PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"17188927","Exploring the neural basis of cognition: multi-modal links between human fMRI and macaque neurophysiology","Nakahara K, Adachi Y, Osada T, Miyashita Y.","Trends Cogn Sci. 2007 Feb;11(2):84-92. doi: 10.1016/j.tics.2006.11.006. Epub 2006 Dec 26.","Nakahara K","Trends Cogn Sci","2007","2006/12/26","","","10.1016/j.tics.2006.11.006"
"17140815","Distribution of the dopamine innervation in the macaque and human thalamus","García-Cabezas MA, Rico B, Sánchez-González MA, Cavada C.","Neuroimage. 2007 Feb 1;34(3):965-84. doi: 10.1016/j.neuroimage.2006.07.032. Epub 2006 Nov 30.","García-Cabezas MA","Neuroimage","2007","2006/12/05","","","10.1016/j.neuroimage.2006.07.032"
"16950456","Attentional shifting and the role of the dorsal pathway in visual word recognition","Pammer K, Hansen P, Holliday I, Cornelissen P.","Neuropsychologia. 2006;44(14):2926-36. doi: 10.1016/j.neuropsychologia.2006.06.028. Epub 2006 Sep 1.","Pammer K","Neuropsychologia","2006","2006/09/05","","","10.1016/j.neuropsychologia.2006.06.028"
"16723518","Representation of head-centric flow in the human motion complex","Goossens J, Dukelow SP, Menon RS, Vilis T, van den Berg AV.","J Neurosci. 2006 May 24;26(21):5616-27. doi: 10.1523/JNEUROSCI.0730-06.2006.","Goossens J","J Neurosci","2006","2006/05/26","PMC6675273","","10.1523/JNEUROSCI.0730-06.2006"
"16677946","The effect of artifacts on dependence measurement in fMRI","Gretton A, Belitski A, Murayama Y, Schölkopf B, Logothetis N.","Magn Reson Imaging. 2006 May;24(4):401-9. doi: 10.1016/j.mri.2005.12.036. Epub 2006 Apr 19.","Gretton A","Magn Reson Imaging","2006","2006/05/09","","","10.1016/j.mri.2005.12.036"
"16337974","The role of parietal cortex in visuomotor control: what have we learned from neuroimaging?","Culham JC, Cavina-Pratesi C, Singhal A.","Neuropsychologia. 2006;44(13):2668-84. doi: 10.1016/j.neuropsychologia.2005.11.003. Epub 2005 Dec 9.","Culham JC","Neuropsychologia","2006","2005/12/13","","","10.1016/j.neuropsychologia.2005.11.003"
"15951226","Continuity of the conceptual system across species","Barsalou LW.","Trends Cogn Sci. 2005 Jul;9(7):309-11. doi: 10.1016/j.tics.2005.05.003.","Barsalou LW","Trends Cogn Sci","2005","2005/06/14","","","10.1016/j.tics.2005.05.003"
"15860578","Representations of faces and body parts in macaque temporal cortex: a functional MRI study","Pinsk MA, DeSimone K, Moore T, Gross CG, Kastner S.","Proc Natl Acad Sci U S A. 2005 May 10;102(19):6996-7001. doi: 10.1073/pnas.0502605102. Epub 2005 Apr 28.","Pinsk MA","Proc Natl Acad Sci U S A","2005","2005/04/30","PMC1100800","","10.1073/pnas.0502605102"
"15831395","See me, hear me, touch me: multisensory integration in lateral occipital-temporal cortex","Beauchamp MS.","Curr Opin Neurobiol. 2005 Apr;15(2):145-53. doi: 10.1016/j.conb.2005.03.011.","Beauchamp MS","Curr Opin Neurobiol","2005","2005/04/16","","","10.1016/j.conb.2005.03.011"
"15504333","Tuning curves for approximate numerosity in the human intraparietal sulcus","Piazza M, Izard V, Pinel P, Le Bihan D, Dehaene S.","Neuron. 2004 Oct 28;44(3):547-55. doi: 10.1016/j.neuron.2004.10.014.","Piazza M","Neuron","2004","2004/10/27","","","10.1016/j.neuron.2004.10.014"
"15130735","Atlas template images for nonhuman primate neuroimaging: baboon and macaque","Black KJ, Koller JM, Snyder AZ, Perlmutter JS.","Methods Enzymol. 2004;385:91-102. doi: 10.1016/S0076-6879(04)85006-7.","Black KJ","Methods Enzymol","2004","2004/05/08","","","10.1016/S0076-6879(04)85006-7"
"14606694","The amygdala and autism: implications from non-human primate studies","Amaral DG, Bauman MD, Schumann CM.","Genes Brain Behav. 2003 Oct;2(5):295-302. doi: 10.1034/j.1601-183x.2003.00043.x.","Amaral DG","Genes Brain Behav","2003","2003/11/11","","","10.1034/j.1601-183x.2003.00043.x"
"14521193","The amygdala, autism and anxiety","Amaral DG, Corbett BA.","Novartis Found Symp. 2003;251:177-87; discussion 187-97, 281-97.","Amaral DG","Novartis Found Symp","2003","2003/10/03","","",""
"12916486","Functional imaging of the visual pathways","Wandell BA, Wade AR.","Neurol Clin. 2003 May;21(2):417-43, vi. doi: 10.1016/s0733-8619(03)00003-3.","Wandell BA","Neurol Clin","2003","2003/08/15","","","10.1016/s0733-8619(03)00003-3"
"12564129","Chronic ischemic stroke model in cynomolgus monkeys: behavioral, neuroimaging and anatomical study","Roitberg B, Khan N, Tuccar E, Kompoliti K, Chu Y, Alperin N, Kordower JH, Emborg ME.","Neurol Res. 2003 Jan;25(1):68-78. doi: 10.1179/016164103101200950.","Roitberg B","Neurol Res","2003","2003/02/05","","","10.1179/016164103101200950"
"12235791","[Neural and molecular mechanisms of visual memory and imagery in the primate]","Miyashita Y.","Rinsho Shinkeigaku. 2001 Dec;41(12):1041-7.","Miyashita Y","Rinsho Shinkeigaku","2001","2002/09/19","","",""
"12030817","Repeated fMRI using iron oxide contrast agent in awake, behaving macaques at 3 Tesla","Leite FP, Tsao D, Vanduffel W, Fize D, Sasaki Y, Wald LL, Dale AM, Kwong KK, Orban GA, Rosen BR, Tootell RB, Mandeville JB.","Neuroimage. 2002 Jun;16(2):283-94. doi: 10.1006/nimg.2002.1110.","Leite FP","Neuroimage","2002","2002/05/29","","","10.1006/nimg.2002.1110"
"11753413","An auditory domain in primate prefrontal cortex","Romanski LM, Goldman-Rakic PS.","Nat Neurosci. 2002 Jan;5(1):15-6. doi: 10.1038/nn781.","Romanski LM","Nat Neurosci","2002","2001/12/26","PMC2793092","NIHMS151817","10.1038/nn781"
"11719199","Visual motion processing investigated using contrast agent-enhanced fMRI in awake behaving monkeys","Vanduffel W, Fize D, Mandeville JB, Nelissen K, Van Hecke P, Rosen BR, Tootell RB, Orban GA.","Neuron. 2001 Nov 20;32(4):565-77. doi: 10.1016/s0896-6273(01)00502-5.","Vanduffel W","Neuron","2001","2001/11/24","","","10.1016/s0896-6273(01)00502-5"
"11517270","The cortical representation of the hand in macaque and human area S-I: high resolution optical imaging","Shoham D, Grinvald A.","J Neurosci. 2001 Sep 1;21(17):6820-35. doi: 10.1523/JNEUROSCI.21-17-06820.2001.","Shoham D","J Neurosci","2001","2001/08/23","PMC6763104","","10.1523/JNEUROSCI.21-17-06820.2001"
"11506546","Template images for nonhuman primate neuroimaging: 2. Macaque","Black KJ, Koller JM, Snyder AZ, Perlmutter JS.","Neuroimage. 2001 Sep;14(3):744-8. doi: 10.1006/nimg.2001.0871.","Black KJ","Neuroimage","2001","2001/08/17","","","10.1006/nimg.2001.0871"
"10985344","A human extrastriate area functionally homologous to macaque V4","Gallant JL, Shoup RE, Mazer JA.","Neuron. 2000 Aug;27(2):227-35. doi: 10.1016/s0896-6273(00)00032-5.","Gallant JL","Neuron","2000","2000/09/14","","","10.1016/s0896-6273(00)00032-5"
"10103094","Dorsolateral prefrontal cortex: comparative cytoarchitectonic analysis in the human and the macaque brain and corticocortical connection patterns","Petrides M, Pandya DN.","Eur J Neurosci. 1999 Mar;11(3):1011-36. doi: 10.1046/j.1460-9568.1999.00518.x.","Petrides M","Eur J Neurosci","1999","1999/04/02","","","10.1046/j.1460-9568.1999.00518.x"
"9575379","Parallel processing in the auditory cortex of primates","Rauschecker JP.","Audiol Neurootol. 1998 Mar-Jun;3(2-3):86-103. doi: 10.1159/000013784.","Rauschecker JP","Audiol Neurootol","1998","1998/05/12","","","10.1159/000013784"
"9510384","Dorsal cortical regions subserving visually guided saccades in humans: an fMRI study","Luna B, Thulborn KR, Strojwas MH, McCurtain BJ, Berman RA, Genovese CR, Sweeney JA.","Cereb Cortex. 1998 Jan-Feb;8(1):40-7. doi: 10.1093/cercor/8.1.40.","Luna B","Cereb Cortex","1998","1998/03/24","","","10.1093/cercor/8.1.40"
"9278543","Structural and functional analyses of human cerebral cortex using a surface-based atlas","Van Essen DC, Drury HA.","J Neurosci. 1997 Sep 15;17(18):7079-102. doi: 10.1523/JNEUROSCI.17-18-07079.1997.","Van Essen DC","J Neurosci","1997","1997/09/15","PMC6573261","","10.1523/JNEUROSCI.17-18-07079.1997"
