PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30988525","The macaque anterior cingulate cortex translates counterfactual choice value into actual behavioral change","Fouragnan EF, Chau BKH, Folloni D, Kolling N, Verhagen L, Klein-Flügge M, Tankelevitch L, Papageorgiou GK, Aubry JF, Sallet J, Rushworth MFS.","Nat Neurosci. 2019 May;22(5):797-808. doi: 10.1038/s41593-019-0375-6. Epub 2019 Apr 15.","Fouragnan EF","Nat Neurosci","2019","2019/04/17","PMC7116825","EMS82118","10.1038/s41593-019-0375-6"
"30811782","Disparity level identification using the voxel-wise Gabor model of fMRI data","Li Y, Hou C, Yao L, Zhang C, Zheng H, Zhang J, Long Z.","Hum Brain Mapp. 2019 Jun 15;40(9):2596-2610. doi: 10.1002/hbm.24547. Epub 2019 Feb 27.","Li Y","Hum Brain Mapp","2019","2019/02/28","PMC6865565","","10.1002/hbm.24547"
"30765166","Manipulation of Subcortical and Deep Cortical Activity in the Primate Brain Using Transcranial Focused Ultrasound Stimulation","Folloni D, Verhagen L, Mars RB, Fouragnan E, Constans C, Aubry JF, Rushworth MFS, Sallet J.","Neuron. 2019 Mar 20;101(6):1109-1116.e5. doi: 10.1016/j.neuron.2019.01.019. Epub 2019 Feb 11.","Folloni D","Neuron","2019","2019/02/16","PMC6520498","","10.1016/j.neuron.2019.01.019"
"30478797","Low-frequency fluctuation characteristics in rhesus macaques with SIV infection: a resting-state fMRI study","Zhao J, Chen F, Ren M, Li L, Li A, Jing B, Li H.","J Neurovirol. 2019 Apr;25(2):141-149. doi: 10.1007/s13365-018-0694-5. Epub 2018 Nov 26.","Zhao J","J Neurovirol","2019","2018/11/28","","","10.1007/s13365-018-0694-5"
"30355629","Functional MRI in Macaque Monkeys during Task Switching","Premereur E, Janssen P, Vanduffel W.","J Neurosci. 2018 Dec 12;38(50):10619-10630. doi: 10.1523/JNEUROSCI.1539-18.2018. Epub 2018 Oct 24.","Premereur E","J Neurosci","2018","2018/10/26","PMC6580658","","10.1523/JNEUROSCI.1539-18.2018"
"30285103","Color statistics of objects, and color tuning of object cortex in macaque monkey","Rosenthal I, Ratnasingam S, Haile T, Eastman S, Fuller-Deets J, Conway BR.","J Vis. 2018 Oct 1;18(11):1. doi: 10.1167/18.11.1.","Rosenthal I","J Vis","2018","2018/10/05","PMC6168048","","10.1167/18.11.1"
"30232039","Improved methods for MRI-compatible implants in nonhuman primates","Ortiz-Rios M, Haag M, Balezeau F, Frey S, Thiele A, Murphy K, Schmid MC.","J Neurosci Methods. 2018 Oct 1;308:377-389. doi: 10.1016/j.jneumeth.2018.09.013. Epub 2018 Sep 16.","Ortiz-Rios M","J Neurosci Methods","2018","2018/09/21","PMC6203806","","10.1016/j.jneumeth.2018.09.013"
"30230993","Single-cell responses to three-dimensional structure in a functionally defined patch in macaque area TEO","Alizadeh AM, Van Dromme IC, Janssen P.","J Neurophysiol. 2018 Dec 1;120(6):2806-2818. doi: 10.1152/jn.00198.2018. Epub 2018 Sep 19.","Alizadeh AM","J Neurophysiol","2018","2018/09/20","PMC6337039","","10.1152/jn.00198.2018"
"29920377","Shape responses in a macaque frontal area connected to posterior parietal cortex","Caprara I, Premereur E, Romero MC, Faria P, Janssen P.","Neuroimage. 2018 Oct 1;179:298-312. doi: 10.1016/j.neuroimage.2018.06.052. Epub 2018 Jun 18.","Caprara I","Neuroimage","2018","2018/06/20","","","10.1016/j.neuroimage.2018.06.052"
"29766827","Pain-Related Behavior and Brain Activation in a Cynomolgus Macaque Model of Postoperative Pain","Hama A, Natsume T, Ogawa SY, Awaga Y, Hayashi I, Matsuda A, Takamatsu H.","CNS Neurol Disord Drug Targets. 2018;17(5):348-360. doi: 10.2174/1871527317666180515121350.","Hama A","CNS Neurol Disord Drug Targets","2018","2018/05/17","","","10.2174/1871527317666180515121350"
"29300915","In Vivo Identification of Thick, Thin, and Pale Stripes of Macaque Area V2 Using Submillimeter Resolution (f)MRI at 3 T","Li X, Zhu Q, Janssens T, Arsenault JT, Vanduffel W.","Cereb Cortex. 2019 Feb 1;29(2):544-560. doi: 10.1093/cercor/bhx337.","Li X","Cereb Cortex","2019","2018/01/05","","","10.1093/cercor/bhx337"
"29192186","Inverted activity patterns in ventromedial prefrontal cortex during value-guided decision-making in a less-is-more task","Papageorgiou GK, Sallet J, Wittmann MK, Chau BKH, Schüffelgen U, Buckley MJ, Rushworth MFS.","Nat Commun. 2017 Dec 1;8(1):1886. doi: 10.1038/s41467-017-01833-5.","Papageorgiou GK","Nat Commun","2017","2017/12/02","PMC5709383","","10.1038/s41467-017-01833-5"
"29080712","Caudal Intraparietal Sulcus and three-dimensional vision: A combined functional magnetic resonance imaging and single-cell study","Alizadeh AM, Van Dromme I, Verhoef BE, Janssen P.","Neuroimage. 2018 Feb 1;166:46-59. doi: 10.1016/j.neuroimage.2017.10.045. Epub 2017 Nov 4.","Alizadeh AM","Neuroimage","2018","2017/10/30","","","10.1016/j.neuroimage.2017.10.045"
"28993482","The Prediction of Impact of a Looming Stimulus onto the Body Is Subserved by Multisensory Integration Mechanisms","Cléry J, Guipponi O, Odouard S, Pinède S, Wardak C, Ben Hamed S.","J Neurosci. 2017 Nov 1;37(44):10656-10670. doi: 10.1523/JNEUROSCI.0610-17.2017. Epub 2017 Oct 9.","Cléry J","J Neurosci","2017","2017/10/11","PMC6596520","","10.1523/JNEUROSCI.0610-17.2017"
"28983518","Evidence for a Large-Scale Brain System Supporting Allostasis and Interoception in Humans","Kleckner IR, Zhang J, Touroutoglou A, Chanes L, Xia C, Simmons WK, Quigley KS, Dickerson BC, Barrett LF.","Nat Hum Behav. 2017;1:0069. doi: 10.1038/s41562-017-0069. Epub 2017 Apr 24.","Kleckner IR","Nat Hum Behav","2017","2017/10/07","PMC5624222","NIHMS852367","10.1038/s41562-017-0069"
"28957679","High-Level Prediction Signals in a Low-Level Area of the Macaque Face-Processing Hierarchy","Schwiedrzik CM, Freiwald WA.","Neuron. 2017 Sep 27;96(1):89-97.e4. doi: 10.1016/j.neuron.2017.09.007.","Schwiedrzik CM","Neuron","2017","2017/09/29","PMC5757317","NIHMS906109","10.1016/j.neuron.2017.09.007"
"28842187","Connectome-scale functional intrinsic connectivity networks in macaques","Zhang W, Jiang X, Zhang S, Howell BR, Zhao Y, Zhang T, Guo L, Sanchez MM, Hu X, Liu T.","Neuroscience. 2017 Nov 19;364:1-14. doi: 10.1016/j.neuroscience.2017.08.022. Epub 2017 Aug 24.","Zhang W","Neuroscience","2017","2017/08/27","PMC5653451","NIHMS901360","10.1016/j.neuroscience.2017.08.022"
"28802806","Comparing Parietal Quantity-Processing Mechanisms between Humans and Macaques","Harvey BM, Ferri S, Orban GA.","Trends Cogn Sci. 2017 Oct;21(10):779-793. doi: 10.1016/j.tics.2017.07.002. Epub 2017 Aug 9.","Harvey BM","Trends Cogn Sci","2017","2017/08/14","","","10.1016/j.tics.2017.07.002"
"28798130","Two areas for familiar face recognition in the primate brain","Landi SM, Freiwald WA.","Science. 2017 Aug 11;357(6351):591-595. doi: 10.1126/science.aan1139.","Landi SM","Science","2017","2017/08/12","PMC5612776","NIHMS905154","10.1126/science.aan1139"
"28655928","Brain activity changes in a macaque model of oxaliplatin-induced neuropathic cold hypersensitivity","Nagasaka K, Yamanaka K, Ogawa S, Takamatsu H, Higo N.","Sci Rep. 2017 Jun 27;7(1):4305. doi: 10.1038/s41598-017-04677-7.","Nagasaka K","Sci Rep","2017","2017/06/29","PMC5487329","","10.1038/s41598-017-04677-7"
"28522533","A dedicated network for social interaction processing in the primate brain","Sliwa J, Freiwald WA.","Science. 2017 May 19;356(6339):745-749. doi: 10.1126/science.aam6383.","Sliwa J","Science","2017","2017/05/20","PMC5540642","NIHMS883358","10.1126/science.aam6383"
"28190642","Widespread and Opponent fMRI Signals Represent Sound Location in Macaque Auditory Cortex","Ortiz-Rios M, Azevedo FAC, Kuśmierek P, Balla DZ, Munk MH, Keliris GA, Logothetis NK, Rauschecker JP.","Neuron. 2017 Feb 22;93(4):971-983.e4. doi: 10.1016/j.neuron.2017.01.013. Epub 2017 Feb 9.","Ortiz-Rios M","Neuron","2017","2017/02/14","PMC5757378","NIHMS914593","10.1016/j.neuron.2017.01.013"
"28108489","Processing of Egomotion-Consistent Optic Flow in the Rhesus Macaque Cortex","Cottereau BR, Smith AT, Rima S, Fize D, Héjja-Brichard Y, Renaud L, Lejards C, Vayssière N, Trotter Y, Durand JB.","Cereb Cortex. 2017 Jan 1;27(1):330-343. doi: 10.1093/cercor/bhw412.","Cottereau BR","Cereb Cortex","2017","2017/01/22","PMC5939222","","10.1093/cercor/bhw412"
"28082592","Causal neural network of metamemory for retrospection in primates","Miyamoto K, Osada T, Setsuie R, Takeda M, Tamura K, Adachi Y, Miyashita Y.","Science. 2017 Jan 13;355(6321):188-193. doi: 10.1126/science.aal0162.","Miyamoto K","Science","2017","2017/01/14","","","10.1126/science.aal0162"
"28003408","Intrinsic functional architecture of the macaque dorsal and ventral lateral frontal cortex","Goulas A, Stiers P, Hutchison RM, Everling S, Petrides M, Margulies DS.","J Neurophysiol. 2017 Mar 1;117(3):1084-1099. doi: 10.1152/jn.00486.2016. Epub 2016 Dec 21.","Goulas A","J Neurophysiol","2017","2016/12/23","PMC5340881","","10.1152/jn.00486.2016"
"27989909","Altered regional homogeneity of brain spontaneous signals in SIV infected rhesus macaque model","Zhao J, Jing B, Chen F, Liu J, Wang Y, Li H.","Magn Reson Imaging. 2017 Apr;37:56-61. doi: 10.1016/j.mri.2016.10.019. Epub 2016 Oct 27.","Zhao J","Magn Reson Imaging","2017","2016/12/20","","","10.1016/j.mri.2016.10.019"
"27358320","A step toward understanding the human ventral visual pathway","Goddard E.","J Neurophysiol. 2017 Mar 1;117(3):872-875. doi: 10.1152/jn.00358.2016. Epub 2016 Jun 29.","Goddard E","J Neurophysiol","2017","2016/07/01","PMC5338620","","10.1152/jn.00358.2016"
"27082854","Posterior Parietal Cortex Drives Inferotemporal Activations During Three-Dimensional Object Vision","Van Dromme IC, Premereur E, Verhoef BE, Vanduffel W, Janssen P.","PLoS Biol. 2016 Apr 15;14(4):e1002445. doi: 10.1371/journal.pbio.1002445. eCollection 2016 Apr.","Van Dromme IC","PLoS Biol","2016","2016/04/16","PMC4833303","","10.1371/journal.pbio.1002445"
"26631813","Can sliding-window correlations reveal dynamic functional connectivity in resting-state fMRI?","Hindriks R, Adhikari MH, Murayama Y, Ganzetti M, Mantini D, Logothetis NK, Deco G.","Neuroimage. 2016 Feb 15;127:242-256. doi: 10.1016/j.neuroimage.2015.11.055. Epub 2015 Nov 26.","Hindriks R","Neuroimage","2016","2015/12/04","PMC4758830","","10.1016/j.neuroimage.2015.11.055"
"26613367","Subdivision of Broca's region based on individual-level functional connectivity","Jakobsen E, Böttger J, Bellec P, Geyer S, Rübsamen R, Petrides M, Margulies DS.","Eur J Neurosci. 2016 Feb;43(4):561-71. doi: 10.1111/ejn.13140.","Jakobsen E","Eur J Neurosci","2016","2015/11/28","","","10.1111/ejn.13140"
"26464511","Whole-agent selectivity within the macaque face-processing system","Fisher C, Freiwald WA.","Proc Natl Acad Sci U S A. 2015 Nov 24;112(47):14717-22. doi: 10.1073/pnas.1512378112. Epub 2015 Oct 13.","Fisher C","Proc Natl Acad Sci U S A","2015","2015/10/15","PMC4664356","","10.1073/pnas.1512378112"
"26348613","Face Patch Resting State Networks Link Face Processing to Social Cognition","Schwiedrzik CM, Zarco W, Everling S, Freiwald WA.","PLoS Biol. 2015 Sep 8;13(9):e1002245. doi: 10.1371/journal.pbio.1002245. eCollection 2015.","Schwiedrzik CM","PLoS Biol","2015","2015/09/09","PMC4562659","","10.1371/journal.pbio.1002245"
"26241699","Human V4 and ventral occipital retinotopic maps","Winawer J, Witthoft N.","Vis Neurosci. 2015 Jan;32:E020. doi: 10.1017/S0952523815000176.","Winawer J","Vis Neurosci","2015","2015/08/05","PMC4730874","NIHMS752759","10.1017/S0952523815000176"
"26241369","The human cortical areas V6 and V6A","Pitzalis S, Fattori P, Galletti C.","Vis Neurosci. 2015 Jan;32:E007. doi: 10.1017/S0952523815000048.","Pitzalis S","Vis Neurosci","2015","2015/08/05","","","10.1017/S0952523815000048"
"26015576","Oxytocin modulates fMRI responses to facial expression in macaques","Liu N, Hadj-Bouziane F, Jones KB, Turchi JN, Averbeck BB, Ungerleider LG.","Proc Natl Acad Sci U S A. 2015 Jun 16;112(24):E3123-30. doi: 10.1073/pnas.1508097112. Epub 2015 May 26.","Liu N","Proc Natl Acad Sci U S A","2015","2015/05/28","PMC4475931","","10.1073/pnas.1508097112"
"25988226","Whole brain mapping of visual and tactile convergence in the macaque monkey","Guipponi O, Cléry J, Odouard S, Wardak C, Ben Hamed S.","Neuroimage. 2015 Aug 15;117:93-102. doi: 10.1016/j.neuroimage.2015.05.022. Epub 2015 May 16.","Guipponi O","Neuroimage","2015","2015/05/20","","","10.1016/j.neuroimage.2015.05.022"
"25943766","Representation of Naturalistic Image Structure in the Primate Visual Cortex","Movshon JA, Simoncelli EP.","Cold Spring Harb Symp Quant Biol. 2014;79:115-22. doi: 10.1101/sqb.2014.79.024844. Epub 2015 May 5.","Movshon JA","Cold Spring Harb Symp Quant Biol","2014","2015/05/07","PMC4800008","NIHMS765087","10.1101/sqb.2014.79.024844"
"25883546","Functional MRI of the vocalization-processing network in the macaque brain","Ortiz-Rios M, Kuśmierek P, DeWitt I, Archakov D, Azevedo FA, Sams M, Jääskeläinen IP, Keliris GA, Rauschecker JP.","Front Neurosci. 2015 Apr 1;9:113. doi: 10.3389/fnins.2015.00113. eCollection 2015.","Ortiz-Rios M","Front Neurosci","2015","2015/04/18","PMC4381638","","10.3389/fnins.2015.00113"
"25795341","The relation between functional magnetic resonance imaging activations and single-cell selectivity in the macaque intraparietal sulcus","Van Dromme IC, Vanduffel W, Janssen P.","Neuroimage. 2015 Jun;113:86-100. doi: 10.1016/j.neuroimage.2015.03.023. Epub 2015 Mar 18.","Van Dromme IC","Neuroimage","2015","2015/03/22","","","10.1016/j.neuroimage.2015.03.023"
"25759677","Exploring manual asymmetries during grasping: a dynamic causal modeling approach","Begliomini C, Sartori L, Miotto D, Stramare R, Motta R, Castiello U.","Front Psychol. 2015 Feb 24;6:167. doi: 10.3389/fpsyg.2015.00167. eCollection 2015.","Begliomini C","Front Psychol","2015","2015/03/12","PMC4338815","","10.3389/fpsyg.2015.00167"
"25689048","Effective connectivity of depth-structure-selective patches in the lateral bank of the macaque intraparietal sulcus","Premereur E, Van Dromme IC, Romero MC, Vanduffel W, Janssen P.","PLoS Biol. 2015 Feb 17;13(2):e1002072. doi: 10.1371/journal.pbio.1002072. eCollection 2015 Feb.","Premereur E","PLoS Biol","2015","2015/02/18","PMC4331519","","10.1371/journal.pbio.1002072"
"25590651","The topography of frequency and time representation in primate auditory cortices","Baumann S, Joly O, Rees A, Petkov CI, Sun L, Thiele A, Griffiths TD.","Elife. 2015 Jan 15;4:e03256. doi: 10.7554/eLife.03256.","Baumann S","Elife","2015","2015/01/16","PMC4398946","","10.7554/eLife.03256"
"25490434","fMRI evidence for areas that process surface gloss in the human visual cortex","Sun HC, Ban H, Di Luca M, Welchman AE.","Vision Res. 2015 Apr;109:149-57. doi: 10.1016/j.visres.2014.11.012. Epub 2014 Dec 6.","Sun HC","Vision Res","2015","2014/12/10","PMC4410797","","10.1016/j.visres.2014.11.012"
"25319685","Stimulus-related neuroimaging in task-engaged subjects is best predicted by concurrent spiking","Lima B, Cardoso MM, Sirotin YB, Das A.","J Neurosci. 2014 Oct 15;34(42):13878-91. doi: 10.1523/JNEUROSCI.1595-14.2014.","Lima B","J Neurosci","2014","2014/10/17","PMC4198534","","10.1523/JNEUROSCI.1595-14.2014"
"25192634","Remapping of memory encoding and retrieval networks: insights from neuroimaging in primates","Miyamoto K, Osada T, Adachi Y.","Behav Brain Res. 2014 Dec 15;275:53-61. doi: 10.1016/j.bbr.2014.08.046. Epub 2014 Sep 1.","Miyamoto K","Behav Brain Res","2014","2014/09/07","","","10.1016/j.bbr.2014.08.046"
"25120447","The role of parietal cortex in the formation of color and motion based concepts","Cheadle SW, Zeki S.","Front Hum Neurosci. 2014 Jul 28;8:535. doi: 10.3389/fnhum.2014.00535. eCollection 2014.","Cheadle SW","Front Hum Neurosci","2014","2014/08/15","PMC4112936","","10.3389/fnhum.2014.00535"
"25092328","Curvature-processing network in macaque visual cortex","Yue X, Pourladian IS, Tootell RB, Ungerleider LG.","Proc Natl Acad Sci U S A. 2014 Aug 19;111(33):E3467-75. doi: 10.1073/pnas.1412616111. Epub 2014 Aug 4.","Yue X","Proc Natl Acad Sci U S A","2014","2014/08/06","PMC4143055","","10.1073/pnas.1412616111"
"24672457","Evolutionary appearance of von Economo's neurons in the mammalian cerebral cortex","Cauda F, Geminiani GC, Vercelli A.","Front Hum Neurosci. 2014 Mar 14;8:104. doi: 10.3389/fnhum.2014.00104. eCollection 2014.","Cauda F","Front Hum Neurosci","2014","2014/03/28","PMC3953677","","10.3389/fnhum.2014.00104"
"24654257","fMRI Cortical Correlates of Spontaneous Eye Blinks in the Nonhuman Primate","Guipponi O, Odouard S, Pinède S, Wardak C, Ben Hamed S.","Cereb Cortex. 2015 Sep;25(9):2333-45. doi: 10.1093/cercor/bhu038. Epub 2014 Mar 20.","Guipponi O","Cereb Cortex","2015","2014/03/22","","","10.1093/cercor/bhu038"
"24478378","Dissociable memory traces within the macaque medial temporal lobe predict subsequent recognition performance","Miyamoto K, Adachi Y, Osada T, Watanabe T, Kimura HM, Setsuie R, Miyashita Y.","J Neurosci. 2014 Jan 29;34(5):1988-97. doi: 10.1523/JNEUROSCI.4048-13.2014.","Miyamoto K","J Neurosci","2014","2014/01/31","PMC6827594","","10.1523/JNEUROSCI.4048-13.2014"
"24141314","Parallel, multi-stage processing of colors, faces and shapes in macaque inferior temporal cortex","Lafer-Sousa R, Conway BR.","Nat Neurosci. 2013 Dec;16(12):1870-8. doi: 10.1038/nn.3555. Epub 2013 Oct 20.","Lafer-Sousa R","Nat Neurosci","2013","2013/10/22","PMC3957328","NIHMS560010","10.1038/nn.3555"
"24122139","Binocular stereoscopy in visual areas V-2, V-3, and V-3A of the macaque monkey","Hubel DH, Wiesel TN, Yeagle EM, Lafer-Sousa R, Conway BR.","Cereb Cortex. 2015 Apr;25(4):959-71. doi: 10.1093/cercor/bht288. Epub 2013 Oct 11.","Hubel DH","Cereb Cortex","2015","2013/10/15","PMC4074265","NIHMS576925","10.1093/cercor/bht288"
"24048850","Large-scale, high-resolution neurophysiological maps underlying FMRI of macaque temporal lobe","Issa EB, Papanastassiou AM, DiCarlo JJ.","J Neurosci. 2013 Sep 18;33(38):15207-19. doi: 10.1523/JNEUROSCI.1248-13.2013.","Issa EB","J Neurosci","2013","2013/09/20","PMC3776064","","10.1523/JNEUROSCI.1248-13.2013"
"24033706","Visual cortex organisation in a macaque monkey with macular degeneration","Shao Y, Keliris GA, Papanikolaou A, Fischer MD, Zobor D, Jägle H, Logothetis NK, Smirnakis SM.","Eur J Neurosci. 2013 Nov;38(10):3456-64. doi: 10.1111/ejn.12349. Epub 2013 Aug 23.","Shao Y","Eur J Neurosci","2013","2013/09/17","PMC3834013","NIHMS515599","10.1111/ejn.12349"
