PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33338618","Intrinsic functional clustering of ventral premotor F5 in the macaque brain","Sharma S, Schaeffer DJ, Vinken K, Everling S, Nelissen K.","Neuroimage. 2021 Feb 15;227:117647. doi: 10.1016/j.neuroimage.2020.117647. Epub 2020 Dec 15.","Sharma S","Neuroimage","2021","2020/12/18","","","10.1016/j.neuroimage.2020.117647"
"33338613","Altered hippocampal-prefrontal functional network integrity in adult macaque monkeys with neonatal hippocampal lesions","Li CX, Li Z, Hu X, Zhang X, Bachevalier J.","Neuroimage. 2021 Feb 15;227:117645. doi: 10.1016/j.neuroimage.2020.117645. Epub 2020 Dec 15.","Li CX","Neuroimage","2021","2020/12/18","","","10.1016/j.neuroimage.2020.117645"
"33338395","Midbrain activity shapes high-level visual properties in the primate temporal cortex","Bogadhi AR, Katz LN, Bollimunta A, Leopold DA, Krauzlis RJ.","Neuron. 2021 Feb 17;109(4):690-699.e5. doi: 10.1016/j.neuron.2020.11.023. Epub 2020 Dec 17.","Bogadhi AR","Neuron","2021","2020/12/18","PMC7897281","NIHMS1650878","10.1016/j.neuron.2020.11.023"
"33307225","Hierarchical disruption in the cortex of anesthetized monkeys as a new signature of consciousness loss","Signorelli CM, Uhrig L, Kringelbach M, Jarraya B, Deco G.","Neuroimage. 2021 Feb 15;227:117618. doi: 10.1016/j.neuroimage.2020.117618. Epub 2020 Dec 8.","Signorelli CM","Neuroimage","2021","2020/12/11","","","10.1016/j.neuroimage.2020.117618"
"33137476","The role of MRI in applying the 3Rs to non-human primate neuroscience","Prescott MJ, Poirier C.","Neuroimage. 2021 Jan 15;225:117521. doi: 10.1016/j.neuroimage.2020.117521. Epub 2020 Nov 1.","Prescott MJ","Neuroimage","2021","2020/11/02","","","10.1016/j.neuroimage.2020.117521"
"33137475","The macaque brain ONPRC18 template with combined gray and white matter labelmap for multimodal neuroimaging studies of Nonhuman Primates","Weiss AR, Liu Z, Wang X, Liguore WA, Kroenke CD, McBride JL.","Neuroimage. 2021 Jan 15;225:117517. doi: 10.1016/j.neuroimage.2020.117517. Epub 2020 Nov 1.","Weiss AR","Neuroimage","2021","2020/11/02","PMC7833476","NIHMS1659147","10.1016/j.neuroimage.2020.117517"
"33112698","Whole brain mapping of somatosensory responses in awake marmosets investigated with ultra-high-field fMRI","Cléry JC, Hori Y, Schaeffer DJ, Gati JS, Pruszynski JA, Everling S.","J Neurophysiol. 2020 Dec 1;124(6):1900-1913. doi: 10.1152/jn.00480.2020. Epub 2020 Oct 28.","Cléry JC","J Neurophysiol","2020","2020/10/28","","","10.1152/jn.00480.2020"
"33075046","Adults vs. neonates: Differentiation of functional connectivity between the basolateral amygdala and occipitotemporal cortex","Hansen HA, Li J, Saygin ZM.","PLoS One. 2020 Oct 19;15(10):e0237204. doi: 10.1371/journal.pone.0237204. eCollection 2020.","Hansen HA","PLoS One","2020","2020/10/19","PMC7571669","","10.1371/journal.pone.0237204"
"33065012","Dynamic Suppression of Average Facial Structure Shapes Neural Tuning in Three Macaque Face Patches","Koyano KW, Jones AP, McMahon DBT, Waidmann EN, Russ BE, Leopold DA.","Curr Biol. 2021 Jan 11;31(1):1-12.e5. doi: 10.1016/j.cub.2020.09.070. Epub 2020 Oct 15.","Koyano KW","Curr Biol","2021","2020/10/16","PMC7855058","NIHMS1633765","10.1016/j.cub.2020.09.070"
"33028641","Effective Connectivity Reveals an Interconnected Inferotemporal Network for Three-Dimensional Structure Processing","Premereur E, Janssen P.","J Neurosci. 2020 Oct 28;40(44):8501-8512. doi: 10.1523/JNEUROSCI.3024-19.2020. Epub 2020 Oct 7.","Premereur E","J Neurosci","2020","2020/10/08","PMC7605415","","10.1523/JNEUROSCI.3024-19.2020"
"32991277","A 16-Channel Dense Array for In Vivo Animal Cortical MRI/fMRI on 7T Human Scanners","Zhang X, Zhang J, Gao Y, Qian M, Qu S, Quan Z, Yu M, Chen X, Wang Y, Pan G, Adriany G, Roe AW.","IEEE Trans Biomed Eng. 2021 May;68(5):1611-1618. doi: 10.1109/TBME.2020.3027296. Epub 2021 Apr 21.","Zhang X","IEEE Trans Biomed Eng","2021","2020/09/29","","","10.1109/TBME.2020.3027296"
"32984816","Brain Networks Sensitive to Object Novelty, Value, and Their Combination","Ghazizadeh A, Fakharian MA, Amini A, Griggs W, Leopold DA, Hikosaka O.","Cereb Cortex Commun. 2020;1(1):tgaa034. doi: 10.1093/texcom/tgaa034. Epub 2020 Jul 29.","Ghazizadeh A","Cereb Cortex Commun","2020","2020/09/28","PMC7503454","","10.1093/texcom/tgaa034"
"32971263","Motor resonance in monkey parietal and premotor cortex during action observation: Influence of viewing perspective and effector identity","Fiave PA, Nelissen K.","Neuroimage. 2021 Jan 1;224:117398. doi: 10.1016/j.neuroimage.2020.117398. Epub 2020 Sep 22.","Fiave PA","Neuroimage","2021","2020/09/24","","","10.1016/j.neuroimage.2020.117398"
"32960419","MRI-based Parcellation and Morphometry of the Individual Rhesus Monkey Brain: the macaque Harvard-Oxford Atlas (mHOA), a translational system referencing a standardized ontology","Rushmore RJ, Bouix S, Kubicki M, Rathi Y, Rosene DL, Yeterian EH, Makris N.","Brain Imaging Behav. 2021 Jun;15(3):1589-1621. doi: 10.1007/s11682-020-00357-9.","Rushmore RJ","Brain Imaging Behav","2021","2020/09/22","","","10.1007/s11682-020-00357-9"
"32954410","Sulcal Depth in the Medial Ventral Temporal Cortex Predicts the Location of a Place-Selective Region in Macaques, Children, and Adults","Natu VS, Arcaro MJ, Barnett MA, Gomez J, Livingstone M, Grill-Spector K, Weiner KS.","Cereb Cortex. 2021 Jan 1;31(1):48-61. doi: 10.1093/cercor/bhaa203.","Natu VS","Cereb Cortex","2021","2020/09/21","PMC7727388","","10.1093/cercor/bhaa203"
"32928886","Parallel Processing of Facial Expression and Head Orientation in the Macaque Brain","Taubert J, Japee S, Murphy AP, Tardiff CT, Koele EA, Kumar S, Leopold DA, Ungerleider LG.","J Neurosci. 2020 Oct 14;40(42):8119-8131. doi: 10.1523/JNEUROSCI.0524-20.2020. Epub 2020 Sep 14.","Taubert J","J Neurosci","2020","2020/09/15","PMC7574659","","10.1523/JNEUROSCI.0524-20.2020"
"32918972","What does a ""face cell"" want?'","Taubert J, Wardle SG, Ungerleider LG.","Prog Neurobiol. 2020 Dec;195:101880. doi: 10.1016/j.pneurobio.2020.101880. Epub 2020 Sep 9.","Taubert J","Prog Neurobiol","2020","2020/09/12","PMC7736068","NIHMS1631889","10.1016/j.pneurobio.2020.101880"
"32898683","Ultra-high field (10.5 T) resting state fMRI in the macaque","Yacoub E, Grier MD, Auerbach EJ, Lagore RL, Harel N, Adriany G, Zilverstand A, Hayden BY, Heilbronner SR, Uğurbil K, Zimmermann J.","Neuroimage. 2020 Dec;223:117349. doi: 10.1016/j.neuroimage.2020.117349. Epub 2020 Sep 6.","Yacoub E","Neuroimage","2020","2020/09/08","PMC7745777","NIHMS1651795","10.1016/j.neuroimage.2020.117349"
"32875354","Wide-field retinotopy reveals a new visuotopic cluster in macaque posterior parietal cortex","Rima S, Cottereau BR, Héjja-Brichard Y, Trotter Y, Durand JB.","Brain Struct Funct. 2020 Nov;225(8):2447-2461. doi: 10.1007/s00429-020-02134-2. Epub 2020 Sep 2.","Rima S","Brain Struct Funct","2020","2020/09/03","PMC7544618","","10.1007/s00429-020-02134-2"
"32848562","Statistical Learning Signals for Complex Visual Images in Macaque Early Visual Cortex","Vergnieux V, Vogels R.","Front Neurosci. 2020 Jul 31;14:789. doi: 10.3389/fnins.2020.00789. eCollection 2020.","Vergnieux V","Front Neurosci","2020","2020/08/28","PMC7411161","","10.3389/fnins.2020.00789"
"32758424","Selective Mesoaccumbal Pathway Inactivation Affects Motivation but Not Reinforcement-Based Learning in Macaques","Vancraeyenest P, Arsenault JT, Li X, Zhu Q, Kobayashi K, Isa K, Isa T, Vanduffel W.","Neuron. 2020 Nov 11;108(3):568-581.e6. doi: 10.1016/j.neuron.2020.07.013. Epub 2020 Aug 5.","Vancraeyenest P","Neuron","2020","2020/08/08","","","10.1016/j.neuron.2020.07.013"
"32745675","Mapping subcomponents of numerical cognition in relation to functional and anatomical landmarks of human parietal cortex","Castaldi E, Vignaud A, Eger E.","Neuroimage. 2020 Nov 1;221:117210. doi: 10.1016/j.neuroimage.2020.117210. Epub 2020 Aug 1.","Castaldi E","Neuroimage","2020","2020/08/04","","","10.1016/j.neuroimage.2020.117210"
"32711067","Optical imaging reveals functional domains in primate sensorimotor cortex","Friedman RM, Chehade NG, Roe AW, Gharbawie OA.","Neuroimage. 2020 Nov 1;221:117188. doi: 10.1016/j.neuroimage.2020.117188. Epub 2020 Jul 23.","Friedman RM","Neuroimage","2020","2020/07/26","PMC7841645","NIHMS1657533","10.1016/j.neuroimage.2020.117188"
"32366956","Rapid event-related, BOLD fMRI, non-human primates (NHP): choose two out of three","Pelekanos V, Mok RM, Joly O, Ainsworth M, Kyriazis D, Kelly MG, Bell AH, Kriegeskorte N.","Sci Rep. 2020 May 4;10(1):7485. doi: 10.1038/s41598-020-64376-8.","Pelekanos V","Sci Rep","2020","2020/05/06","PMC7198564","","10.1038/s41598-020-64376-8"
"32360168","Anterior superior temporal sulcus is specialized for non-rigid facial motion in both monkeys and humans","Zhang H, Japee S, Stacy A, Flessert M, Ungerleider LG.","Neuroimage. 2020 Sep;218:116878. doi: 10.1016/j.neuroimage.2020.116878. Epub 2020 Apr 28.","Zhang H","Neuroimage","2020","2020/05/04","PMC7478875","NIHMS1619225","10.1016/j.neuroimage.2020.116878"
"32298231","Primate homologs of mouse cortico-striatal circuits","Balsters JH, Zerbi V, Sallet J, Wenderoth N, Mars RB.","Elife. 2020 Apr 16;9:e53680. doi: 10.7554/eLife.53680.","Balsters JH","Elife","2020","2020/04/17","PMC7162658","","10.7554/eLife.53680"
"32278898","Looming and receding visual networks in awake marmosets investigated with fMRI","Cléry JC, Schaeffer DJ, Hori Y, Gilbert KM, Hayrynen LK, Gati JS, Menon RS, Everling S.","Neuroimage. 2020 Jul 15;215:116815. doi: 10.1016/j.neuroimage.2020.116815. Epub 2020 Apr 9.","Cléry JC","Neuroimage","2020","2020/04/13","","","10.1016/j.neuroimage.2020.116815"
"32276072","Towards HCP-Style macaque connectomes: 24-Channel 3T multi-array coil, MRI sequences and preprocessing","Autio JA, Glasser MF, Ose T, Donahue CJ, Bastiani M, Ohno M, Kawabata Y, Urushibata Y, Murata K, Nishigori K, Yamaguchi M, Hori Y, Yoshida A, Go Y, Coalson TS, Jbabdi S, Sotiropoulos SN, Kennedy H, Smith S, Van Essen DC, Hayashi T.","Neuroimage. 2020 Jul 15;215:116800. doi: 10.1016/j.neuroimage.2020.116800. Epub 2020 Apr 8.","Autio JA","Neuroimage","2020","2020/04/11","PMC7116593","EMS109745","10.1016/j.neuroimage.2020.116800"
"32227117","Stereomotion Processing in the Nonhuman Primate Brain","Héjja-Brichard Y, Rima S, Rapha E, Durand JB, Cottereau BR.","Cereb Cortex. 2020 Jun 30;30(8):4528-4543. doi: 10.1093/cercor/bhaa055.","Héjja-Brichard Y","Cereb Cortex","2020","2020/04/01","","","10.1093/cercor/bhaa055"
"32142704","A Network of Topographic Maps in Human Association Cortex Hierarchically Transforms Visual Timing-Selective Responses","Harvey BM, Dumoulin SO, Fracasso A, Paul JM.","Curr Biol. 2020 Apr 20;30(8):1424-1434.e6. doi: 10.1016/j.cub.2020.01.090. Epub 2020 Mar 5.","Harvey BM","Curr Biol","2020","2020/03/07","PMC7181178","","10.1016/j.cub.2020.01.090"
"32034069","Human Lateral Frontal Pole Contributes to Control over Emotional Approach-Avoidance Actions","Bramson B, Folloni D, Verhagen L, Hartogsveld B, Mars RB, Toni I, Roelofs K.","J Neurosci. 2020 Apr 1;40(14):2925-2934. doi: 10.1523/JNEUROSCI.2048-19.2020. Epub 2020 Feb 7.","Bramson B","J Neurosci","2020","2020/02/09","PMC7117901","","10.1523/JNEUROSCI.2048-19.2020"
"31813653","A Basal Forebrain-Cingulate Circuit in Macaques Decides It Is Time to Act","Khalighinejad N, Bongioanni A, Verhagen L, Folloni D, Attali D, Aubry JF, Sallet J, Rushworth MFS.","Neuron. 2020 Jan 22;105(2):370-384.e8. doi: 10.1016/j.neuron.2019.10.030. Epub 2019 Dec 5.","Khalighinejad N","Neuron","2020","2019/12/10","PMC6975166","","10.1016/j.neuron.2019.10.030"
"31747389","Predicting neuronal dynamics with a delayed gain control model","Zhou J, Benson NC, Kay K, Winawer J.","PLoS Comput Biol. 2019 Nov 20;15(11):e1007484. doi: 10.1371/journal.pcbi.1007484. eCollection 2019 Nov.","Zhou J","PLoS Comput Biol","2019","2019/11/21","PMC6892546","","10.1371/journal.pcbi.1007484"
"31743789","Pypreclin: An automatic pipeline for macaque functional MRI preprocessing","Tasserie J, Grigis A, Uhrig L, Dupont M, Amadon A, Jarraya B.","Neuroimage. 2020 Feb 15;207:116353. doi: 10.1016/j.neuroimage.2019.116353. Epub 2019 Nov 16.","Tasserie J","Neuroimage","2020","2019/11/20","","","10.1016/j.neuroimage.2019.116353"
"31732670","Body map proto-organization in newborn macaques","Arcaro MJ, Schade PF, Livingstone MS.","Proc Natl Acad Sci U S A. 2019 Dec 3;116(49):24861-24871. doi: 10.1073/pnas.1912636116. Epub 2019 Nov 15.","Arcaro MJ","Proc Natl Acad Sci U S A","2019","2019/11/17","PMC6900594","","10.1073/pnas.1912636116"
"31707193","Functional reorganization during the recovery of contralesional target selection deficits after prefrontal cortex lesions in macaque monkeys","Adam R, Johnston K, Menon RS, Everling S.","Neuroimage. 2020 Feb 15;207:116339. doi: 10.1016/j.neuroimage.2019.116339. Epub 2019 Nov 9.","Adam R","Neuroimage","2020","2019/11/11","","","10.1016/j.neuroimage.2019.116339"
"31479755","Task-based fMRI of a free-viewing visuo-saccadic network in the marmoset monkey","Schaeffer DJ, Gilbert KM, Hori Y, Hayrynen LK, Johnston KD, Gati JS, Menon RS, Everling S.","Neuroimage. 2019 Nov 15;202:116147. doi: 10.1016/j.neuroimage.2019.116147. Epub 2019 Aug 31.","Schaeffer DJ","Neuroimage","2019","2019/09/04","","","10.1016/j.neuroimage.2019.116147"
"31408715","A putative human homologue of the macaque area PEc","Pitzalis S, Serra C, Sulpizio V, Di Marco S, Fattori P, Galati G, Galletti C.","Neuroimage. 2019 Nov 15;202:116092. doi: 10.1016/j.neuroimage.2019.116092. Epub 2019 Aug 10.","Pitzalis S","Neuroimage","2019","2019/08/14","","","10.1016/j.neuroimage.2019.116092"
"31316116","A macaque connectome for large-scale network simulations in TheVirtualBrain","Shen K, Bezgin G, Schirner M, Ritter P, Everling S, McIntosh AR.","Sci Data. 2019 Jul 17;6(1):123. doi: 10.1038/s41597-019-0129-z.","Shen K","Sci Data","2019","2019/07/19","PMC6637142","","10.1038/s41597-019-0129-z"
"31274393","Body Patches in Inferior Temporal Cortex Encode Categories with Different Temporal Dynamics","Kumar S, Vogels R.","J Cogn Neurosci. 2019 Nov;31(11):1699-1709. doi: 10.1162/jocn_a_01444. Epub 2019 Jul 5.","Kumar S","J Cogn Neurosci","2019","2019/07/06","","","10.1162/jocn_a_01444"
"31182868","Divergence in the functional organization of human and macaque auditory cortex revealed by fMRI responses to harmonic tones","Norman-Haignere SV, Kanwisher N, McDermott JH, Conway BR.","Nat Neurosci. 2019 Jul;22(7):1057-1060. doi: 10.1038/s41593-019-0410-7. Epub 2019 Jun 10.","Norman-Haignere SV","Nat Neurosci","2019","2019/06/12","PMC6592717","NIHMS1527466","10.1038/s41593-019-0410-7"
"31072758","Interindividual Variability of Functional Connectivity in Awake and Anesthetized Rhesus Macaque Monkeys","Xu T, Sturgeon D, Ramirez JSB, Froudist-Walsh S, Margulies DS, Schroeder CE, Fair DA, Milham MP.","Biol Psychiatry Cogn Neurosci Neuroimaging. 2019 Jun;4(6):543-553. doi: 10.1016/j.bpsc.2019.02.005. Epub 2019 Mar 11.","Xu T","Biol Psychiatry Cogn Neurosci Neuroimaging","2019","2019/05/11","PMC7063583","NIHMS1564519","10.1016/j.bpsc.2019.02.005"
"30925163","Areal differences in depth cue integration between monkey and human","Armendariz M, Ban H, Welchman AE, Vanduffel W.","PLoS Biol. 2019 Mar 29;17(3):e2006405. doi: 10.1371/journal.pbio.2006405. eCollection 2019 Mar.","Armendariz M","PLoS Biol","2019","2019/03/30","PMC6457573","","10.1371/journal.pbio.2006405"
"30811782","Disparity level identification using the voxel-wise Gabor model of fMRI data","Li Y, Hou C, Yao L, Zhang C, Zheng H, Zhang J, Long Z.","Hum Brain Mapp. 2019 Jun 15;40(9):2596-2610. doi: 10.1002/hbm.24547. Epub 2019 Feb 27.","Li Y","Hum Brain Mapp","2019","2019/02/28","PMC6865565","","10.1002/hbm.24547"
"30802514","Functional specialization of macaque premotor F5 subfields with respect to hand and mouth movements: A comparison of task and resting-state fMRI","Sharma S, Mantini D, Vanduffel W, Nelissen K.","Neuroimage. 2019 May 1;191:441-456. doi: 10.1016/j.neuroimage.2019.02.045. Epub 2019 Feb 23.","Sharma S","Neuroimage","2019","2019/02/26","","","10.1016/j.neuroimage.2019.02.045"
"30796824","Neurofeedback Training of Gamma Oscillations in Monkey Primary Visual Cortex","Chauvière L, Singer W.","Cereb Cortex. 2019 Dec 17;29(11):4785-4802. doi: 10.1093/cercor/bhz013.","Chauvière L","Cereb Cortex","2019","2019/02/24","","","10.1093/cercor/bhz013"
"30773369","Spatial Attention Deficits Are Causally Linked to an Area in Macaque Temporal Cortex","Bogadhi AR, Bollimunta A, Leopold DA, Krauzlis RJ.","Curr Biol. 2019 Mar 4;29(5):726-736.e4. doi: 10.1016/j.cub.2019.01.028. Epub 2019 Feb 14.","Bogadhi AR","Curr Biol","2019","2019/02/19","PMC6401289","NIHMS1521394","10.1016/j.cub.2019.01.028"
"30765166","Manipulation of Subcortical and Deep Cortical Activity in the Primate Brain Using Transcranial Focused Ultrasound Stimulation","Folloni D, Verhagen L, Mars RB, Fouragnan E, Constans C, Aubry JF, Rushworth MFS, Sallet J.","Neuron. 2019 Mar 20;101(6):1109-1116.e5. doi: 10.1016/j.neuron.2019.01.019. Epub 2019 Feb 11.","Folloni D","Neuron","2019","2019/02/16","PMC6520498","","10.1016/j.neuron.2019.01.019"
"30747105","Offline impact of transcranial focused ultrasound on cortical activation in primates","Verhagen L, Gallea C, Folloni D, Constans C, Jensen DE, Ahnine H, Roumazeilles L, Santin M, Ahmed B, Lehericy S, Klein-Flügge MC, Krug K, Mars RB, Rushworth MF, Pouget P, Aubry JF, Sallet J.","Elife. 2019 Feb 12;8:e40541. doi: 10.7554/eLife.40541.","Verhagen L","Elife","2019","2019/02/13","PMC6372282","","10.7554/eLife.40541"
"30674668","Submillimeter fMRI reveals a layout of dorsal visual cortex in macaques, remarkably similar to New World monkeys","Zhu Q, Vanduffel W.","Proc Natl Acad Sci U S A. 2019 Feb 5;116(6):2306-2311. doi: 10.1073/pnas.1805561116. Epub 2019 Jan 23.","Zhu Q","Proc Natl Acad Sci U S A","2019","2019/01/25","PMC6369784","","10.1073/pnas.1805561116"
"30668705","Biological Characteristics of Connection-Wise Resting-State Functional Connectivity Strength","Pijnenburg R, Scholtens LH, Mantini D, Vanduffel W, Barrett LF, van den Heuvel MP.","Cereb Cortex. 2019 Dec 17;29(11):4646-4653. doi: 10.1093/cercor/bhy342.","Pijnenburg R","Cereb Cortex","2019","2019/01/23","PMC7049309","","10.1093/cercor/bhy342"
