PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32971263","Motor resonance in monkey parietal and premotor cortex during action observation: Influence of viewing perspective and effector identity","Fiave PA, Nelissen K.","Neuroimage. 2021 Jan 1;224:117398. doi: 10.1016/j.neuroimage.2020.117398. Epub 2020 Sep 22.","Fiave PA","Neuroimage","2021","2020/09/24","","","10.1016/j.neuroimage.2020.117398"
"32928886","Parallel Processing of Facial Expression and Head Orientation in the Macaque Brain","Taubert J, Japee S, Murphy AP, Tardiff CT, Koele EA, Kumar S, Leopold DA, Ungerleider LG.","J Neurosci. 2020 Oct 14;40(42):8119-8131. doi: 10.1523/JNEUROSCI.0524-20.2020. Epub 2020 Sep 14.","Taubert J","J Neurosci","2020","2020/09/15","PMC7574659","","10.1523/JNEUROSCI.0524-20.2020"
"32898683","Ultra-high field (10.5 T) resting state fMRI in the macaque","Yacoub E, Grier MD, Auerbach EJ, Lagore RL, Harel N, Adriany G, Zilverstand A, Hayden BY, Heilbronner SR, Uğurbil K, Zimmermann J.","Neuroimage. 2020 Dec;223:117349. doi: 10.1016/j.neuroimage.2020.117349. Epub 2020 Sep 6.","Yacoub E","Neuroimage","2020","2020/09/08","PMC7745777","NIHMS1651795","10.1016/j.neuroimage.2020.117349"
"32864267","The Zeitraffer Phenomenon: A Strategic Ischemic Infarct of the Banks of the Parieto-Occipital Sulcus - A Unique Case Report and a Side Note on the Neuroanatomy of Visual Perception","Kesserwani H.","Cureus. 2020 Jul 28;12(7):e9443. doi: 10.7759/cureus.9443.","Kesserwani H","Cureus","2020","2020/09/01","PMC7451087","","10.7759/cureus.9443"
"32848562","Statistical Learning Signals for Complex Visual Images in Macaque Early Visual Cortex","Vergnieux V, Vogels R.","Front Neurosci. 2020 Jul 31;14:789. doi: 10.3389/fnins.2020.00789. eCollection 2020.","Vergnieux V","Front Neurosci","2020","2020/08/28","PMC7411161","","10.3389/fnins.2020.00789"
"32541016","Auditory representation of learned sound sequences in motor regions of the macaque brain","Archakov D, DeWitt I, Kuśmierek P, Ortiz-Rios M, Cameron D, Cui D, Morin EL, VanMeter JW, Sams M, Jääskeläinen IP, Rauschecker JP.","Proc Natl Acad Sci U S A. 2020 Jun 30;117(26):15242-15252. doi: 10.1073/pnas.1915610117. Epub 2020 Jun 15.","Archakov D","Proc Natl Acad Sci U S A","2020","2020/06/17","PMC7334521","","10.1073/pnas.1915610117"
"32494012","A map of object space in primate inferotemporal cortex","Bao P, She L, McGill M, Tsao DY.","Nature. 2020 Jul;583(7814):103-108. doi: 10.1038/s41586-020-2350-5. Epub 2020 Jun 3.","Bao P","Nature","2020","2020/06/05","PMC8088388","NIHMS1603784","10.1038/s41586-020-2350-5"
"32439858","Long-term alterations in brain and behavior after postnatal Zika virus infection in infant macaques","Raper J, Kovacs-Balint Z, Mavigner M, Gumber S, Burke MW, Habib J, Mattingly C, Fair D, Earl E, Feczko E, Styner M, Jean SM, Cohen JK, Suthar MS, Sanchez MM, Alvarado MC, Chahroudi A.","Nat Commun. 2020 May 21;11(1):2534. doi: 10.1038/s41467-020-16320-7.","Raper J","Nat Commun","2020","2020/05/23","PMC7242369","","10.1038/s41467-020-16320-7"
"32278898","Looming and receding visual networks in awake marmosets investigated with fMRI","Cléry JC, Schaeffer DJ, Hori Y, Gilbert KM, Hayrynen LK, Gati JS, Menon RS, Everling S.","Neuroimage. 2020 Jul 15;215:116815. doi: 10.1016/j.neuroimage.2020.116815. Epub 2020 Apr 9.","Cléry JC","Neuroimage","2020","2020/04/13","","","10.1016/j.neuroimage.2020.116815"
"32276072","Towards HCP-Style macaque connectomes: 24-Channel 3T multi-array coil, MRI sequences and preprocessing","Autio JA, Glasser MF, Ose T, Donahue CJ, Bastiani M, Ohno M, Kawabata Y, Urushibata Y, Murata K, Nishigori K, Yamaguchi M, Hori Y, Yoshida A, Go Y, Coalson TS, Jbabdi S, Sotiropoulos SN, Kennedy H, Smith S, Van Essen DC, Hayashi T.","Neuroimage. 2020 Jul 15;215:116800. doi: 10.1016/j.neuroimage.2020.116800. Epub 2020 Apr 8.","Autio JA","Neuroimage","2020","2020/04/11","PMC7116593","EMS109745","10.1016/j.neuroimage.2020.116800"
"31871175","Cerebral cortical folding, parcellation, and connectivity in humans, nonhuman primates, and mice","Van Essen DC, Donahue CJ, Coalson TS, Kennedy H, Hayashi T, Glasser MF.","Proc Natl Acad Sci U S A. 2019 Dec 23;116(52):26173-80. doi: 10.1073/pnas.1902299116. Online ahead of print.","Van Essen DC","Proc Natl Acad Sci U S A","2019","2019/12/25","PMC6936571","","10.1073/pnas.1902299116"
"31743789","Pypreclin: An automatic pipeline for macaque functional MRI preprocessing","Tasserie J, Grigis A, Uhrig L, Dupont M, Amadon A, Jarraya B.","Neuroimage. 2020 Feb 15;207:116353. doi: 10.1016/j.neuroimage.2019.116353. Epub 2019 Nov 16.","Tasserie J","Neuroimage","2020","2019/11/20","","","10.1016/j.neuroimage.2019.116353"
"31732670","Body map proto-organization in newborn macaques","Arcaro MJ, Schade PF, Livingstone MS.","Proc Natl Acad Sci U S A. 2019 Dec 3;116(49):24861-24871. doi: 10.1073/pnas.1912636116. Epub 2019 Nov 15.","Arcaro MJ","Proc Natl Acad Sci U S A","2019","2019/11/17","PMC6900594","","10.1073/pnas.1912636116"
"30925163","Areal differences in depth cue integration between monkey and human","Armendariz M, Ban H, Welchman AE, Vanduffel W.","PLoS Biol. 2019 Mar 29;17(3):e2006405. doi: 10.1371/journal.pbio.2006405. eCollection 2019 Mar.","Armendariz M","PLoS Biol","2019","2019/03/30","PMC6457573","","10.1371/journal.pbio.2006405"
"30601116","Functionally defined white matter of the macaque monkey brain reveals a dorso-ventral attention network","Sani I, McPherson BC, Stemmann H, Pestilli F, Freiwald WA.","Elife. 2019 Jan 2;8:e40520. doi: 10.7554/eLife.40520.","Sani I","Elife","2019","2019/01/03","PMC6345568","","10.7554/eLife.40520"
"30566918","A surface loop array for in vivo small animal MRI/fMRI on 7T human scanners","Gao Y, Wang P, Qian M, Zhao J, Xu H, Zhang X.","Phys Med Biol. 2019 Jan 24;64(3):035009. doi: 10.1088/1361-6560/aaf9e4.","Gao Y","Phys Med Biol","2019","2018/12/20","","","10.1088/1361-6560/aaf9e4"
"30395192","Homology and Specificity of Natural Sound-Encoding in Human and Monkey Auditory Cortex","Erb J, Armendariz M, De Martino F, Goebel R, Vanduffel W, Formisano E.","Cereb Cortex. 2019 Aug 14;29(9):3636-3650. doi: 10.1093/cercor/bhy243.","Erb J","Cereb Cortex","2019","2018/11/06","","","10.1093/cercor/bhy243"
"30355629","Functional MRI in Macaque Monkeys during Task Switching","Premereur E, Janssen P, Vanduffel W.","J Neurosci. 2018 Dec 12;38(50):10619-10630. doi: 10.1523/JNEUROSCI.1539-18.2018. Epub 2018 Oct 24.","Premereur E","J Neurosci","2018","2018/10/26","PMC6580658","","10.1523/JNEUROSCI.1539-18.2018"
"30272135","Early Developmental Trajectories of Functional Connectivity Along the Visual Pathways in Rhesus Monkeys","Kovacs-Balint Z, Feczko E, Pincus M, Earl E, Miranda-Dominguez O, Howell B, Morin E, Maltbie E, Li L, Steele J, Styner M, Bachevalier J, Fair D, Sanchez M.","Cereb Cortex. 2019 Jul 22;29(8):3514-3526. doi: 10.1093/cercor/bhy222.","Kovacs-Balint Z","Cereb Cortex","2019","2018/10/02","PMC6644858","","10.1093/cercor/bhy222"
"29679734","Cortical networks for encoding near and far space in the non-human primate","Cléry J, Guipponi O, Odouard S, Wardak C, Ben Hamed S.","Neuroimage. 2018 Aug 1;176:164-178. doi: 10.1016/j.neuroimage.2018.04.036. Epub 2018 Apr 19.","Cléry J","Neuroimage","2018","2018/04/22","","","10.1016/j.neuroimage.2018.04.036"
"29540550","Functional MRI Responses to Passive, Active, and Observed Touch in Somatosensory and Insular Cortices of the Macaque Monkey","Sharma S, Fiave PA, Nelissen K.","J Neurosci. 2018 Apr 11;38(15):3689-3707. doi: 10.1523/JNEUROSCI.1587-17.2018. Epub 2018 Mar 14.","Sharma S","J Neurosci","2018","2018/03/16","PMC6705905","","10.1523/JNEUROSCI.1587-17.2018"
"29395916","Reversible Silencing of the Frontopolar Cortex Selectively Impairs Metacognitive Judgment on Non-experience in Primates","Miyamoto K, Setsuie R, Osada T, Miyashita Y.","Neuron. 2018 Feb 21;97(4):980-989.e6. doi: 10.1016/j.neuron.2017.12.040. Epub 2018 Feb 3.","Miyamoto K","Neuron","2018","2018/02/04","","","10.1016/j.neuron.2017.12.040"
"29055725","Evaluation of prolonged administration of isoflurane on cerebral blood flow and default mode network in macaque monkeys anesthetized with different maintenance doses","Li CX, Zhang X.","Neurosci Lett. 2018 Jan 1;662:402-408. doi: 10.1016/j.neulet.2017.10.034. Epub 2017 Oct 18.","Li CX","Neurosci Lett","2018","2017/10/23","PMC5722273","NIHMS919129","10.1016/j.neulet.2017.10.034"
"28935007","An International Survey of Approaches to Chair Restraint of Nonhuman Primates","McMillan JL, Bloomsmith MA, Prescott MJ.","Comp Med. 2017 Oct 1;67(5):442-451.","McMillan JL","Comp Med","2017","2017/09/23","PMC5621573","",""
"28660250","Shape Selectivity of Middle Superior Temporal Sulcus Body Patch Neurons","Kalfas I, Kumar S, Vogels R.","eNeuro. 2017 Jun 27;4(3):ENEURO.0113-17.2017. doi: 10.1523/ENEURO.0113-17.2017. eCollection 2017 May-Jun.","Kalfas I","eNeuro","2017","2017/06/30","PMC5485377","","10.1523/ENEURO.0113-17.2017"
"28361890","Development of the macaque face-patch system","Livingstone MS, Vincent JL, Arcaro MJ, Srihasam K, Schade PF, Savage T.","Nat Commun. 2017 Mar 31;8:14897. doi: 10.1038/ncomms14897.","Livingstone MS","Nat Commun","2017","2017/04/01","PMC5381009","","10.1038/ncomms14897"
"28190642","Widespread and Opponent fMRI Signals Represent Sound Location in Macaque Auditory Cortex","Ortiz-Rios M, Azevedo FAC, Kuśmierek P, Balla DZ, Munk MH, Keliris GA, Logothetis NK, Rauschecker JP.","Neuron. 2017 Feb 22;93(4):971-983.e4. doi: 10.1016/j.neuron.2017.01.013. Epub 2017 Feb 9.","Ortiz-Rios M","Neuron","2017","2017/02/14","PMC5757378","NIHMS914593","10.1016/j.neuron.2017.01.013"
"28003408","Intrinsic functional architecture of the macaque dorsal and ventral lateral frontal cortex","Goulas A, Stiers P, Hutchison RM, Everling S, Petrides M, Margulies DS.","J Neurophysiol. 2017 Mar 1;117(3):1084-1099. doi: 10.1152/jn.00486.2016. Epub 2016 Dec 21.","Goulas A","J Neurophysiol","2017","2016/12/23","PMC5340881","","10.1152/jn.00486.2016"
"27566980","Three-Dimensional Digital Template Atlas of the Macaque Brain","Reveley C, Gruslys A, Ye FQ, Glen D, Samaha J, E Russ B, Saad Z, K Seth A, Leopold DA, Saleem KS.","Cereb Cortex. 2017 Sep 1;27(9):4463-4477. doi: 10.1093/cercor/bhw248.","Reveley C","Cereb Cortex","2017","2016/08/28","PMC6075609","","10.1093/cercor/bhw248"
"26631813","Can sliding-window correlations reveal dynamic functional connectivity in resting-state fMRI?","Hindriks R, Adhikari MH, Murayama Y, Ganzetti M, Mantini D, Logothetis NK, Deco G.","Neuroimage. 2016 Feb 15;127:242-256. doi: 10.1016/j.neuroimage.2015.11.055. Epub 2015 Nov 26.","Hindriks R","Neuroimage","2016","2015/12/04","PMC4758830","","10.1016/j.neuroimage.2015.11.055"
"26170314","Functional evolution of new and expanded attention networks in humans","Patel GH, Yang D, Jamerson EC, Snyder LH, Corbetta M, Ferrera VP.","Proc Natl Acad Sci U S A. 2015 Jul 28;112(30):9454-9. doi: 10.1073/pnas.1420395112. Epub 2015 Jul 13.","Patel GH","Proc Natl Acad Sci U S A","2015","2015/07/15","PMC4522817","","10.1073/pnas.1420395112"
"26066653","The Travelling-Wave Primate System: A New Solution for Magnetic Resonance Imaging of Macaque Monkeys at 7 Tesla Ultra-High Field","Herrmann T, Mallow J, Plaumann M, Luchtmann M, Stadler J, Mylius J, Brosch M, Bernarding J.","PLoS One. 2015 Jun 11;10(6):e0129371. doi: 10.1371/journal.pone.0129371. eCollection 2015.","Herrmann T","PLoS One","2015","2015/06/13","PMC4466239","","10.1371/journal.pone.0129371"
"25970649","Functional subdivisions of medial parieto-occipital cortex in humans and nonhuman primates using resting-state fMRI","Hutchison RM, Culham JC, Flanagan JR, Everling S, Gallivan JP.","Neuroimage. 2015 Aug 1;116:10-29. doi: 10.1016/j.neuroimage.2015.04.068. Epub 2015 May 10.","Hutchison RM","Neuroimage","2015","2015/05/14","","","10.1016/j.neuroimage.2015.04.068"
"25947150","Connectivity reveals relationship of brain areas for reward-guided learning and decision making in human and monkey frontal cortex","Neubert FX, Mars RB, Sallet J, Rushworth MF.","Proc Natl Acad Sci U S A. 2015 May 19;112(20):E2695-704. doi: 10.1073/pnas.1410767112. Epub 2015 May 6.","Neubert FX","Proc Natl Acad Sci U S A","2015","2015/05/08","PMC4443352","","10.1073/pnas.1410767112"
"25883546","Functional MRI of the vocalization-processing network in the macaque brain","Ortiz-Rios M, Kuśmierek P, DeWitt I, Archakov D, Azevedo FA, Sams M, Jääskeläinen IP, Keliris GA, Rauschecker JP.","Front Neurosci. 2015 Apr 1;9:113. doi: 10.3389/fnins.2015.00113. eCollection 2015.","Ortiz-Rios M","Front Neurosci","2015","2015/04/18","PMC4381638","","10.3389/fnins.2015.00113"
"25855174","Network structure shapes spontaneous functional connectivity dynamics","Shen K, Hutchison RM, Bezgin G, Everling S, McIntosh AR.","J Neurosci. 2015 Apr 8;35(14):5579-88. doi: 10.1523/JNEUROSCI.4903-14.2015.","Shen K","J Neurosci","2015","2015/04/10","PMC6605321","","10.1523/JNEUROSCI.4903-14.2015"
"25579448","Functional MRI mapping of dynamic visual features during natural viewing in the macaque","Russ BE, Leopold DA.","Neuroimage. 2015 Apr 1;109:84-94. doi: 10.1016/j.neuroimage.2015.01.012. Epub 2015 Jan 9.","Russ BE","Neuroimage","2015","2015/01/13","PMC4339453","NIHMS657362","10.1016/j.neuroimage.2015.01.012"
"25080580","The retinotopic organization of macaque occipitotemporal cortex anterior to V4 and caudoventral to the middle temporal (MT) cluster","Kolster H, Janssens T, Orban GA, Vanduffel W.","J Neurosci. 2014 Jul 30;34(31):10168-91. doi: 10.1523/JNEUROSCI.3288-13.2014.","Kolster H","J Neurosci","2014","2014/08/01","PMC4115132","","10.1523/JNEUROSCI.3288-13.2014"
"24799679","Face-selective neurons maintain consistent visual responses across months","McMahon DB, Jones AP, Bondar IV, Leopold DA.","Proc Natl Acad Sci U S A. 2014 Jun 3;111(22):8251-6. doi: 10.1073/pnas.1318331111. Epub 2014 May 5.","McMahon DB","Proc Natl Acad Sci U S A","2014","2014/05/07","PMC4050553","","10.1073/pnas.1318331111"
"24554080","Stimulus repetition modulates gamma-band synchronization in primate visual cortex","Brunet NM, Bosman CA, Vinck M, Roberts M, Oostenveld R, Desimone R, De Weerd P, Fries P.","Proc Natl Acad Sci U S A. 2014 Mar 4;111(9):3626-31. doi: 10.1073/pnas.1309714111. Epub 2014 Feb 19.","Brunet NM","Proc Natl Acad Sci U S A","2014","2014/02/21","PMC3948273","","10.1073/pnas.1309714111"
"24285866","Effects of unilateral deactivations of dorsolateral prefrontal cortex and anterior cingulate cortex on saccadic eye movements","Koval MJ, Hutchison RM, Lomber SG, Everling S.","J Neurophysiol. 2014 Feb;111(4):787-803. doi: 10.1152/jn.00626.2013. Epub 2013 Nov 27.","Koval MJ","J Neurophysiol","2014","2013/11/29","","","10.1152/jn.00626.2013"
"24244892","Quantitative MRI Measures in SIV-Infected Macaque Brains","Zhang X, Li C.","J Clin Cell Immunol. 2013;Suppl 7:005. doi: 10.4172/2155-9899.S7-005.","Zhang X","J Clin Cell Immunol","2013","2013/11/19","PMC3826881","NIHMS452246","10.4172/2155-9899.S7-005"
"23884933","The organization of dorsal frontal cortex in humans and macaques","Sallet J, Mars RB, Noonan MP, Neubert FX, Jbabdi S, O'Reilly JX, Filippini N, Thomas AG, Rushworth MF.","J Neurosci. 2013 Jul 24;33(30):12255-74. doi: 10.1523/JNEUROSCI.5108-12.2013.","Sallet J","J Neurosci","2013","2013/07/26","PMC3744647","","10.1523/JNEUROSCI.5108-12.2013"
"23515795","Functional organization of human posterior parietal cortex: grasping- and reaching-related activations relative to topographically organized cortex","Konen CS, Mruczek RE, Montoya JL, Kastner S.","J Neurophysiol. 2013 Jun;109(12):2897-908. doi: 10.1152/jn.00657.2012. Epub 2013 Mar 20.","Konen CS","J Neurophysiol","2013","2013/03/22","PMC3680816","","10.1152/jn.00657.2012"
"23446697","Functional connectivity patterns of medial and lateral macaque frontal eye fields reveal distinct visuomotor networks","Babapoor-Farrokhran S, Hutchison RM, Gati JS, Menon RS, Everling S.","J Neurophysiol. 2013 May;109(10):2560-70. doi: 10.1152/jn.01000.2012. Epub 2013 Feb 27.","Babapoor-Farrokhran S","J Neurophysiol","2013","2013/03/01","","","10.1152/jn.01000.2012"
"23296187","Auditory modulation of visual stimulus encoding in human retinotopic cortex","de Haas B, Schwarzkopf DS, Urner M, Rees G.","Neuroimage. 2013 Apr 15;70:258-67. doi: 10.1016/j.neuroimage.2012.12.061. Epub 2013 Jan 5.","de Haas B","Neuroimage","2013","2013/01/09","PMC3625122","","10.1016/j.neuroimage.2012.12.061"
"23184972","Amygdala lesions disrupt modulation of functional MRI activity evoked by facial expression in the monkey inferior temporal cortex","Hadj-Bouziane F, Liu N, Bell AH, Gothard KM, Luh WM, Tootell RB, Murray EA, Ungerleider LG.","Proc Natl Acad Sci U S A. 2012 Dec 26;109(52):E3640-8. doi: 10.1073/pnas.1218406109. Epub 2012 Nov 26.","Hadj-Bouziane F","Proc Natl Acad Sci U S A","2012","2012/11/28","PMC3535608","","10.1073/pnas.1218406109"
"22923360","Detailed functional and structural characterization of a macular lesion in a rhesus macaque","Dominik Fischer M, Zobor D, Keliris GA, Shao Y, Seeliger MW, Haverkamp S, Jägle H, Logothetis NK, Smirnakis SM.","Doc Ophthalmol. 2012 Dec;125(3):179-94. doi: 10.1007/s10633-012-9340-3. Epub 2012 Aug 26.","Dominik Fischer M","Doc Ophthalmol","2012","2012/08/28","PMC7548104","NIHMS1625701","10.1007/s10633-012-9340-3"
"22855672","Monkey in the middle: why non-human primates are needed to bridge the gap in resting-state investigations","Hutchison RM, Everling S.","Front Neuroanat. 2012 Jul 26;6:29. doi: 10.3389/fnana.2012.00029. eCollection 2012.","Hutchison RM","Front Neuroanat","2012","2012/08/03","PMC3405297","","10.3389/fnana.2012.00029"
"22659478","Processing of vocalizations in humans and monkeys: a comparative fMRI study","Joly O, Pallier C, Ramus F, Pressnitzer D, Vanduffel W, Orban GA.","Neuroimage. 2012 Sep;62(3):1376-89. doi: 10.1016/j.neuroimage.2012.05.070. Epub 2012 May 31.","Joly O","Neuroimage","2012","2012/06/05","","","10.1016/j.neuroimage.2012.05.070"
"22505995","Dissociating object directed and non-object directed action in the human mirror system; implications for theories of motor simulation","Agnew ZK, Wise RJ, Leech R.","PLoS One. 2012;7(4):e32517. doi: 10.1371/journal.pone.0032517. Epub 2012 Apr 10.","Agnew ZK","PLoS One","2012","2012/04/17","PMC3323585","","10.1371/journal.pone.0032517"
"22438275","Resting-state networks show dynamic functional connectivity in awake humans and anesthetized macaques","Hutchison RM, Womelsdorf T, Gati JS, Everling S, Menon RS.","Hum Brain Mapp. 2013 Sep;34(9):2154-77. doi: 10.1002/hbm.22058. Epub 2012 Mar 22.","Hutchison RM","Hum Brain Mapp","2013","2012/03/23","PMC6870538","","10.1002/hbm.22058"
"22325210","Behavioral and anatomical consequences of early versus late symbol training in macaques","Srihasam K, Mandeville JB, Morocz IA, Sullivan KJ, Livingstone MS.","Neuron. 2012 Feb 9;73(3):608-19. doi: 10.1016/j.neuron.2011.12.022.","Srihasam K","Neuron","2012","2012/02/14","PMC3278713","NIHMS350210","10.1016/j.neuron.2011.12.022"
"22298826","Functional connectivity of the frontal eye fields in humans and macaque monkeys investigated with resting-state fMRI","Hutchison RM, Gallivan JP, Culham JC, Gati JS, Menon RS, Everling S.","J Neurophysiol. 2012 May;107(9):2463-74. doi: 10.1152/jn.00891.2011. Epub 2012 Feb 1.","Hutchison RM","J Neurophysiol","2012","2012/02/03","","","10.1152/jn.00891.2011"
"22253662","A frameless stereotaxic MRI technique for macaque neuroscience studies","Dubowitz DJ, Scadeng M.","Open Neuroimag J. 2011;5:198-205. doi: 10.2174/1874440001105010198. Epub 2011 Nov 18.","Dubowitz DJ","Open Neuroimag J","2011","2012/01/19","PMC3257065","","10.2174/1874440001105010198"
"21743097","Vestibular inputs to human motion-sensitive visual cortex","Smith AT, Wall MB, Thilo KV.","Cereb Cortex. 2012 May;22(5):1068-77. doi: 10.1093/cercor/bhr179. Epub 2011 Jul 9.","Smith AT","Cereb Cortex","2012","2011/07/12","","","10.1093/cercor/bhr179"
"21697384","Functional correlates of the anterolateral processing hierarchy in human auditory cortex","Chevillet M, Riesenhuber M, Rauschecker JP.","J Neurosci. 2011 Jun 22;31(25):9345-52. doi: 10.1523/JNEUROSCI.1448-11.2011.","Chevillet M","J Neurosci","2011","2011/06/24","PMC3142575","NIHMS305056","10.1523/JNEUROSCI.1448-11.2011"
"21483719","The ""parahippocampal place area"" responds preferentially to high spatial frequencies in humans and monkeys","Rajimehr R, Devaney KJ, Bilenko NY, Young JC, Tootell RB.","PLoS Biol. 2011 Apr;9(4):e1000608. doi: 10.1371/journal.pbio.1000608. Epub 2011 Apr 5.","Rajimehr R","PLoS Biol","2011","2011/04/13","PMC3071373","","10.1371/journal.pbio.1000608"
"21421062","Functional MRI indicates consistent intra-digit topographic maps in the little but not the index finger within the human primary somatosensory cortex","Schweisfurth MA, Schweizer R, Frahm J.","Neuroimage. 2011 Jun 15;56(4):2138-43. doi: 10.1016/j.neuroimage.2011.03.038. Epub 2011 Mar 21.","Schweisfurth MA","Neuroimage","2011","2011/03/23","","","10.1016/j.neuroimage.2011.03.038"
"21411650","Diffusion-weighted imaging tractography-based parcellation of the human parietal cortex and comparison with human and macaque resting-state functional connectivity","Mars RB, Jbabdi S, Sallet J, O'Reilly JX, Croxson PL, Olivier E, Noonan MP, Bergmann C, Mitchell AS, Baxter MG, Behrens TE, Johansen-Berg H, Tomassini V, Miller KL, Rushworth MF.","J Neurosci. 2011 Mar 16;31(11):4087-100. doi: 10.1523/JNEUROSCI.5102-10.2011.","Mars RB","J Neurosci","2011","2011/03/18","PMC3091022","UKMS34710","10.1523/JNEUROSCI.5102-10.2011"
"21367998","Evidence for context sensitivity of grasp representations in human parietal and premotor cortices","Marangon M, Jacobs S, Frey SH.","J Neurophysiol. 2011 May;105(5):2536-46. doi: 10.1152/jn.00796.2010. Epub 2011 Mar 2.","Marangon M","J Neurophysiol","2011","2011/03/04","PMC3094173","","10.1152/jn.00796.2010"
"20921203","Multisensory space: from eye-movements to self-motion","Bremmer F.","J Physiol. 2011 Feb 15;589(Pt 4):815-23. doi: 10.1113/jphysiol.2010.195537. Epub 2010 Oct 4.","Bremmer F","J Physiol","2011","2010/10/06","PMC3060361","","10.1113/jphysiol.2010.195537"
"20385808","Space representation for eye movements is more contralateral in monkeys than in humans","Kagan I, Iyer A, Lindner A, Andersen RA.","Proc Natl Acad Sci U S A. 2010 Apr 27;107(17):7933-8. doi: 10.1073/pnas.1002825107. Epub 2010 Apr 12.","Kagan I","Proc Natl Acad Sci U S A","2010","2010/04/14","PMC2867911","","10.1073/pnas.1002825107"
"20173093","Topographic organization of macaque area LIP","Patel GH, Shulman GL, Baker JT, Akbudak E, Snyder AZ, Snyder LH, Corbetta M.","Proc Natl Acad Sci U S A. 2010 Mar 9;107(10):4728-33. doi: 10.1073/pnas.0908092107. Epub 2010 Feb 19.","Patel GH","Proc Natl Acad Sci U S A","2010","2010/02/23","PMC2842044","","10.1073/pnas.0908092107"
