PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28040671","Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity","Voon V, Droux F, Morris L, Chabardes S, Bougerol T, David O, Krack P, Polosan M.","Brain. 2017 Feb;140(2):442-456. doi: 10.1093/brain/aww309. Epub 2016 Dec 31.","Voon V","Brain","2017","2017/01/02","PMC5278307","","10.1093/brain/aww309"
"28032008","Effects of isoflurane anesthesia on resting-state fMRI signals and functional connectivity within primary somatosensory cortex of monkeys","Wu TL, Mishra A, Wang F, Yang PF, Gore JC, Chen LM.","Brain Behav. 2016 Oct 11;6(12):e00591. doi: 10.1002/brb3.591. eCollection 2016 Dec.","Wu TL","Brain Behav","2016","2016/12/30","PMC5167001","","10.1002/brb3.591"
"28027960","Investigating resting-state functional connectivity in the cervical spinal cord at 3T","Eippert F, Kong Y, Winkler AM, Andersson JL, Finsterbusch J, Büchel C, Brooks JCW, Tracey I.","Neuroimage. 2017 Feb 15;147:589-601. doi: 10.1016/j.neuroimage.2016.12.072. Epub 2016 Dec 24.","Eippert F","Neuroimage","2017","2016/12/29","PMC5315056","","10.1016/j.neuroimage.2016.12.072"
"27859903","Corticostriatal connectivity fingerprints: Probability maps based on resting-state functional connectivity","Jaspers E, Balsters JH, Kassraian Fard P, Mantini D, Wenderoth N.","Hum Brain Mapp. 2017 Mar;38(3):1478-1491. doi: 10.1002/hbm.23466. Epub 2016 Nov 12.","Jaspers E","Hum Brain Mapp","2017","2016/11/19","PMC6866797","","10.1002/hbm.23466"
"27704218","Direct and indirect parieto-medial temporal pathways for spatial navigation in humans: evidence from resting-state functional connectivity","Boccia M, Sulpizio V, Nemmi F, Guariglia C, Galati G.","Brain Struct Funct. 2017 May;222(4):1945-1957. doi: 10.1007/s00429-016-1318-6. Epub 2016 Oct 4.","Boccia M","Brain Struct Funct","2017","2016/10/06","","","10.1007/s00429-016-1318-6"
"27699794","Steady-state visual evoked potentials as a research tool in social affective neuroscience","Wieser MJ, Miskovic V, Keil A.","Psychophysiology. 2016 Dec;53(12):1763-1775. doi: 10.1111/psyp.12768. Epub 2016 Oct 4.","Wieser MJ","Psychophysiology","2016","2016/10/05","PMC5582350","NIHMS879464","10.1111/psyp.12768"
"27596024","Resting state network topology of the ferret brain","Zhou ZC, Salzwedel AP, Radtke-Schuller S, Li Y, Sellers KK, Gilmore JH, Shih YY, Fröhlich F, Gao W.","Neuroimage. 2016 Dec;143:70-81. doi: 10.1016/j.neuroimage.2016.09.003. Epub 2016 Sep 2.","Zhou ZC","Neuroimage","2016","2016/09/07","PMC5124532","NIHMS817278","10.1016/j.neuroimage.2016.09.003"
"27530989","Ketamine-induced changes in connectivity of functional brain networks in awake female nonhuman primates: a translational functional imaging model","Gopinath K, Maltbie E, Urushino N, Kempf D, Howell L.","Psychopharmacology (Berl). 2016 Oct;233(21-22):3673-3684. doi: 10.1007/s00213-016-4401-z. Epub 2016 Aug 16.","Gopinath K","Psychopharmacology (Berl)","2016","2016/08/18","","","10.1007/s00213-016-4401-z"
"27525488","Uniting functional network topology and oscillations in the fronto-parietal single unit network of behaving primates","Dann B, Michaels JA, Schaffelhofer S, Scherberger H.","Elife. 2016 Aug 15;5:e15719. doi: 10.7554/eLife.15719.","Dann B","Elife","2016","2016/08/16","PMC5019840","","10.7554/eLife.15719"
"27451405","Effects of anesthesia on resting state BOLD signals in white matter of non-human primates","Wu TL, Wang F, Anderson AW, Chen LM, Ding Z, Gore JC.","Magn Reson Imaging. 2016 Nov;34(9):1235-1241. doi: 10.1016/j.mri.2016.07.001. Epub 2016 Jul 20.","Wu TL","Magn Reson Imaging","2016","2016/07/25","PMC5055423","NIHMS804667","10.1016/j.mri.2016.07.001"
"27405331","Frontoparietal Functional Connectivity in the Common Marmoset","Ghahremani M, Hutchison RM, Menon RS, Everling S.","Cereb Cortex. 2017 Aug 1;27(8):3890-3905. doi: 10.1093/cercor/bhw198.","Ghahremani M","Cereb Cortex","2017","2016/07/14","","","10.1093/cercor/bhw198"
"27296233","Realistic models of apparent dynamic changes in resting-state connectivity in somatosensory cortex","Shi Z, Rogers BP, Chen LM, Morgan VL, Mishra A, Wilkes DM, Gore JC.","Hum Brain Mapp. 2016 Nov;37(11):3897-3910. doi: 10.1002/hbm.23284.","Shi Z","Hum Brain Mapp","2016","2016/06/15","PMC5053861","NIHMS791612","10.1002/hbm.23284"
"27038008","Asymmetry in functional connectivity of the human habenula revealed by high-resolution cardiac-gated resting state imaging","Hétu S, Luo Y, Saez I, D'Ardenne K, Lohrenz T, Montague PR.","Hum Brain Mapp. 2016 Jul;37(7):2602-15. doi: 10.1002/hbm.23194. Epub 2016 Apr 1.","Hétu S","Hum Brain Mapp","2016","2016/04/03","PMC4905773","NIHMS770799","10.1002/hbm.23194"
"26973476","Functional Connectivity Hubs and Networks in the Awake Marmoset Brain","Belcher AM, Yen CC, Notardonato L, Ross TJ, Volkow ND, Yang Y, Stein EA, Silva AC, Tomasi D.","Front Integr Neurosci. 2016 Mar 4;10:9. doi: 10.3389/fnint.2016.00009. eCollection 2016.","Belcher AM","Front Integr Neurosci","2016","2016/03/15","PMC4777715","","10.3389/fnint.2016.00009"
"28590676","Parcellations and Connectivity Patterns in Human and Macaque Cerebral Cortex","Van Essen DC, Donahue C, Dierker DL, Glasser MF.","2016 Mar 11. In: Kennedy H, Van Essen DC, Christen Y, editors. Micro-, Meso- and Macro-Connectomics of the Brain [Internet]. Cham (CH): Springer; 2016.","Van Essen DC","Micro-, Meso- and Macro-Connectomics of the Brain","2016","2016/03/11","","","10.1007/978-3-319-27777-6_7"
"26908365","Connectivity between the central nucleus of the amygdala and the bed nucleus of the stria terminalis in the non-human primate: neuronal tract tracing and developmental neuroimaging studies","Oler JA, Tromp DP, Fox AS, Kovner R, Davidson RJ, Alexander AL, McFarlin DR, Birn RM, E Berg B, deCampo DM, Kalin NH, Fudge JL.","Brain Struct Funct. 2017 Jan;222(1):21-39. doi: 10.1007/s00429-016-1198-9. Epub 2016 Feb 23.","Oler JA","Brain Struct Funct","2017","2016/02/25","PMC4995160","NIHMS762902","10.1007/s00429-016-1198-9"
"26774609","Intrinsic connectivity of neural networks in the awake rabbit","Schroeder MP, Weiss C, Procissi D, Disterhoft JF, Wang L.","Neuroimage. 2016 Apr 1;129:260-267. doi: 10.1016/j.neuroimage.2016.01.010. Epub 2016 Jan 13.","Schroeder MP","Neuroimage","2016","2016/01/18","PMC4803608","NIHMS751513","10.1016/j.neuroimage.2016.01.010"
"26739559","Transcriptional profiles of supragranular-enriched genes associate with corticocortical network architecture in the human brain","Krienen FM, Yeo BT, Ge T, Buckner RL, Sherwood CC.","Proc Natl Acad Sci U S A. 2016 Jan 26;113(4):E469-78. doi: 10.1073/pnas.1510903113. Epub 2016 Jan 6.","Krienen FM","Proc Natl Acad Sci U S A","2016","2016/01/08","PMC4739529","","10.1073/pnas.1510903113"
"26712581","Relating functional connectivity in V1 neural circuits and 3D natural scenes using Boltzmann machines","Zhang Y, Li X, Samonds JM, Lee TS.","Vision Res. 2016 Mar;120:121-31. doi: 10.1016/j.visres.2015.12.002. Epub 2015 Dec 28.","Zhang Y","Vision Res","2016","2015/12/30","PMC4783228","NIHMS746713","10.1016/j.visres.2015.12.002"
"26679214","Modulation of Frontoparietal Neurovascular Dynamics in Working Memory","Ardestani A, Shen W, Darvas F, Toga AW, Fuster JM.","J Cogn Neurosci. 2016 Mar;28(3):379-401. doi: 10.1162/jocn_a_00903. Epub 2015 Dec 17.","Ardestani A","J Cogn Neurosci","2016","2015/12/19","PMC5207037","NIHMS834395","10.1162/jocn_a_00903"
"26663738","Climate and land use changes will degrade the configuration of the landscape for titi monkeys in eastern Brazil","Gouveia SF, Souza-Alves JP, Rattis L, Dobrovolski R, Jerusalinsky L, Beltrão-Mendes R, Ferrari SF.","Glob Chang Biol. 2016 Jun;22(6):2003-12. doi: 10.1111/gcb.13162. Epub 2016 Mar 14.","Gouveia SF","Glob Chang Biol","2016","2015/12/15","","","10.1111/gcb.13162"
"26490876","Reversible Deactivation of Motor Cortex Reveals Functional Connectivity with Posterior Parietal Cortex in the Prosimian Galago (Otolemur garnettii)","Cooke DF, Stepniewska I, Miller DJ, Kaas JH, Krubitzer L.","J Neurosci. 2015 Oct 21;35(42):14406-22. doi: 10.1523/JNEUROSCI.1468-15.2015.","Cooke DF","J Neurosci","2015","2015/10/23","PMC4683694","","10.1523/JNEUROSCI.1468-15.2015"
"26467643","Essential tremor is associated with disruption of functional connectivity in the ventral intermediate Nucleus--Motor Cortex--Cerebellum circuit","Fang W, Chen H, Wang H, Zhang H, Puneet M, Liu M, Lv F, Luo T, Cheng O, Wang X, Lu X.","Hum Brain Mapp. 2016 Jan;37(1):165-78. doi: 10.1002/hbm.23024. Epub 2015 Oct 15.","Fang W","Hum Brain Mapp","2016","2015/10/16","PMC6867464","","10.1002/hbm.23024"
"26290449","Resting-state functional connectivity in the baboon model of genetic generalized epilepsy","Salinas FS, Szabó CÁ.","Epilepsia. 2015 Oct;56(10):1580-9. doi: 10.1111/epi.13115. Epub 2015 Aug 20.","Salinas FS","Epilepsia","2015","2015/08/21","PMC4593742","NIHMS708606","10.1111/epi.13115"
"26192326","An assumption-free quantification of neural responses to electrical stimulations","Ruach R, Mitelman R, Sherman E, Cohen O, Prut Y.","J Neurosci Methods. 2015 Oct 30;254:10-7. doi: 10.1016/j.jneumeth.2015.07.005. Epub 2015 Jul 17.","Ruach R","J Neurosci Methods","2015","2015/07/21","","","10.1016/j.jneumeth.2015.07.005"
"26052749","Functional subregions of the human entorhinal cortex","Maass A, Berron D, Libby LA, Ranganath C, Düzel E.","Elife. 2015 Jun 8;4:e06426. doi: 10.7554/eLife.06426.","Maass A","Elife","2015","2015/06/09","PMC4458841","","10.7554/eLife.06426"
"26029069","Aggressive vocal expressions-an investigation of their underlying neural network","Klaas HS, Frühholz S, Grandjean D.","Front Behav Neurosci. 2015 May 11;9:121. doi: 10.3389/fnbeh.2015.00121. eCollection 2015.","Klaas HS","Front Behav Neurosci","2015","2015/06/02","PMC4426728","","10.3389/fnbeh.2015.00121"
"25994963","Thalamic Responses to Nociceptive-Specific Input in Humans: Functional Dichotomies and Thalamo-Cortical Connectivity","Bastuji H, Frot M, Mazza S, Perchet C, Magnin M, Garcia-Larrea L.","Cereb Cortex. 2016 Jun;26(6):2663-76. doi: 10.1093/cercor/bhv106. Epub 2015 May 20.","Bastuji H","Cereb Cortex","2016","2015/05/22","","","10.1093/cercor/bhv106"
"25970649","Functional subdivisions of medial parieto-occipital cortex in humans and nonhuman primates using resting-state fMRI","Hutchison RM, Culham JC, Flanagan JR, Everling S, Gallivan JP.","Neuroimage. 2015 Aug 1;116:10-29. doi: 10.1016/j.neuroimage.2015.04.068. Epub 2015 May 10.","Hutchison RM","Neuroimage","2015","2015/05/14","","","10.1016/j.neuroimage.2015.04.068"
"25819921","Long intervening non-coding RNA 00320 is human brain-specific and highly expressed in the cortical white matter","Mills JD, Chen J, Kim WS, Waters PD, Prabowo AS, Aronica E, Halliday GM, Janitz M.","Neurogenetics. 2015 Jul;16(3):201-13. doi: 10.1007/s10048-015-0445-1. Epub 2015 Mar 29.","Mills JD","Neurogenetics","2015","2015/03/31","","","10.1007/s10048-015-0445-1"
"25815252","Role of perinatal long-chain omega-3 fatty acids in cortical circuit maturation: Mechanisms and implications for psychopathology","McNamara RK, Vannest JJ, Valentine CJ.","World J Psychiatry. 2015 Mar 22;5(1):15-34. doi: 10.5498/wjp.v5.i1.15.","McNamara RK","World J Psychiatry","2015","2015/03/28","PMC4369545","","10.5498/wjp.v5.i1.15"
"25569763","Ventromedial prefrontal cortex damage alters resting blood flow to the bed nucleus of stria terminalis","Motzkin JC, Philippi CL, Oler JA, Kalin NH, Baskaya MK, Koenigs M.","Cortex. 2015 Mar;64:281-8. doi: 10.1016/j.cortex.2014.11.013. Epub 2014 Dec 13.","Motzkin JC","Cortex","2015","2015/01/09","PMC4346536","NIHMS649346","10.1016/j.cortex.2014.11.013"
"25512496","Large-scale topology and the default mode network in the mouse connectome","Stafford JM, Jarrett BR, Miranda-Dominguez O, Mills BD, Cain N, Mihalas S, Lahvis GP, Lattal KM, Mitchell SH, David SV, Fryer JD, Nigg JT, Fair DA.","Proc Natl Acad Sci U S A. 2014 Dec 30;111(52):18745-50. doi: 10.1073/pnas.1404346111. Epub 2014 Dec 15.","Stafford JM","Proc Natl Acad Sci U S A","2014","2014/12/17","PMC4284535","","10.1073/pnas.1404346111"
"25386919","Connectotyping: model based fingerprinting of the functional connectome","Miranda-Dominguez O, Mills BD, Carpenter SD, Grant KA, Kroenke CD, Nigg JT, Fair DA.","PLoS One. 2014 Nov 11;9(11):e111048. doi: 10.1371/journal.pone.0111048. eCollection 2014.","Miranda-Dominguez O","PLoS One","2014","2014/11/12","PMC4227655","","10.1371/journal.pone.0111048"
"25224997","Understanding human original actions directed at real-world goals: the role of the lateral prefrontal cortex","Sitnikova T, Rosen BR, Lord LD, West WC.","Neuroimage. 2014 Dec;103:91-105. doi: 10.1016/j.neuroimage.2014.09.012. Epub 2014 Sep 16.","Sitnikova T","Neuroimage","2014","2014/09/17","PMC4312188","NIHMS628219","10.1016/j.neuroimage.2014.09.012"
"24969129","Allen mouse brain atlases reveal different neural connection and gene expression patterns in cerebellum gyri and sulci","Zeng T, Chen H, Fakhry A, Hu X, Liu T, Ji S.","Brain Struct Funct. 2015 Sep;220(5):2691-703. doi: 10.1007/s00429-014-0821-x. Epub 2014 Jun 27.","Zeng T","Brain Struct Funct","2015","2014/06/28","","","10.1007/s00429-014-0821-x"
"24933029","Subthalamic nucleus deep brain stimulation induces motor network BOLD activation: use of a high precision MRI guided stereotactic system for nonhuman primates","Min HK, Ross EK, Lee KH, Dennis K, Han SR, Jeong JH, Marsh MP, Striemer B, Felmlee JP, Lujan JL, Goerss S, Duffy PS, Blaha C, Chang SY, Bennet KE.","Brain Stimul. 2014 Jul-Aug;7(4):603-607. doi: 10.1016/j.brs.2014.04.007. Epub 2014 May 2.","Min HK","Brain Stimul","2014","2014/06/17","PMC4108508","NIHMS603271","10.1016/j.brs.2014.04.007"
"24899709","Effects of resveratrol on memory performance, hippocampal functional connectivity, and glucose metabolism in healthy older adults","Witte AV, Kerti L, Margulies DS, Flöel A.","J Neurosci. 2014 Jun 4;34(23):7862-70. doi: 10.1523/JNEUROSCI.0385-14.2014.","Witte AV","J Neurosci","2014","2014/06/06","PMC6608268","","10.1523/JNEUROSCI.0385-14.2014"
"24872561","Associative Hebbian synaptic plasticity in primate visual cortex","Huang S, Rozas C, Treviño M, Contreras J, Yang S, Song L, Yoshioka T, Lee HK, Kirkwood A.","J Neurosci. 2014 May 28;34(22):7575-9. doi: 10.1523/JNEUROSCI.0983-14.2014.","Huang S","J Neurosci","2014","2014/05/30","PMC4035519","","10.1523/JNEUROSCI.0983-14.2014"
"24863147","Evolutionarily conserved prefrontal-amygdalar dysfunction in early-life anxiety","Birn RM, Shackman AJ, Oler JA, Williams LE, McFarlin DR, Rogers GM, Shelton SE, Alexander AL, Pine DS, Slattery MJ, Davidson RJ, Fox AS, Kalin NH.","Mol Psychiatry. 2014 Aug;19(8):915-22. doi: 10.1038/mp.2014.46. Epub 2014 May 27.","Birn RM","Mol Psychiatry","2014","2014/05/28","PMC4111803","NIHMS580427","10.1038/mp.2014.46"
"24839121","Functional connectivity of insular efferences","Almashaikhi T, Rheims S, Jung J, Ostrowsky-Coste K, Montavont A, De Bellescize J, Arzimanoglou A, Keo Kosal P, Guénot M, Bertrand O, Ryvlin P.","Hum Brain Mapp. 2014 Oct;35(10):5279-94. doi: 10.1002/hbm.22549. Epub 2014 May 19.","Almashaikhi T","Hum Brain Mapp","2014","2014/05/20","PMC6869741","","10.1002/hbm.22549"
"24647934","Neural correlates of personal space intrusion","Holt DJ, Cassidy BS, Yue X, Rauch SL, Boeke EA, Nasr S, Tootell RB, Coombs G 3rd.","J Neurosci. 2014 Mar 19;34(12):4123-34. doi: 10.1523/JNEUROSCI.0686-13.2014.","Holt DJ","J Neurosci","2014","2014/03/21","PMC3960459","","10.1523/JNEUROSCI.0686-13.2014"
"24531049","Resting-state fMRI reveals functional connectivity between face-selective perirhinal cortex and the fusiform face area related to face inversion","O'Neil EB, Hutchison RM, McLean DA, Köhler S.","Neuroimage. 2014 May 15;92:349-55. doi: 10.1016/j.neuroimage.2014.02.005. Epub 2014 Feb 12.","O'Neil EB","Neuroimage","2014","2014/02/18","","","10.1016/j.neuroimage.2014.02.005"
"24530271","Parkinson׳s disease-related modulation of functional connectivity associated with the striatum in the resting state in a nonhuman primate model","Li J, Luo C, Chen Y, Chen Q, Huang R, Sun J, Gong Q, Wu X, Qi Z, Liang Z, Li L, Li H, Li P, Wang W, Shang HF.","Brain Res. 2014 Mar 25;1555:10-9. doi: 10.1016/j.brainres.2014.01.054. Epub 2014 Feb 13.","Li J","Brain Res","2014","2014/02/18","","","10.1016/j.brainres.2014.01.054"
"24444996","BNST neurocircuitry in humans","Avery SN, Clauss JA, Winder DG, Woodward N, Heckers S, Blackford JU.","Neuroimage. 2014 May 1;91:311-23. doi: 10.1016/j.neuroimage.2014.01.017. Epub 2014 Jan 18.","Avery SN","Neuroimage","2014","2014/01/22","PMC4214684","NIHMS559696","10.1016/j.neuroimage.2014.01.017"
"24285866","Effects of unilateral deactivations of dorsolateral prefrontal cortex and anterior cingulate cortex on saccadic eye movements","Koval MJ, Hutchison RM, Lomber SG, Everling S.","J Neurophysiol. 2014 Feb;111(4):787-803. doi: 10.1152/jn.00626.2013. Epub 2013 Nov 27.","Koval MJ","J Neurophysiol","2014","2013/11/29","","","10.1152/jn.00626.2013"
"24068551","Large-scale brain networks of the human left temporal pole: a functional connectivity MRI study","Pascual B, Masdeu JC, Hollenbeck M, Makris N, Insausti R, Ding SL, Dickerson BC.","Cereb Cortex. 2015 Mar;25(3):680-702. doi: 10.1093/cercor/bht260. Epub 2013 Sep 24.","Pascual B","Cereb Cortex","2015","2013/09/27","PMC4318532","","10.1093/cercor/bht260"
"24027207","Intrainsular functional connectivity in human","Almashaikhi T, Rheims S, Ostrowsky-Coste K, Montavont A, Jung J, De Bellescize J, Arzimanoglou A, Keo Kosal P, Guénot M, Bertrand O, Ryvlin P.","Hum Brain Mapp. 2014 Jun;35(6):2779-88. doi: 10.1002/hbm.22366. Epub 2013 Sep 12.","Almashaikhi T","Hum Brain Mapp","2014","2013/09/13","PMC6869822","","10.1002/hbm.22366"
"23929124","On parsing the neural code in the prefrontal cortex of primates using principal dynamic modes","Marmarelis VZ, Shin DC, Song D, Hampson RE, Deadwyler SA, Berger TW.","J Comput Neurosci. 2014 Jun;36(3):321-37. doi: 10.1007/s10827-013-0475-3. Epub 2013 Aug 9.","Marmarelis VZ","J Comput Neurosci","2014","2013/08/10","PMC3918491","NIHMS514266","10.1007/s10827-013-0475-3"
"23919836","Anti-correlated cortical networks of intrinsic connectivity in the rat brain","Schwarz AJ, Gass N, Sartorius A, Risterucci C, Spedding M, Schenker E, Meyer-Lindenberg A, Weber-Fahr W.","Brain Connect. 2013;3(5):503-11. doi: 10.1089/brain.2013.0168. Epub 2013 Sep 26.","Schwarz AJ","Brain Connect","2013","2013/08/08","PMC3796325","","10.1089/brain.2013.0168"
"23899724","The amplitude of the resting-state fMRI global signal is related to EEG vigilance measures","Wong CW, Olafsson V, Tal O, Liu TT.","Neuroimage. 2013 Dec;83:983-90. doi: 10.1016/j.neuroimage.2013.07.057. Epub 2013 Jul 27.","Wong CW","Neuroimage","2013","2013/08/01","PMC3815994","NIHMS511312","10.1016/j.neuroimage.2013.07.057"
"23754406","Connectivity profiles reveal the relationship between brain areas for social cognition in human and monkey temporoparietal cortex","Mars RB, Sallet J, Neubert FX, Rushworth MF.","Proc Natl Acad Sci U S A. 2013 Jun 25;110(26):10806-11. doi: 10.1073/pnas.1302956110. Epub 2013 Jun 10.","Mars RB","Proc Natl Acad Sci U S A","2013","2013/06/12","PMC3696774","","10.1073/pnas.1302956110"
"23536600","Brain reorganization, not relative brain size, primarily characterizes anthropoid brain evolution","Smaers JB, Soligo C.","Proc Biol Sci. 2013 Mar 27;280(1759):20130269. doi: 10.1098/rspb.2013.0269. Print 2013 May 22.","Smaers JB","Proc Biol Sci","2013","2013/03/29","PMC3619515","","10.1098/rspb.2013.0269"
"23513045","Dissociable functional networks of the human dentate nucleus","Bernard JA, Peltier SJ, Benson BL, Wiggins JL, Jaeggi SM, Buschkuehl M, Jonides J, Monk CS, Seidler RD.","Cereb Cortex. 2014 Aug;24(8):2151-9. doi: 10.1093/cercor/bht065. Epub 2013 Mar 19.","Bernard JA","Cereb Cortex","2014","2013/03/21","PMC4089384","","10.1093/cercor/bht065"
"23366446","Functional connectivity between Layer 2/3 and Layer 5 neurons in prefrontal cortex of nonhuman primates during a delayed match-to-sample task","Song D, Opris I, Chan RH, Marmarelis VZ, Hampson RE, Deadwyler SA, Berger TW.","Annu Int Conf IEEE Eng Med Biol Soc. 2012;2012:2555-8. doi: 10.1109/EMBC.2012.6346485.","Song D","Annu Int Conf IEEE Eng Med Biol Soc","2012","2013/02/01","","","10.1109/EMBC.2012.6346485"
"23143344","Differentiated parietal connectivity of frontal regions for ""what"" and ""where"" memory","Rottschy C, Caspers S, Roski C, Reetz K, Dogan I, Schulz JB, Zilles K, Laird AR, Fox PT, Eickhoff SB.","Brain Struct Funct. 2013 Nov;218(6):1551-67. doi: 10.1007/s00429-012-0476-4. Epub 2012 Nov 10.","Rottschy C","Brain Struct Funct","2013","2012/11/13","PMC3825581","","10.1007/s00429-012-0476-4"
"23042731","Meta-analytic connectivity modeling reveals differential functional connectivity of the medial and lateral orbitofrontal cortex","Zald DH, McHugo M, Ray KL, Glahn DC, Eickhoff SB, Laird AR.","Cereb Cortex. 2014 Jan;24(1):232-48. doi: 10.1093/cercor/bhs308. Epub 2012 Oct 4.","Zald DH","Cereb Cortex","2014","2012/10/09","PMC3862271","","10.1093/cercor/bhs308"
"22879355","Functional connection between posterior superior temporal gyrus and ventrolateral prefrontal cortex in human","Garell PC, Bakken H, Greenlee JD, Volkov I, Reale RA, Oya H, Kawasaki H, Howard MA, Brugge JF.","Cereb Cortex. 2013 Oct;23(10):2309-21. doi: 10.1093/cercor/bhs220. Epub 2012 Aug 9.","Garell PC","Cereb Cortex","2013","2012/08/11","PMC3767955","","10.1093/cercor/bhs220"
"22855672","Monkey in the middle: why non-human primates are needed to bridge the gap in resting-state investigations","Hutchison RM, Everling S.","Front Neuroanat. 2012 Jul 26;6:29. doi: 10.3389/fnana.2012.00029. eCollection 2012.","Hutchison RM","Front Neuroanat","2012","2012/08/03","PMC3405297","","10.3389/fnana.2012.00029"
"22846658","Tractography-based parcellation of the human left inferior parietal lobule","Wang J, Fan L, Zhang Y, Liu Y, Jiang D, Zhang Y, Yu C, Jiang T.","Neuroimage. 2012 Nov 1;63(2):641-52. doi: 10.1016/j.neuroimage.2012.07.045. Epub 2012 Jul 27.","Wang J","Neuroimage","2012","2012/08/01","","","10.1016/j.neuroimage.2012.07.045"
"22836258","Unravelling the intrinsic functional organization of the human lateral frontal cortex: a parcellation scheme based on resting state fMRI","Goulas A, Uylings HB, Stiers P.","J Neurosci. 2012 Jul 25;32(30):10238-52. doi: 10.1523/JNEUROSCI.5852-11.2012.","Goulas A","J Neurosci","2012","2012/07/28","PMC6703746","","10.1523/JNEUROSCI.5852-11.2012"
"22737119","On the relationship between the ""default mode network"" and the ""social brain""","Mars RB, Neubert FX, Noonan MP, Sallet J, Toni I, Rushworth MF.","Front Hum Neurosci. 2012 Jun 21;6:189. doi: 10.3389/fnhum.2012.00189. eCollection 2012.","Mars RB","Front Hum Neurosci","2012","2012/06/28","PMC3380415","","10.3389/fnhum.2012.00189"
"22465841","Evidence for coordinated functional activity within the extended amygdala of non-human and human primates","Oler JA, Birn RM, Patriat R, Fox AS, Shelton SE, Burghy CA, Stodola DE, Essex MJ, Davidson RJ, Kalin NH.","Neuroimage. 2012 Jul 16;61(4):1059-66. doi: 10.1016/j.neuroimage.2012.03.045. Epub 2012 Mar 23.","Oler JA","Neuroimage","2012","2012/04/03","PMC3376204","NIHMS364904","10.1016/j.neuroimage.2012.03.045"
"22209784","Meta-analytical definition and functional connectivity of the human vestibular cortex","zu Eulenburg P, Caspers S, Roski C, Eickhoff SB.","Neuroimage. 2012 Mar;60(1):162-9. doi: 10.1016/j.neuroimage.2011.12.032. Epub 2011 Dec 23.","zu Eulenburg P","Neuroimage","2012","2012/01/03","","","10.1016/j.neuroimage.2011.12.032"
"22040739","Ongoing physiological processes in the cerebral cortex","Leopold DA, Maier A.","Neuroimage. 2012 Oct 1;62(4):2190-200. doi: 10.1016/j.neuroimage.2011.10.059. Epub 2011 Oct 25.","Leopold DA","Neuroimage","2012","2011/11/02","PMC3288739","NIHMS334847","10.1016/j.neuroimage.2011.10.059"
"21441989","Error-related functional connectivity of the habenula in humans","Ide JS, Li CS.","Front Hum Neurosci. 2011 Mar 16;5:25. doi: 10.3389/fnhum.2011.00025. eCollection 2011.","Ide JS","Front Hum Neurosci","2011","2011/03/29","PMC3060701","","10.3389/fnhum.2011.00025"
"21411650","Diffusion-weighted imaging tractography-based parcellation of the human parietal cortex and comparison with human and macaque resting-state functional connectivity","Mars RB, Jbabdi S, Sallet J, O'Reilly JX, Croxson PL, Olivier E, Noonan MP, Bergmann C, Mitchell AS, Baxter MG, Behrens TE, Johansen-Berg H, Tomassini V, Miller KL, Rushworth MF.","J Neurosci. 2011 Mar 16;31(11):4087-100. doi: 10.1523/JNEUROSCI.5102-10.2011.","Mars RB","J Neurosci","2011","2011/03/18","PMC3091022","UKMS34710","10.1523/JNEUROSCI.5102-10.2011"
"21368033","Fractionating the default mode network: distinct contributions of the ventral and dorsal posterior cingulate cortex to cognitive control","Leech R, Kamourieh S, Beckmann CF, Sharp DJ.","J Neurosci. 2011 Mar 2;31(9):3217-24. doi: 10.1523/JNEUROSCI.5626-10.2011.","Leech R","J Neurosci","2011","2011/03/04","PMC6623935","","10.1523/JNEUROSCI.5626-10.2011"
"21265603","Functional connectivity and coactivation of the nucleus accumbens: a combined functional connectivity and structure-based meta-analysis","Cauda F, Cavanna AE, D'agata F, Sacco K, Duca S, Geminiani GC.","J Cogn Neurosci. 2011 Oct;23(10):2864-77. doi: 10.1162/jocn.2011.21624. Epub 2011 Jan 25.","Cauda F","J Cogn Neurosci","2011","2011/01/27","","","10.1162/jocn.2011.21624"
"21111053","Functional connectivity of the insula in the resting brain","Cauda F, D'Agata F, Sacco K, Duca S, Geminiani G, Vercelli A.","Neuroimage. 2011 Mar 1;55(1):8-23. doi: 10.1016/j.neuroimage.2010.11.049. Epub 2010 Nov 24.","Cauda F","Neuroimage","2011","2010/11/30","","","10.1016/j.neuroimage.2010.11.049"
"20709145","Functional connectivity from area 5 to primary motor cortex via paired-pulse transcranial magnetic stimulation","Ziluk A, Premji A, Nelson AJ.","Neurosci Lett. 2010 Oct 22;484(1):81-5. doi: 10.1016/j.neulet.2010.08.025. Epub 2010 Aug 13.","Ziluk A","Neurosci Lett","2010","2010/08/17","","","10.1016/j.neulet.2010.08.025"
"20662902","Broca's region: linking human brain functional connectivity data and non-human primate tracing anatomy studies","Kelly C, Uddin LQ, Shehzad Z, Margulies DS, Castellanos FX, Milham MP, Petrides M.","Eur J Neurosci. 2010 Aug;32(3):383-98. doi: 10.1111/j.1460-9568.2010.07279.x. Epub 2010 Jul 21.","Kelly C","Eur J Neurosci","2010","2010/07/29","PMC3111969","NIHMS294225","10.1111/j.1460-9568.2010.07279.x"
