PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33882349","Minimal specifications for non-human primate MRI: Challenges in standardizing and harmonizing data collection","Autio JA, Zhu Q, Li X, Glasser MF, Schwiedrzik CM, Fair DA, Zimmermann J, Yacoub E, Menon RS, Van Essen DC, Hayashi T, Russ B, Vanduffel W.","Neuroimage. 2021 Aug 1;236:118082. doi: 10.1016/j.neuroimage.2021.118082. Epub 2021 Apr 18.","Autio JA","Neuroimage","2021","2021/04/21","","","10.1016/j.neuroimage.2021.118082"
"33880672","Effect of ethanol and cocaine on [(11)C]MPC-6827 uptake in SH-SY5Y cells","Damuka N, Orr M, Czoty PW, Weiner JL, Martin TJ, Nader MA, Bansode AH, Liyana Pathirannahel BS, Mintz A, Macauley SL, Craft S, Solingapuram Sai KK.","Mol Biol Rep. 2021 Apr;48(4):3871-3876. doi: 10.1007/s11033-021-06336-7. Epub 2021 Apr 20.","Damuka N","Mol Biol Rep","2021","2021/04/21","PMC8172511","","10.1007/s11033-021-06336-7"
"33827936","Distinct Functional and Structural Connectivity of the Human Hand-Knob Supported by Intraoperative Findings","Simone L, Viganò L, Fornia L, Howells H, Leonetti A, Puglisi G, Bellacicca A, Bello L, Cerri G.","J Neurosci. 2021 May 12;41(19):4223-4233. doi: 10.1523/JNEUROSCI.1574-20.2021. Epub 2021 Apr 7.","Simone L","J Neurosci","2021","2021/04/08","PMC8143196","","10.1523/JNEUROSCI.1574-20.2021"
"33812229","The cingulate oculomotor cortex","Ruehl RM, Ophey L, Ertl M, Zu Eulenburg P.","Cortex. 2021 May;138:341-355. doi: 10.1016/j.cortex.2021.02.017. Epub 2021 Mar 4.","Ruehl RM","Cortex","2021","2021/04/03","","","10.1016/j.cortex.2021.02.017"
"33794355","Combining brain perturbation and neuroimaging in non-human primates","Klink PC, Aubry JF, Ferrera VP, Fox AS, Froudist-Walsh S, Jarraya B, Konofagou EE, Krauzlis RJ, Messinger A, Mitchell AS, Ortiz-Rios M, Oya H, Roberts AC, Roe AW, Rushworth MFS, Sallet J, Schmid MC, Schroeder CE, Tasserie J, Tsao DY, Uhrig L, Vanduffel W, Wilke M, Kagan I, Petkov CI.","Neuroimage. 2021 Jul 15;235:118017. doi: 10.1016/j.neuroimage.2021.118017. Epub 2021 Mar 29.","Klink PC","Neuroimage","2021","2021/04/01","","","10.1016/j.neuroimage.2021.118017"
"33789137","U-net model for brain extraction: Trained on humans for transfer to non-human primates","Wang X, Li XH, Cho JW, Russ BE, Rajamani N, Omelchenko A, Ai L, Korchmaros A, Sawiak S, Benn RA, Garcia-Saldivar P, Wang Z, Kalin NH, Schroeder CE, Craddock RC, Fox AS, Evans AC, Messinger A, Milham MP, Xu T.","Neuroimage. 2021 Jul 15;235:118001. doi: 10.1016/j.neuroimage.2021.118001. Epub 2021 Mar 28.","Wang X","Neuroimage","2021","2021/03/31","","","10.1016/j.neuroimage.2021.118001"
"33756104","Single-trial decoding of movement intentions using functional ultrasound neuroimaging","Norman SL, Maresca D, Christopoulos VN, Griggs WS, Demene C, Tanter M, Shapiro MG, Andersen RA.","Neuron. 2021 May 5;109(9):1554-1566.e4. doi: 10.1016/j.neuron.2021.03.003. Epub 2021 Mar 22.","Norman SL","Neuron","2021","2021/03/23","PMC8105283","NIHMS1683074","10.1016/j.neuron.2021.03.003"
"33656398","Using Tertiary Sulci to Map the ""Cognitive Globe"" of Prefrontal Cortex","Miller JA, D'Esposito M, Weiner KS.","J Cogn Neurosci. 2021 Mar 3:1-18. doi: 10.1162/jocn_a_01696. Online ahead of print.","Miller JA","J Cogn Neurosci","2021","2021/03/03","","","10.1162/jocn_a_01696"
"33549320","General anaesthesia during infancy reduces white matter micro-organisation in developing rhesus monkeys","Young JT, Vlasova RM, Howell BR, Knickmeyer RC, Morin E, Kuitchoua KI, Lubach GR, Noel J, Hu X, Shi Y, Caudill G, Alexander AL, Niethammer M, Paule MG, Coe CL, Sanchez M, Styner M.","Br J Anaesth. 2021 Apr;126(4):845-853. doi: 10.1016/j.bja.2020.12.029. Epub 2021 Feb 3.","Young JT","Br J Anaesth","2021","2021/02/07","PMC8132881","","10.1016/j.bja.2020.12.029"
"33484849","The nonhuman primate neuroimaging and neuroanatomy project","Hayashi T, Hou Y, Glasser MF, Autio JA, Knoblauch K, Inoue-Murayama M, Coalson T, Yacoub E, Smith S, Kennedy H, Van Essen DC.","Neuroimage. 2021 Apr 1;229:117726. doi: 10.1016/j.neuroimage.2021.117726. Epub 2021 Jan 20.","Hayashi T","Neuroimage","2021","2021/01/23","PMC8079967","NIHMS1688396","10.1016/j.neuroimage.2021.117726"
"33482086","Common fronto-temporal effective connectivity in humans and monkeys","Rocchi F, Oya H, Balezeau F, Billig AJ, Kocsis Z, Jenison RL, Nourski KV, Kovach CK, Steinschneider M, Kikuchi Y, Rhone AE, Dlouhy BJ, Kawasaki H, Adolphs R, Greenlee JDW, Griffiths TD, Howard MA 3rd, Petkov CI.","Neuron. 2021 Mar 3;109(5):852-868.e8. doi: 10.1016/j.neuron.2020.12.026. Epub 2021 Jan 21.","Rocchi F","Neuron","2021","2021/01/22","PMC7927917","NIHMS1670759","10.1016/j.neuron.2020.12.026"
"33453211","Translational value of non-human primates in opioid research","Ding H, Ko MC.","Exp Neurol. 2021 Apr;338:113602. doi: 10.1016/j.expneurol.2021.113602. Epub 2021 Jan 14.","Ding H","Exp Neurol","2021","2021/01/16","PMC7904625","NIHMS1662835","10.1016/j.expneurol.2021.113602"
"33431634","Face-Selective Units in Human Ventral Temporal Cortex Reactivate during Free Recall","Khuvis S, Yeagle EM, Norman Y, Grossman S, Malach R, Mehta AD.","J Neurosci. 2021 Apr 14;41(15):3386-3399. doi: 10.1523/JNEUROSCI.2918-19.2020. Epub 2021 Jan 11.","Khuvis S","J Neurosci","2021","2021/01/12","PMC8051680","","10.1523/JNEUROSCI.2918-19.2020"
"33418072","International primate neuroscience research regulation, public engagement and transparency opportunities","Mitchell AS, Hartig R, Basso MA, Jarrett W, Kastner S, Poirier C.","Neuroimage. 2021 Apr 1;229:117700. doi: 10.1016/j.neuroimage.2020.117700. Epub 2021 Jan 6.","Mitchell AS","Neuroimage","2021","2021/01/08","PMC7994292","","10.1016/j.neuroimage.2020.117700"
"33359353","Using non-invasive neuroimaging to enhance the care, well-being and experimental outcomes of laboratory non-human primates (monkeys)","Basso MA, Frey S, Guerriero KA, Jarraya B, Kastner S, Koyano KW, Leopold DA, Murphy K, Poirier C, Pope W, Silva AC, Tansey G, Uhrig L.","Neuroimage. 2021 Mar;228:117667. doi: 10.1016/j.neuroimage.2020.117667. Epub 2020 Dec 24.","Basso MA","Neuroimage","2021","2020/12/28","PMC8005297","NIHMS1677100","10.1016/j.neuroimage.2020.117667"
"33359348","PREEMACS: Pipeline for preprocessing and extraction of the macaque brain surface","Garcia-Saldivar P, Garimella A, Garza-Villarreal EA, Mendez FA, Concha L, Merchant H.","Neuroimage. 2021 Feb 15;227:117671. doi: 10.1016/j.neuroimage.2020.117671. Epub 2020 Dec 24.","Garcia-Saldivar P","Neuroimage","2021","2020/12/28","","","10.1016/j.neuroimage.2020.117671"
"33357289","Neuroimaging with Radiopharmaceuticals Targeting the Glutamatergic System","Mu L, Krämer SD, Ahmed H, Gruber S, Geistlich S, Schibli R, Ametamey SM.","Chimia (Aarau). 2020 Dec 23;74(12):960-967. doi: 10.2533/chimia.2020.960.","Mu L","Chimia (Aarau)","2020","2020/12/28","","","10.2533/chimia.2020.960"
"33338616","DIKA-Nets: Domain-invariant knowledge-guided attention networks for brain skull stripping of early developing macaques","Zhong T, Zhao F, Pei Y, Ning Z, Liao L, Wu Z, Niu Y, Wang L, Shen D, Zhang Y, Li G.","Neuroimage. 2021 Feb 15;227:117649. doi: 10.1016/j.neuroimage.2020.117649. Epub 2020 Dec 15.","Zhong T","Neuroimage","2021","2020/12/18","","","10.1016/j.neuroimage.2020.117649"
"33322072","Structural Connectivity-Based Parcellation of the Dopaminergic Midbrain in Healthy Subjects and Schizophrenic Patients","Basile GA, Bramanti A, Bertino S, Cutroneo G, Bruno A, Tisano A, Paladina G, Milardi D, Anastasi G.","Medicina (Kaunas). 2020 Dec 10;56(12):686. doi: 10.3390/medicina56120686.","Basile GA","Medicina (Kaunas)","2020","2020/12/16","PMC7764101","","10.3390/medicina56120686"
"33307380","Socially relative reward valuation in the primate brain","Isoda M.","Curr Opin Neurobiol. 2021 Jun;68:15-22. doi: 10.1016/j.conb.2020.11.008. Epub 2020 Dec 8.","Isoda M","Curr Opin Neurobiol","2021","2020/12/11","","","10.1016/j.conb.2020.11.008"
"33227425","A collaborative resource platform for non-human primate neuroimaging","Messinger A, Sirmpilatze N, Heuer K, Loh KK, Mars RB, Sein J, Xu T, Glen D, Jung B, Seidlitz J, Taylor P, Toro R, Garza-Villarreal EA, Sponheim C, Wang X, Benn RA, Cagna B, Dadarwal R, Evrard HC, Garcia-Saldivar P, Giavasis S, Hartig R, Lepage C, Liu C, Majka P, Merchant H, Milham MP, Rosa MGP, Tasserie J, Uhrig L, Margulies DS, Klink PC.","Neuroimage. 2021 Feb 1;226:117519. doi: 10.1016/j.neuroimage.2020.117519. Epub 2020 Nov 20.","Messinger A","Neuroimage","2021","2020/11/23","","","10.1016/j.neuroimage.2020.117519"
"33137475","The macaque brain ONPRC18 template with combined gray and white matter labelmap for multimodal neuroimaging studies of Nonhuman Primates","Weiss AR, Liu Z, Wang X, Liguore WA, Kroenke CD, McBride JL.","Neuroimage. 2021 Jan 15;225:117517. doi: 10.1016/j.neuroimage.2020.117517. Epub 2020 Nov 1.","Weiss AR","Neuroimage","2021","2020/11/02","PMC7833476","NIHMS1659147","10.1016/j.neuroimage.2020.117517"
"33130051","Protective cranial implant caps for macaques","Perry BAL, Mason S, Nacef J, Waddle A, Hynes B, Bergmann C, Schmid MC, Petkov CI, Thiele A, Mitchell AS.","J Neurosci Methods. 2021 Jan 15;348:108992. doi: 10.1016/j.jneumeth.2020.108992. Epub 2020 Oct 29.","Perry BAL","J Neurosci Methods","2021","2020/11/01","PMC7840592","","10.1016/j.jneumeth.2020.108992"
"33128126","Nonhuman primate meso-circuitry data: a translational tool to understand brain networks across species","Tang W, Choi EY, Heilbronner SR, Haber SN.","Brain Struct Funct. 2021 Jan;226(1):1-11. doi: 10.1007/s00429-020-02133-3. Epub 2020 Oct 30.","Tang W","Brain Struct Funct","2021","2020/10/31","","","10.1007/s00429-020-02133-3"
"33122437","Differential functional connectivity underlying asymmetric reward-related activity in human and nonhuman primates","Lopez-Persem A, Roumazeilles L, Folloni D, Marche K, Fouragnan EF, Khalighinejad N, Rushworth MFS, Sallet J.","Proc Natl Acad Sci U S A. 2020 Nov 10;117(45):28452-28462. doi: 10.1073/pnas.2000759117. Epub 2020 Oct 29.","Lopez-Persem A","Proc Natl Acad Sci U S A","2020","2020/10/30","PMC7668182","","10.1073/pnas.2000759117"
"33108588","Fine-Grained Topography and Modularity of the Macaque Frontal Pole Cortex Revealed by Anatomical Connectivity Profiles","He B, Cao L, Xia X, Zhang B, Zhang D, You B, Fan L, Jiang T.","Neurosci Bull. 2020 Dec;36(12):1454-1473. doi: 10.1007/s12264-020-00589-1. Epub 2020 Oct 27.","He B","Neurosci Bull","2020","2020/10/27","PMC7719154","","10.1007/s12264-020-00589-1"
"33063708","The use of hydrogel-delivered extracellular vesicles in recovery of motor function in stroke: a testable experimental hypothesis for clinical translation including behavioral and neuroimaging assessment approaches","Tsintou M, Dalamagkas K, Moore TL, Rathi Y, Kubicki M, Rosene DL, Makris N.","Neural Regen Res. 2021 Apr;16(4):605-613. doi: 10.4103/1673-5374.295269.","Tsintou M","Neural Regen Res","2021","2020/10/16","PMC8067932","","10.4103/1673-5374.295269"
"33020215","Comparative Brain Imaging Reveals Analogous and Divergent Patterns of Species and Face Sensitivity in Humans and Dogs","Bunford N, Hernández-Pérez R, Farkas EB, Cuaya LV, Szabó D, Szabó ÁG, Gácsi M, Miklósi Á, Andics A.","J Neurosci. 2020 Oct 21;40(43):8396-8408. doi: 10.1523/JNEUROSCI.2800-19.2020. Epub 2020 Oct 5.","Bunford N","J Neurosci","2020","2020/10/06","PMC7577605","","10.1523/JNEUROSCI.2800-19.2020"
"33005147","Age-Related Regional Network Covariance of Magnetic Resonance Imaging Gray Matter in the Rat","Alexander GE, Lin L, Yoshimaru ES, Bharadwaj PK, Bergfield KL, Hoang LT, Chawla MK, Chen K, Moeller JR, Barnes CA, Trouard TP.","Front Aging Neurosci. 2020 Aug 26;12:267. doi: 10.3389/fnagi.2020.00267. eCollection 2020.","Alexander GE","Front Aging Neurosci","2020","2020/10/02","PMC7479213","","10.3389/fnagi.2020.00267"
"32848562","Statistical Learning Signals for Complex Visual Images in Macaque Early Visual Cortex","Vergnieux V, Vogels R.","Front Neurosci. 2020 Jul 31;14:789. doi: 10.3389/fnins.2020.00789. eCollection 2020.","Vergnieux V","Front Neurosci","2020","2020/08/28","PMC7411161","","10.3389/fnins.2020.00789"
"32729642","A dedicated eight-channel receive RF coil array for monkey brain MRI at 9.4 T","Li M, Li Y, Jin J, Yang Z, Zhang B, Liu Y, Song M, Freakly C, Weber E, Liu F, Jiang T, Crozier S.","NMR Biomed. 2020 Oct;33(10):e4369. doi: 10.1002/nbm.4369. Epub 2020 Jul 30.","Li M","NMR Biomed","2020","2020/07/31","","","10.1002/nbm.4369"
"32728706","Mapping Human Laryngeal Motor Cortex during Vocalization","Eichert N, Papp D, Mars RB, Watkins KE.","Cereb Cortex. 2020 Nov 3;30(12):6254-6269. doi: 10.1093/cercor/bhaa182.","Eichert N","Cereb Cortex","2020","2020/07/31","PMC7610685","EMS122731","10.1093/cercor/bhaa182"
"32683780","Neurobiological substrates of animal personality and cognition in a nonhuman primate (Microcebus murinus)","Fritz RG, Zimmermann E, Meier M, Mestre-Francés N, Radespiel U, Schmidtke D.","Brain Behav. 2020 Sep;10(9):e01752. doi: 10.1002/brb3.1752. Epub 2020 Jul 18.","Fritz RG","Brain Behav","2020","2020/07/20","PMC7507526","","10.1002/brb3.1752"
"32621974","Functional reorganization of brain networks across the human menstrual cycle","Pritschet L, Santander T, Taylor CM, Layher E, Yu S, Miller MB, Grafton ST, Jacobs EG.","Neuroimage. 2020 Oct 15;220:117091. doi: 10.1016/j.neuroimage.2020.117091. Epub 2020 Jul 2.","Pritschet L","Neuroimage","2020","2020/07/05","","","10.1016/j.neuroimage.2020.117091"
"32539526","Diagnostic Classification for Human Autism and Obsessive-Compulsive Disorder Based on Machine Learning From a Primate Genetic Model","Zhan Y, Wei J, Liang J, Xu X, He R, Robbins TW, Wang Z.","Am J Psychiatry. 2021 Jan 1;178(1):65-76. doi: 10.1176/appi.ajp.2020.19101091. Epub 2020 Jun 16.","Zhan Y","Am J Psychiatry","2021","2020/06/17","","","10.1176/appi.ajp.2020.19101091"
"32512135","The Ventral Part of Dorsolateral Frontal Area 8A Regulates Visual Attentional Selection and the Dorsal Part Auditory Attentional Selection","Germann J, Petrides M.","Neuroscience. 2020 Aug 10;441:209-216. doi: 10.1016/j.neuroscience.2020.05.057. Epub 2020 Jun 6.","Germann J","Neuroscience","2020","2020/06/09","","","10.1016/j.neuroscience.2020.05.057"
"32407906","Theory of mind and decision science: Towards a typology of tasks and computational models","Rusch T, Steixner-Kumar S, Doshi P, Spezio M, Gläscher J.","Neuropsychologia. 2020 Sep;146:107488. doi: 10.1016/j.neuropsychologia.2020.107488. Epub 2020 May 12.","Rusch T","Neuropsychologia","2020","2020/05/15","","","10.1016/j.neuropsychologia.2020.107488"
"32315894","Fasting may increase incentive signaling for nonfood rewards","Zhang X, Melrose AJ, De Santis O, Luo S, Page KA, Hsu E, Monterosso JR.","Nutr Res. 2020 May;77:43-53. doi: 10.1016/j.nutres.2020.02.013. Epub 2020 Mar 2.","Zhang X","Nutr Res","2020","2020/04/22","PMC7295658","NIHMS1570362","10.1016/j.nutres.2020.02.013"
"32315710","Examining fMRI time-series entropy as a marker for brain E/I balance with pharmacological neuromodulation in a non-human primate translational model","Maltbie EA, Howell LH, Sun PZ, Miller R, Gopinath KS.","Neurosci Lett. 2020 May 29;728:134984. doi: 10.1016/j.neulet.2020.134984. Epub 2020 Apr 18.","Maltbie EA","Neurosci Lett","2020","2020/04/22","PMC7266677","NIHMS1593985","10.1016/j.neulet.2020.134984"
"32179861","Stereotactic Cortical Atlas of the Domestic Canine Brain","Johnson PJ, Luh WM, Rivard BC, Graham KL, White A, FitzMaurice M, Loftus JP, Barry EF.","Sci Rep. 2020 Mar 16;10(1):4781. doi: 10.1038/s41598-020-61665-0.","Johnson PJ","Sci Rep","2020","2020/03/18","PMC7076022","","10.1038/s41598-020-61665-0"
"32179028","Effect of alcohol use on the adolescent brain and behavior","Lees B, Meredith LR, Kirkland AE, Bryant BE, Squeglia LM.","Pharmacol Biochem Behav. 2020 May;192:172906. doi: 10.1016/j.pbb.2020.172906. Epub 2020 Mar 13.","Lees B","Pharmacol Biochem Behav","2020","2020/03/18","PMC7183385","NIHMS1578284","10.1016/j.pbb.2020.172906"
"32172476","PET quantification of brain O-GlcNAcase with [(18)F]LSN3316612 in healthy human volunteers","Lee JH, Liow JS, Paul S, Morse CL, Haskali MB, Manly L, Shcherbinin S, Ruble JC, Kant N, Collins EC, Nuthall HN, Zanotti-Fregonara P, Zoghbi SS, Pike VW, Innis RB.","EJNMMI Res. 2020 Mar 14;10(1):20. doi: 10.1186/s13550-020-0616-4.","Lee JH","EJNMMI Res","2020","2020/03/16","PMC7072082","","10.1186/s13550-020-0616-4"
"32139585","Resolving the Spatial Profile of Figure Enhancement in Human V1 through Population Receptive Field Modeling","Poltoratski S, Tong F.","J Neurosci. 2020 Apr 15;40(16):3292-3303. doi: 10.1523/JNEUROSCI.2377-19.2020. Epub 2020 Mar 5.","Poltoratski S","J Neurosci","2020","2020/03/07","PMC7159895","","10.1523/JNEUROSCI.2377-19.2020"
"32135447","Neurotoxicity effects of anesthetic exposure on the developing brain of non-human primates","Yu W, Wu Z, Zhao P.","Med Hypotheses. 2020 Feb 26;140:109647. doi: 10.1016/j.mehy.2020.109647. Online ahead of print.","Yu W","Med Hypotheses","2020","2020/03/06","","","10.1016/j.mehy.2020.109647"
"32106419","A New Positron Emission Tomography Probe for Orexin Receptors Neuroimaging","Bai P, Bai S, Placzek MS, Lu X, Fiedler SA, Ntaganda B, Wey HY, Wang C.","Molecules. 2020 Feb 25;25(5):1018. doi: 10.3390/molecules25051018.","Bai P","Molecules","2020","2020/02/29","PMC7179119","","10.3390/molecules25051018"
"32081631","A 16-channel loop array for in vivo macaque whole-brain imaging at 3 T","Quan Z, Gao Y, Qu S, Wang X, Friedman RM, Chernov MM, Kroenke CD, Roe AW, Zhang X.","Magn Reson Imaging. 2020 May;68:167-172. doi: 10.1016/j.mri.2020.02.008. Epub 2020 Feb 17.","Quan Z","Magn Reson Imaging","2020","2020/02/22","PMC7784245","NIHMS1655088","10.1016/j.mri.2020.02.008"
"31972204","The neuroethology of spontaneous mimicry and emotional contagion in human and non-human animals","Palagi E, Celeghin A, Tamietto M, Winkielman P, Norscia I.","Neurosci Biobehav Rev. 2020 Apr;111:149-165. doi: 10.1016/j.neubiorev.2020.01.020. Epub 2020 Jan 20.","Palagi E","Neurosci Biobehav Rev","2020","2020/01/24","","","10.1016/j.neubiorev.2020.01.020"
"31950091","Selection of preclinical models to evaluate intranasal brain cooling for acute ischemic stroke","Chen Y, Quddusi A, Harrison KA, Ryan PE, Cook DJ.","Brain Circ. 2019 Dec 27;5(4):160-168. doi: 10.4103/bc.bc_20_19. eCollection 2019 Oct-Dec.","Chen Y","Brain Circ","2019","2020/01/18","PMC6950506","","10.4103/bc.bc_20_19"
"31871175","Cerebral cortical folding, parcellation, and connectivity in humans, nonhuman primates, and mice","Van Essen DC, Donahue CJ, Coalson TS, Kennedy H, Hayashi T, Glasser MF.","Proc Natl Acad Sci U S A. 2019 Dec 23;116(52):26173-80. doi: 10.1073/pnas.1902299116. Online ahead of print.","Van Essen DC","Proc Natl Acad Sci U S A","2019","2019/12/25","PMC6936571","","10.1073/pnas.1902299116"
"31871143","From bed to bench side: Reverse translation to optimize neuromodulation for mood disorders","Rudebeck PH, Rich EL, Mayberg HS.","Proc Natl Acad Sci U S A. 2019 Dec 23;116(52):26288-96. doi: 10.1073/pnas.1902287116. Online ahead of print.","Rudebeck PH","Proc Natl Acad Sci U S A","2019","2019/12/25","PMC6936427","","10.1073/pnas.1902287116"
"31857103","In vivo two-photon imaging of neuronal and brain vascular responses in mice chronically exposed to ethanol","O'Herron P, Summers PM, Shih AY, Kara P, Woodward JJ.","Alcohol. 2020 Jun;85:41-47. doi: 10.1016/j.alcohol.2019.12.001. Epub 2019 Dec 17.","O'Herron P","Alcohol","2020","2019/12/21","PMC7237312","NIHMS1569545","10.1016/j.alcohol.2019.12.001"
"31787014","Cortico-Limbic Interactions Mediate Adaptive and Maladaptive Responses Relevant to Psychopathology","Kovner R, Oler JA, Kalin NH.","Am J Psychiatry. 2019 Dec 1;176(12):987-999. doi: 10.1176/appi.ajp.2019.19101064.","Kovner R","Am J Psychiatry","2019","2019/12/03","PMC7014786","NIHMS1068245","10.1176/appi.ajp.2019.19101064"
"31735143","Exploring the cerebral substrate of voice perception in primate brains","Bodin C, Belin P.","Philos Trans R Soc Lond B Biol Sci. 2020 Jan 6;375(1789):20180386. doi: 10.1098/rstb.2018.0386. Epub 2019 Nov 18.","Bodin C","Philos Trans R Soc Lond B Biol Sci","2020","2019/11/19","PMC6895549","","10.1098/rstb.2018.0386"
"31692192","Top-down versus bottom-up attention differentially modulate frontal-parietal connectivity","Bowling JT, Friston KJ, Hopfinger JB.","Hum Brain Mapp. 2020 Mar;41(4):928-942. doi: 10.1002/hbm.24850. Epub 2019 Nov 6.","Bowling JT","Hum Brain Mapp","2020","2019/11/07","PMC7267915","","10.1002/hbm.24850"
"31443912","Neural Substrates of Inhibitory Control Maturation in Adolescence","Constantinidis C, Luna B.","Trends Neurosci. 2019 Sep;42(9):604-616. doi: 10.1016/j.tins.2019.07.004. Epub 2019 Aug 20.","Constantinidis C","Trends Neurosci","2019","2019/08/25","PMC6721973","NIHMS1534975","10.1016/j.tins.2019.07.004"
"31235272","Evolution of neocortical folding: A phylogenetic comparative analysis of MRI from 34 primate species","Heuer K, Gulban OF, Bazin PL, Osoianu A, Valabregue R, Santin M, Herbin M, Toro R.","Cortex. 2019 Sep;118:275-291. doi: 10.1016/j.cortex.2019.04.011. Epub 2019 Apr 19.","Heuer K","Cortex","2019","2019/06/26","","","10.1016/j.cortex.2019.04.011"
"31204008","Investigating individual differences in chimpanzee mirror self-recognition and cortical thickness: A vertex-based and region-of-interest analysis","Hopkins WD, Latzman RD, Mahovetz LM, Li X, Roberts N.","Cortex. 2019 Sep;118:306-314. doi: 10.1016/j.cortex.2019.05.004. Epub 2019 May 16.","Hopkins WD","Cortex","2019","2019/06/18","PMC6697634","NIHMS1531872","10.1016/j.cortex.2019.05.004"
"31184751","Cross-species convergence in pupillary response: understanding human anxiety via non-human primate amygdala lesion","Pagliaccio D, Pine DS, Leibenluft E, Dal Monte O, Averbeck BB, Costa VD.","Soc Cogn Affect Neurosci. 2019 Aug 7;14(6):591-599. doi: 10.1093/scan/nsz041.","Pagliaccio D","Soc Cogn Affect Neurosci","2019","2019/06/12","PMC6688453","","10.1093/scan/nsz041"
"31174078","The medial temporal written word processing system","Liuzzi AG, Bruffaerts R, Vandenberghe R.","Cortex. 2019 Oct;119:287-300. doi: 10.1016/j.cortex.2019.05.002. Epub 2019 May 15.","Liuzzi AG","Cortex","2019","2019/06/08","","","10.1016/j.cortex.2019.05.002"
