PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30251760","Functional connectivity with cortical depth assessed by resting state fMRI of subregions of S1 in squirrel monkeys","Mishra A, Majumdar S, Wang F, Wilson GH 3rd, Gore JC, Chen LM.","Hum Brain Mapp. 2019 Jan;40(1):329-339. doi: 10.1002/hbm.24375. Epub 2018 Sep 25.","Mishra A","Hum Brain Mapp","2019","2018/09/26","PMC6289644","NIHMS992431","10.1002/hbm.24375"
"30240547","Human posterior parietal cortex responds to visual stimuli as early as peristriate occipital cortex","Regev TI, Winawer J, Gerber EM, Knight RT, Deouell LY.","Eur J Neurosci. 2018 Dec;48(12):3567-3582. doi: 10.1111/ejn.14164. Epub 2018 Oct 27.","Regev TI","Eur J Neurosci","2018","2018/09/22","PMC6482330","NIHMS1024224","10.1111/ejn.14164"
"29852280","Concentric radiofrequency arrays to increase the statistical power of resting-state maps in monkeys","Gilbert KM, Schaeffer DJ, Zeman P, Diedrichsen J, Everling S, Martinez-Trujillo JC, Pruszynski JA, Menon RS.","Neuroimage. 2018 Sep;178:287-294. doi: 10.1016/j.neuroimage.2018.05.057. Epub 2018 May 28.","Gilbert KM","Neuroimage","2018","2018/06/01","","","10.1016/j.neuroimage.2018.05.057"
"29844162","NT3-chitosan enables de novo regeneration and functional recovery in monkeys after spinal cord injury","Rao JS, Zhao C, Zhang A, Duan H, Hao P, Wei RH, Shang J, Zhao W, Liu Z, Yu J, Fan KS, Tian Z, He Q, Song W, Yang Z, Sun YE, Li X.","Proc Natl Acad Sci U S A. 2018 Jun 12;115(24):E5595-E5604. doi: 10.1073/pnas.1804735115. Epub 2018 May 29.","Rao JS","Proc Natl Acad Sci U S A","2018","2018/05/31","PMC6004491","","10.1073/pnas.1804735115"
"29679734","Cortical networks for encoding near and far space in the non-human primate","Cléry J, Guipponi O, Odouard S, Wardak C, Ben Hamed S.","Neuroimage. 2018 Aug 1;176:164-178. doi: 10.1016/j.neuroimage.2018.04.036. Epub 2018 Apr 19.","Cléry J","Neuroimage","2018","2018/04/22","","","10.1016/j.neuroimage.2018.04.036"
"29540550","Functional MRI Responses to Passive, Active, and Observed Touch in Somatosensory and Insular Cortices of the Macaque Monkey","Sharma S, Fiave PA, Nelissen K.","J Neurosci. 2018 Apr 11;38(15):3689-3707. doi: 10.1523/JNEUROSCI.1587-17.2018. Epub 2018 Mar 14.","Sharma S","J Neurosci","2018","2018/03/16","PMC6705905","","10.1523/JNEUROSCI.1587-17.2018"
"29395916","Reversible Silencing of the Frontopolar Cortex Selectively Impairs Metacognitive Judgment on Non-experience in Primates","Miyamoto K, Setsuie R, Osada T, Miyashita Y.","Neuron. 2018 Feb 21;97(4):980-989.e6. doi: 10.1016/j.neuron.2017.12.040. Epub 2018 Feb 3.","Miyamoto K","Neuron","2018","2018/02/04","","","10.1016/j.neuron.2017.12.040"
"29055725","Evaluation of prolonged administration of isoflurane on cerebral blood flow and default mode network in macaque monkeys anesthetized with different maintenance doses","Li CX, Zhang X.","Neurosci Lett. 2018 Jan 1;662:402-408. doi: 10.1016/j.neulet.2017.10.034. Epub 2017 Oct 18.","Li CX","Neurosci Lett","2018","2017/10/23","PMC5722273","NIHMS919129","10.1016/j.neulet.2017.10.034"
"28739639","Advances in neuroscience imply that harmful experiments in dogs are unethical","Bailey J, Pereira S.","J Med Ethics. 2018 Jan;44(1):47-52. doi: 10.1136/medethics-2016-103630. Epub 2017 Jul 24.","Bailey J","J Med Ethics","2018","2017/07/26","PMC5749309","","10.1136/medethics-2016-103630"
"28334082","Decoding Grasping Movements from the Parieto-Frontal Reaching Circuit in the Nonhuman Primate","Nelissen K, Fiave PA, Vanduffel W.","Cereb Cortex. 2018 Apr 1;28(4):1245-1259. doi: 10.1093/cercor/bhx037.","Nelissen K","Cereb Cortex","2018","2017/03/24","","","10.1093/cercor/bhx037"
"28032008","Effects of isoflurane anesthesia on resting-state fMRI signals and functional connectivity within primary somatosensory cortex of monkeys","Wu TL, Mishra A, Wang F, Yang PF, Gore JC, Chen LM.","Brain Behav. 2016 Oct 11;6(12):e00591. doi: 10.1002/brb3.591. eCollection 2016 Dec.","Wu TL","Brain Behav","2016","2016/12/30","PMC5167001","","10.1002/brb3.591"
"28003408","Intrinsic functional architecture of the macaque dorsal and ventral lateral frontal cortex","Goulas A, Stiers P, Hutchison RM, Everling S, Petrides M, Margulies DS.","J Neurophysiol. 2017 Mar 1;117(3):1084-1099. doi: 10.1152/jn.00486.2016. Epub 2016 Dec 21.","Goulas A","J Neurophysiol","2017","2016/12/23","PMC5340881","","10.1152/jn.00486.2016"
"27530989","Ketamine-induced changes in connectivity of functional brain networks in awake female nonhuman primates: a translational functional imaging model","Gopinath K, Maltbie E, Urushino N, Kempf D, Howell L.","Psychopharmacology (Berl). 2016 Oct;233(21-22):3673-3684. doi: 10.1007/s00213-016-4401-z. Epub 2016 Aug 16.","Gopinath K","Psychopharmacology (Berl)","2016","2016/08/18","","","10.1007/s00213-016-4401-z"
"27344239","Stereopsis after anterior temporal lobectomy","Verhoef BE, Decramer T, van Loon J, Goffin J, Van Paesschen W, Janssen P, Theys T.","Cortex. 2016 Sep;82:63-71. doi: 10.1016/j.cortex.2016.05.020. Epub 2016 Jun 8.","Verhoef BE","Cortex","2016","2016/06/27","","","10.1016/j.cortex.2016.05.020"
"27063864","Decreased functional connectivity in dorsolateral prefrontal cortical networks in adult macaques with neonatal hippocampal lesions: Relations to visual working memory deficits","Meng Y, Hu X, Bachevalier J, Zhang X.","Neurobiol Learn Mem. 2016 Oct;134 Pt A(Pt A):31-37. doi: 10.1016/j.nlm.2016.04.003. Epub 2016 Apr 7.","Meng Y","Neurobiol Learn Mem","2016","2016/04/12","PMC6329462","NIHMS1001069","10.1016/j.nlm.2016.04.003"
"26973496","fMRI Adaptation between Action Observation and Action Execution Reveals Cortical Areas with Mirror Neuron Properties in Human BA 44/45","de la Rosa S, Schillinger FL, Bülthoff HH, Schultz J, Uludag K.","Front Hum Neurosci. 2016 Feb 29;10:78. doi: 10.3389/fnhum.2016.00078. eCollection 2016.","de la Rosa S","Front Hum Neurosci","2016","2016/03/15","PMC4770014","","10.3389/fnhum.2016.00078"
"26660447","Ketamine-induced brain activation in awake female nonhuman primates: a translational functional imaging model","Maltbie E, Gopinath K, Urushino N, Kempf D, Howell L.","Psychopharmacology (Berl). 2016 Mar;233(6):961-72. doi: 10.1007/s00213-015-4175-8. Epub 2015 Dec 10.","Maltbie E","Psychopharmacology (Berl)","2016","2015/12/15","PMC4761287","NIHMS744228","10.1007/s00213-015-4175-8"
"26633103","Dose-dependent effects of isoflurane on regional activity and neural network function: A resting-state fMRI study of 14 rhesus monkeys: An observational study","Lv P, Xiao Y, Liu B, Wang Y, Zhang X, Sun H, Li F, Yao L, Zhang W, Liu L, Gao X, Wu M, Tang Y, Chen Q, Gong Q, Lui S.","Neurosci Lett. 2016 Jan 12;611:116-22. doi: 10.1016/j.neulet.2015.11.037. Epub 2015 Nov 26.","Lv P","Neurosci Lett","2016","2015/12/04","","","10.1016/j.neulet.2015.11.037"
"26631813","Can sliding-window correlations reveal dynamic functional connectivity in resting-state fMRI?","Hindriks R, Adhikari MH, Murayama Y, Ganzetti M, Mantini D, Logothetis NK, Deco G.","Neuroimage. 2016 Feb 15;127:242-256. doi: 10.1016/j.neuroimage.2015.11.055. Epub 2015 Nov 26.","Hindriks R","Neuroimage","2016","2015/12/04","PMC4758830","","10.1016/j.neuroimage.2015.11.055"
"26156988","Neural Correlate of the Thatcher Face Illusion in a Monkey Face-Selective Patch","Taubert J, Van Belle G, Vanduffel W, Rossion B, Vogels R.","J Neurosci. 2015 Jul 8;35(27):9872-8. doi: 10.1523/JNEUROSCI.0446-15.2015.","Taubert J","J Neurosci","2015","2015/07/10","PMC6605408","","10.1523/JNEUROSCI.0446-15.2015"
"26066653","The Travelling-Wave Primate System: A New Solution for Magnetic Resonance Imaging of Macaque Monkeys at 7 Tesla Ultra-High Field","Herrmann T, Mallow J, Plaumann M, Luchtmann M, Stadler J, Mylius J, Brosch M, Bernarding J.","PLoS One. 2015 Jun 11;10(6):e0129371. doi: 10.1371/journal.pone.0129371. eCollection 2015.","Herrmann T","PLoS One","2015","2015/06/13","PMC4466239","","10.1371/journal.pone.0129371"
"25970649","Functional subdivisions of medial parieto-occipital cortex in humans and nonhuman primates using resting-state fMRI","Hutchison RM, Culham JC, Flanagan JR, Everling S, Gallivan JP.","Neuroimage. 2015 Aug 1;116:10-29. doi: 10.1016/j.neuroimage.2015.04.068. Epub 2015 May 10.","Hutchison RM","Neuroimage","2015","2015/05/14","","","10.1016/j.neuroimage.2015.04.068"
"25947150","Connectivity reveals relationship of brain areas for reward-guided learning and decision making in human and monkey frontal cortex","Neubert FX, Mars RB, Sallet J, Rushworth MF.","Proc Natl Acad Sci U S A. 2015 May 19;112(20):E2695-704. doi: 10.1073/pnas.1410767112. Epub 2015 May 6.","Neubert FX","Proc Natl Acad Sci U S A","2015","2015/05/08","PMC4443352","","10.1073/pnas.1410767112"
"25883546","Functional MRI of the vocalization-processing network in the macaque brain","Ortiz-Rios M, Kuśmierek P, DeWitt I, Archakov D, Azevedo FA, Sams M, Jääskeläinen IP, Keliris GA, Rauschecker JP.","Front Neurosci. 2015 Apr 1;9:113. doi: 10.3389/fnins.2015.00113. eCollection 2015.","Ortiz-Rios M","Front Neurosci","2015","2015/04/18","PMC4381638","","10.3389/fnins.2015.00113"
"25561541","Signature of consciousness in the dynamics of resting-state brain activity","Barttfeld P, Uhrig L, Sitt JD, Sigman M, Jarraya B, Dehaene S.","Proc Natl Acad Sci U S A. 2015 Jan 20;112(3):887-92. doi: 10.1073/pnas.1418031112. Epub 2015 Jan 5.","Barttfeld P","Proc Natl Acad Sci U S A","2015","2015/01/07","PMC4311826","","10.1073/pnas.1418031112"
"24799679","Face-selective neurons maintain consistent visual responses across months","McMahon DB, Jones AP, Bondar IV, Leopold DA.","Proc Natl Acad Sci U S A. 2014 Jun 3;111(22):8251-6. doi: 10.1073/pnas.1318331111. Epub 2014 May 5.","McMahon DB","Proc Natl Acad Sci U S A","2014","2014/05/07","PMC4050553","","10.1073/pnas.1318331111"
"24790219","(18)F-MCL-524, an (18)F-Labeled Dopamine D2 and D3 Receptor Agonist Sensitive to Dopamine: A Preliminary PET Study","Finnema SJ, Stepanov V, Nakao R, Sromek AW, Zhang T, Neumeyer JL, George SR, Seeman P, Stabin MG, Jonsson C, Farde L, Halldin C.","J Nucl Med. 2014 Jul;55(7):1164-70. doi: 10.2967/jnumed.113.133876. Epub 2014 May 1.","Finnema SJ","J Nucl Med","2014","2014/05/03","PMC4587887","NIHMS723839","10.2967/jnumed.113.133876"
"24554080","Stimulus repetition modulates gamma-band synchronization in primate visual cortex","Brunet NM, Bosman CA, Vinck M, Roberts M, Oostenveld R, Desimone R, De Weerd P, Fries P.","Proc Natl Acad Sci U S A. 2014 Mar 4;111(9):3626-31. doi: 10.1073/pnas.1309714111. Epub 2014 Feb 19.","Brunet NM","Proc Natl Acad Sci U S A","2014","2014/02/21","PMC3948273","","10.1073/pnas.1309714111"
"24399180","Anterior-posterior dissociation of the default mode network in dogs","Kyathanahally SP, Jia H, Pustovyy OM, Waggoner P, Beyers R, Schumacher J, Barrett J, Morrison EE, Salibi N, Denney TS, Vodyanoy VJ, Deshpande G.","Brain Struct Funct. 2015 Mar;220(2):1063-76. doi: 10.1007/s00429-013-0700-x. Epub 2014 Jan 8.","Kyathanahally SP","Brain Struct Funct","2015","2014/01/09","","","10.1007/s00429-013-0700-x"
"24285866","Effects of unilateral deactivations of dorsolateral prefrontal cortex and anterior cingulate cortex on saccadic eye movements","Koval MJ, Hutchison RM, Lomber SG, Everling S.","J Neurophysiol. 2014 Feb;111(4):787-803. doi: 10.1152/jn.00626.2013. Epub 2013 Nov 27.","Koval MJ","J Neurophysiol","2014","2013/11/29","","","10.1152/jn.00626.2013"
"24157920","Detection of functional connectivity in the resting mouse brain","Nasrallah FA, Tay HC, Chuang KH.","Neuroimage. 2014 Feb 1;86:417-24. doi: 10.1016/j.neuroimage.2013.10.025. Epub 2013 Oct 22.","Nasrallah FA","Neuroimage","2014","2013/10/26","","","10.1016/j.neuroimage.2013.10.025"
"23773004","A method for conducting functional MRI studies in alert nonhuman primates: initial results with opioid agonists in male cynomolgus monkeys","Kaufman MJ, Janes AC, Frederick Bd, Brimson-Théberge M, Tong Y, McWilliams SB, Bear A, Gillis TE, Schrode KM, Renshaw PF, Negus SS.","Exp Clin Psychopharmacol. 2013 Aug;21(4):323-31. doi: 10.1037/a0033062. Epub 2013 Jun 17.","Kaufman MJ","Exp Clin Psychopharmacol","2013","2013/06/19","PMC3916219","NIHMS546580","10.1037/a0033062"
"23515795","Functional organization of human posterior parietal cortex: grasping- and reaching-related activations relative to topographically organized cortex","Konen CS, Mruczek RE, Montoya JL, Kastner S.","J Neurophysiol. 2013 Jun;109(12):2897-908. doi: 10.1152/jn.00657.2012. Epub 2013 Mar 20.","Konen CS","J Neurophysiol","2013","2013/03/22","PMC3680816","","10.1152/jn.00657.2012"
"23296187","Auditory modulation of visual stimulus encoding in human retinotopic cortex","de Haas B, Schwarzkopf DS, Urner M, Rees G.","Neuroimage. 2013 Apr 15;70:258-67. doi: 10.1016/j.neuroimage.2012.12.061. Epub 2013 Jan 5.","de Haas B","Neuroimage","2013","2013/01/09","PMC3625122","","10.1016/j.neuroimage.2012.12.061"
"23184972","Amygdala lesions disrupt modulation of functional MRI activity evoked by facial expression in the monkey inferior temporal cortex","Hadj-Bouziane F, Liu N, Bell AH, Gothard KM, Luh WM, Tootell RB, Murray EA, Ungerleider LG.","Proc Natl Acad Sci U S A. 2012 Dec 26;109(52):E3640-8. doi: 10.1073/pnas.1218406109. Epub 2012 Nov 26.","Hadj-Bouziane F","Proc Natl Acad Sci U S A","2012","2012/11/28","PMC3535608","","10.1073/pnas.1218406109"
"23052545","The ""vegetarian brain"": chatting with monkeys and pigs?","Filippi M, Riccitelli G, Meani A, Falini A, Comi G, Rocca MA.","Brain Struct Funct. 2013 Sep;218(5):1211-27. doi: 10.1007/s00429-012-0455-9. Epub 2012 Sep 29.","Filippi M","Brain Struct Funct","2013","2012/10/12","","","10.1007/s00429-012-0455-9"
"22987676","Age-related impairment in a complex object discrimination task that engages perirhinal cortex","Ryan L, Cardoza JA, Barense MD, Kawa KH, Wallentin-Flores J, Arnold WT, Alexander GE.","Hippocampus. 2012 Oct;22(10):1978-89. doi: 10.1002/hipo.22069.","Ryan L","Hippocampus","2012","2012/09/19","PMC4512648","NIHMS502394","10.1002/hipo.22069"
"22659478","Processing of vocalizations in humans and monkeys: a comparative fMRI study","Joly O, Pallier C, Ramus F, Pressnitzer D, Vanduffel W, Orban GA.","Neuroimage. 2012 Sep;62(3):1376-89. doi: 10.1016/j.neuroimage.2012.05.070. Epub 2012 May 31.","Joly O","Neuroimage","2012","2012/06/05","","","10.1016/j.neuroimage.2012.05.070"
"22562793","Functional imaging reveals rapid reorganization of cortical activity after parietal inactivation in monkeys","Wilke M, Kagan I, Andersen RA.","Proc Natl Acad Sci U S A. 2012 May 22;109(21):8274-9. doi: 10.1073/pnas.1204789109. Epub 2012 May 4.","Wilke M","Proc Natl Acad Sci U S A","2012","2012/05/08","PMC3361455","","10.1073/pnas.1204789109"
"22325210","Behavioral and anatomical consequences of early versus late symbol training in macaques","Srihasam K, Mandeville JB, Morocz IA, Sullivan KJ, Livingstone MS.","Neuron. 2012 Feb 9;73(3):608-19. doi: 10.1016/j.neuron.2011.12.022.","Srihasam K","Neuron","2012","2012/02/14","PMC3278713","NIHMS350210","10.1016/j.neuron.2011.12.022"
"22298826","Functional connectivity of the frontal eye fields in humans and macaque monkeys investigated with resting-state fMRI","Hutchison RM, Gallivan JP, Culham JC, Gati JS, Menon RS, Everling S.","J Neurophysiol. 2012 May;107(9):2463-74. doi: 10.1152/jn.00891.2011. Epub 2012 Feb 1.","Hutchison RM","J Neurophysiol","2012","2012/02/03","","","10.1152/jn.00891.2011"
"22253662","A frameless stereotaxic MRI technique for macaque neuroscience studies","Dubowitz DJ, Scadeng M.","Open Neuroimag J. 2011;5:198-205. doi: 10.2174/1874440001105010198. Epub 2011 Nov 18.","Dubowitz DJ","Open Neuroimag J","2011","2012/01/19","PMC3257065","","10.2174/1874440001105010198"
"22235303","A functional and structural investigation of the human fronto-basal volitional saccade network","Neggers SF, Diepen RM, Zandbelt BB, Vink M, Mandl RC, Gutteling TP.","PLoS One. 2012;7(1):e29517. doi: 10.1371/journal.pone.0029517. Epub 2012 Jan 3.","Neggers SF","PLoS One","2012","2012/01/12","PMC3250458","","10.1371/journal.pone.0029517"
"21697384","Functional correlates of the anterolateral processing hierarchy in human auditory cortex","Chevillet M, Riesenhuber M, Rauschecker JP.","J Neurosci. 2011 Jun 22;31(25):9345-52. doi: 10.1523/JNEUROSCI.1448-11.2011.","Chevillet M","J Neurosci","2011","2011/06/24","PMC3142575","NIHMS305056","10.1523/JNEUROSCI.1448-11.2011"
"21483719","The ""parahippocampal place area"" responds preferentially to high spatial frequencies in humans and monkeys","Rajimehr R, Devaney KJ, Bilenko NY, Young JC, Tootell RB.","PLoS Biol. 2011 Apr;9(4):e1000608. doi: 10.1371/journal.pbio.1000608. Epub 2011 Apr 5.","Rajimehr R","PLoS Biol","2011","2011/04/13","PMC3071373","","10.1371/journal.pbio.1000608"
"21421062","Functional MRI indicates consistent intra-digit topographic maps in the little but not the index finger within the human primary somatosensory cortex","Schweisfurth MA, Schweizer R, Frahm J.","Neuroimage. 2011 Jun 15;56(4):2138-43. doi: 10.1016/j.neuroimage.2011.03.038. Epub 2011 Mar 21.","Schweisfurth MA","Neuroimage","2011","2011/03/23","","","10.1016/j.neuroimage.2011.03.038"
"21356314","Frequency-specific electrocorticographic correlates of working memory delay period fMRI activity","Khursheed F, Tandon N, Tertel K, Pieters TA, Disano MA, Ellmore TM.","Neuroimage. 2011 Jun 1;56(3):1773-82. doi: 10.1016/j.neuroimage.2011.02.062. Epub 2011 Feb 26.","Khursheed F","Neuroimage","2011","2011/03/02","PMC3085578","NIHMS277843","10.1016/j.neuroimage.2011.02.062"
"20628197","Cholinergic mesencephalic neurons are involved in gait and postural disorders in Parkinson disease","Karachi C, Grabli D, Bernard FA, Tandé D, Wattiez N, Belaid H, Bardinet E, Prigent A, Nothacker HP, Hunot S, Hartmann A, Lehéricy S, Hirsch EC, François C.","J Clin Invest. 2010 Aug;120(8):2745-54. doi: 10.1172/JCI42642. Epub 2010 Jul 12.","Karachi C","J Clin Invest","2010","2010/07/15","PMC2912198","","10.1172/JCI42642"
"20456890","Flexible, phase-matched, linear receive arrays for high-field MRI in monkeys","Goense J, Logothetis NK, Merkle H.","Magn Reson Imaging. 2010 Oct;28(8):1183-91. doi: 10.1016/j.mri.2010.03.026. Epub 2010 Apr 24.","Goense J","Magn Reson Imaging","2010","2010/05/12","","","10.1016/j.mri.2010.03.026"
"20439733","Neural basis of global resting-state fMRI activity","Schölvinck ML, Maier A, Ye FQ, Duyn JH, Leopold DA.","Proc Natl Acad Sci U S A. 2010 Jun 1;107(22):10238-43. doi: 10.1073/pnas.0913110107. Epub 2010 May 3.","Schölvinck ML","Proc Natl Acad Sci U S A","2010","2010/05/05","PMC2890438","","10.1073/pnas.0913110107"
"20385808","Space representation for eye movements is more contralateral in monkeys than in humans","Kagan I, Iyer A, Lindner A, Andersen RA.","Proc Natl Acad Sci U S A. 2010 Apr 27;107(17):7933-8. doi: 10.1073/pnas.1002825107. Epub 2010 Apr 12.","Kagan I","Proc Natl Acad Sci U S A","2010","2010/04/14","PMC2867911","","10.1073/pnas.1002825107"
