PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33794355","Combining brain perturbation and neuroimaging in non-human primates","Klink PC, Aubry JF, Ferrera VP, Fox AS, Froudist-Walsh S, Jarraya B, Konofagou EE, Krauzlis RJ, Messinger A, Mitchell AS, Ortiz-Rios M, Oya H, Roberts AC, Roe AW, Rushworth MFS, Sallet J, Schmid MC, Schroeder CE, Tasserie J, Tsao DY, Uhrig L, Vanduffel W, Wilke M, Kagan I, Petkov CI.","Neuroimage. 2021 Jul 15;235:118017. doi: 10.1016/j.neuroimage.2021.118017. Epub 2021 Mar 29.","Klink PC","Neuroimage","2021","2021/04/01","","","10.1016/j.neuroimage.2021.118017"
"33789138","A comprehensive macaque fMRI pipeline and hierarchical atlas","Jung B, Taylor PA, Seidlitz J, Sponheim C, Perkins P, Ungerleider LG, Glen D, Messinger A.","Neuroimage. 2021 Jul 15;235:117997. doi: 10.1016/j.neuroimage.2021.117997. Epub 2021 Mar 28.","Jung B","Neuroimage","2021","2021/03/31","","","10.1016/j.neuroimage.2021.117997"
"33787492","Neural network of social interaction observation in marmosets","Cléry JC, Hori Y, Schaeffer DJ, Menon RS, Everling S.","Elife. 2021 Mar 31;10:e65012. doi: 10.7554/eLife.65012.","Cléry JC","Elife","2021","2021/03/31","PMC8024015","","10.7554/eLife.65012"
"33770531","GABA levels in ventral visual cortex decline with age and are associated with neural distinctiveness","Chamberlain JD, Gagnon H, Lalwani P, Cassady KE, Simmonite M, Seidler RD, Taylor SF, Weissman DH, Park DC, Polk TA.","Neurobiol Aging. 2021 Jun;102:170-177. doi: 10.1016/j.neurobiolaging.2021.02.013. Epub 2021 Feb 26.","Chamberlain JD","Neurobiol Aging","2021","2021/03/26","PMC8205971","NIHMS1686882","10.1016/j.neurobiolaging.2021.02.013"
"33745141","The mouth matters most: A functional magnetic resonance imaging study of how dogs perceive inanimate objects","Prichard A, Chhibber R, Athanassiades K, Chiu V, Spivak M, Berns GS.","J Comp Neurol. 2021 Aug 1;529(11):2987-2994. doi: 10.1002/cne.25142. Epub 2021 Mar 25.","Prichard A","J Comp Neurol","2021","2021/03/21","","","10.1002/cne.25142"
"33662692","Within-category representational stability through the lens of manipulable objects","Lee D, Almeida J.","Cortex. 2021 Apr;137:282-291. doi: 10.1016/j.cortex.2020.12.026. Epub 2021 Feb 5.","Lee D","Cortex","2021","2021/03/04","","","10.1016/j.cortex.2020.12.026"
"33631015","Magnetic Resonance Imaging of Marmoset Monkeys","Schaeffer DJ, Liu C, Silva AC, Everling S.","ILAR J. 2021 Feb 26:ilaa029. doi: 10.1093/ilar/ilaa029. Online ahead of print.","Schaeffer DJ","ILAR J","2021","2021/02/25","","","10.1093/ilar/ilaa029"
"33560448","Resting fMRI-guided TMS results in subcortical and brain network modulation indexed by interleaved TMS/fMRI","Oathes DJ, Zimmerman JP, Duprat R, Japp SS, Scully M, Rosenberg BM, Flounders MW, Long H, Deluisi JA, Elliott M, Shandler G, Shinohara RT, Linn KA.","Exp Brain Res. 2021 Apr;239(4):1165-1178. doi: 10.1007/s00221-021-06036-5. Epub 2021 Feb 9.","Oathes DJ","Exp Brain Res","2021","2021/02/09","","","10.1007/s00221-021-06036-5"
"33484849","The nonhuman primate neuroimaging and neuroanatomy project","Hayashi T, Hou Y, Glasser MF, Autio JA, Knoblauch K, Inoue-Murayama M, Coalson T, Yacoub E, Smith S, Kennedy H, Van Essen DC.","Neuroimage. 2021 Apr 1;229:117726. doi: 10.1016/j.neuroimage.2021.117726. Epub 2021 Jan 20.","Hayashi T","Neuroimage","2021","2021/01/23","PMC8079967","NIHMS1688396","10.1016/j.neuroimage.2021.117726"
"33460838","Bidirectional and state-dependent modulation of brain activity by transcranial focused ultrasound in non-human primates","Yang PF, Phipps MA, Jonathan S, Newton AT, Byun N, Gore JC, Grissom WA, Caskey CF, Chen LM.","Brain Stimul. 2021 Mar-Apr;14(2):261-272. doi: 10.1016/j.brs.2021.01.006. Epub 2021 Jan 15.","Yang PF","Brain Stimul","2021","2021/01/18","PMC7988301","NIHMS1663531","10.1016/j.brs.2021.01.006"
"33395613","Memory-related hippocampal activation during sleep and temporal memory in toddlers","Mooney LN, Johnson EG, Prabhakar J, Ghetti S.","Dev Cogn Neurosci. 2021 Feb;47:100908. doi: 10.1016/j.dcn.2020.100908. Epub 2020 Dec 25.","Mooney LN","Dev Cogn Neurosci","2021","2021/01/04","PMC7785886","","10.1016/j.dcn.2020.100908"
"33301937","Functional imaging of the brainstem during visually-guided motor control reveals visuomotor regions in the pons and midbrain","Chu WT, Mitchell T, Foote KD, Coombes SA, Vaillancourt DE.","Neuroimage. 2021 Feb 1;226:117627. doi: 10.1016/j.neuroimage.2020.117627. Epub 2020 Dec 8.","Chu WT","Neuroimage","2021","2020/12/10","PMC8335153","NIHMS1726624","10.1016/j.neuroimage.2020.117627"
"33268770","Effects of long-term cocaine self-administration on brain resting-state functional connectivity in nonhuman primates","Kohut SJ, Mintzopoulos D, Kangas BD, Shields H, Brown K, Gillis TE, Rohan ML, Bergman J, Kaufman MJ.","Transl Psychiatry. 2020 Dec 2;10(1):420. doi: 10.1038/s41398-020-01101-z.","Kohut SJ","Transl Psychiatry","2020","2020/12/03","PMC7710734","","10.1038/s41398-020-01101-z"
"33240053","Segregated Co-activation Patterns in the Emergence of Decision Confidence During Visual Perception","Jaeger C, Glim S, Dimulescu C, Ries A, Sorg C, Wohlschläger A.","Front Syst Neurosci. 2020 Nov 10;14:557693. doi: 10.3389/fnsys.2020.557693. eCollection 2020.","Jaeger C","Front Syst Neurosci","2020","2020/11/26","PMC7683611","","10.3389/fnsys.2020.557693"
"33227326","Using FACS to trace the neural specializations underlying the recognition of facial expressions: A commentary on Waller et al. (2020)","Taubert J, Japee S.","Neurosci Biobehav Rev. 2021 Jan;120:75-77. doi: 10.1016/j.neubiorev.2020.10.016. Epub 2020 Nov 20.","Taubert J","Neurosci Biobehav Rev","2021","2020/11/23","","","10.1016/j.neubiorev.2020.10.016"
"33226317","An Important Step toward Understanding the Role of Body-based Cues on Human Spatial Memory for Large-Scale Environments","Huffman DJ, Ekstrom AD.","J Cogn Neurosci. 2021 Feb;33(2):167-179. doi: 10.1162/jocn_a_01653. Epub 2020 Nov 23.","Huffman DJ","J Cogn Neurosci","2021","2020/11/23","","","10.1162/jocn_a_01653"
"33203741","Why We Learn Less from Observing Outgroups","Kang P, Burke CJ, Tobler PN, Hein G.","J Neurosci. 2021 Jan 6;41(1):144-152. doi: 10.1523/JNEUROSCI.0926-20.2020. Epub 2020 Nov 17.","Kang P","J Neurosci","2021","2020/11/18","PMC7786220","","10.1523/JNEUROSCI.0926-20.2020"
"33137476","The role of MRI in applying the 3Rs to non-human primate neuroscience","Prescott MJ, Poirier C.","Neuroimage. 2021 Jan 15;225:117521. doi: 10.1016/j.neuroimage.2020.117521. Epub 2020 Nov 1.","Prescott MJ","Neuroimage","2021","2020/11/02","","","10.1016/j.neuroimage.2020.117521"
"33137475","The macaque brain ONPRC18 template with combined gray and white matter labelmap for multimodal neuroimaging studies of Nonhuman Primates","Weiss AR, Liu Z, Wang X, Liguore WA, Kroenke CD, McBride JL.","Neuroimage. 2021 Jan 15;225:117517. doi: 10.1016/j.neuroimage.2020.117517. Epub 2020 Nov 1.","Weiss AR","Neuroimage","2021","2020/11/02","PMC7833476","NIHMS1659147","10.1016/j.neuroimage.2020.117517"
"33137472","Sharing voxelwise neuroimaging results from rhesus monkeys and other species with Neurovault","Fox AS, Holley D, Klink PC, Arbuckle SA, Barnes CA, Diedrichsen J, Kwok SC, Kyle C, Pruszynski JA, Seidlitz J, Zhou X, Poldrack RA, Gorgolewski KJ.","Neuroimage. 2021 Jan 15;225:117518. doi: 10.1016/j.neuroimage.2020.117518. Epub 2020 Oct 31.","Fox AS","Neuroimage","2021","2020/11/02","PMC7846271","NIHMS1659144","10.1016/j.neuroimage.2020.117518"
"33099005","Cortical hierarchy, dual counterstream architecture and the importance of top-down generative networks","Vezoli J, Magrou L, Goebel R, Wang XJ, Knoblauch K, Vinck M, Kennedy H.","Neuroimage. 2021 Jan 15;225:117479. doi: 10.1016/j.neuroimage.2020.117479. Epub 2020 Oct 21.","Vezoli J","Neuroimage","2021","2020/10/25","PMC8244994","NIHMS1713738","10.1016/j.neuroimage.2020.117479"
"33097633","Cortico-Subcortical Functional Connectivity Profiles of Resting-State Networks in Marmosets and Humans","Hori Y, Schaeffer DJ, Yoshida A, Cléry JC, Hayrynen LK, Gati JS, Menon RS, Everling S.","J Neurosci. 2020 Nov 25;40(48):9236-9249. doi: 10.1523/JNEUROSCI.1984-20.2020. Epub 2020 Oct 23.","Hori Y","J Neurosci","2020","2020/10/24","PMC7687060","","10.1523/JNEUROSCI.1984-20.2020"
"32981657","Converging Structural and Functional Evidence for a Rat Salience Network","Tsai PJ, Keeley RJ, Carmack SA, Vendruscolo JCM, Lu H, Gu H, Vendruscolo LF, Koob GF, Lin CP, Stein EA, Yang Y.","Biol Psychiatry. 2020 Dec 1;88(11):867-878. doi: 10.1016/j.biopsych.2020.06.023. Epub 2020 Jul 2.","Tsai PJ","Biol Psychiatry","2020","2020/09/28","","","10.1016/j.biopsych.2020.06.023"
"32960419","MRI-based Parcellation and Morphometry of the Individual Rhesus Monkey Brain: the macaque Harvard-Oxford Atlas (mHOA), a translational system referencing a standardized ontology","Rushmore RJ, Bouix S, Kubicki M, Rathi Y, Rosene DL, Yeterian EH, Makris N.","Brain Imaging Behav. 2021 Jun;15(3):1589-1621. doi: 10.1007/s11682-020-00357-9.","Rushmore RJ","Brain Imaging Behav","2021","2020/09/22","","","10.1007/s11682-020-00357-9"
"32888082","Application of Pharmacokinetic-Pharmacodynamic Modeling to Inform Translation of In Vitro NaV1.7 Inhibition to In Vivo Pharmacological Response in Non-human Primate","Ballard JE, Pall P, Vardigan J, Zhao F, Holahan MA, Kraus R, Li Y, Henze D, Houghton A, Burgey CS, Gibson C.","Pharm Res. 2020 Sep 4;37(10):181. doi: 10.1007/s11095-020-02914-9.","Ballard JE","Pharm Res","2020","2020/09/05","PMC7473964","","10.1007/s11095-020-02914-9"
"32885886","Dynamic frontostriatal functional peak connectivity (in alcohol use disorder)","Gerchen MF, Weiss F, Kirsch M, Rentsch A, Halli P, Kiefer F, Kirsch P.","Hum Brain Mapp. 2021 Jan;42(1):36-46. doi: 10.1002/hbm.25201. Epub 2020 Sep 4.","Gerchen MF","Hum Brain Mapp","2021","2020/09/05","PMC7721230","","10.1002/hbm.25201"
"32817555","Divergence of rodent and primate medial frontal cortex functional connectivity","Schaeffer DJ, Hori Y, Gilbert KM, Gati JS, Menon RS, Everling S.","Proc Natl Acad Sci U S A. 2020 Sep 1;117(35):21681-21689. doi: 10.1073/pnas.2003181117. Epub 2020 Aug 17.","Schaeffer DJ","Proc Natl Acad Sci U S A","2020","2020/08/21","PMC7474619","","10.1073/pnas.2003181117"
"32720701","Evolution of the speech-ready brain: The voice/jaw connection in the human motor cortex","Brown S, Yuan Y, Belyk M.","J Comp Neurol. 2021 Apr 1;529(5):1018-1028. doi: 10.1002/cne.24997. Epub 2020 Sep 8.","Brown S","J Comp Neurol","2021","2020/07/29","","","10.1002/cne.24997"
"32539526","Diagnostic Classification for Human Autism and Obsessive-Compulsive Disorder Based on Machine Learning From a Primate Genetic Model","Zhan Y, Wei J, Liang J, Xu X, He R, Robbins TW, Wang Z.","Am J Psychiatry. 2021 Jan 1;178(1):65-76. doi: 10.1176/appi.ajp.2020.19101091. Epub 2020 Jun 16.","Zhan Y","Am J Psychiatry","2021","2020/06/17","","","10.1176/appi.ajp.2020.19101091"
"32477079","Exploring Representation of Diverse Samples in fMRI Studies Conducted in Patients With Cardiac-Related Chronic Illness: A Focused Systematic Review","Jones LM, Ginier E, Debbs J, Eaton JL, Renner C, Hawkins J, Rios-Spicer R, Tang E, Schertzing C, Giordani B.","Front Hum Neurosci. 2020 May 14;14:108. doi: 10.3389/fnhum.2020.00108. eCollection 2020.","Jones LM","Front Hum Neurosci","2020","2020/06/02","PMC7240043","","10.3389/fnhum.2020.00108"
"32469053","Dynamic Reconfiguration, Fragmentation, and Integration of Whole-Brain Modular Structure across Depths of Unconsciousness","Standage D, Areshenkoff CN, Nashed JY, Hutchison RM, Hutchison M, Heinke D, Menon RS, Everling S, Gallivan JP.","Cereb Cortex. 2020 Sep 3;30(10):5229-5241. doi: 10.1093/cercor/bhaa085.","Standage D","Cereb Cortex","2020","2020/05/30","PMC7472202","","10.1093/cercor/bhaa085"
"32366956","Rapid event-related, BOLD fMRI, non-human primates (NHP): choose two out of three","Pelekanos V, Mok RM, Joly O, Ainsworth M, Kyriazis D, Kelly MG, Bell AH, Kriegeskorte N.","Sci Rep. 2020 May 4;10(1):7485. doi: 10.1038/s41598-020-64376-8.","Pelekanos V","Sci Rep","2020","2020/05/06","PMC7198564","","10.1038/s41598-020-64376-8"
"32315894","Fasting may increase incentive signaling for nonfood rewards","Zhang X, Melrose AJ, De Santis O, Luo S, Page KA, Hsu E, Monterosso JR.","Nutr Res. 2020 May;77:43-53. doi: 10.1016/j.nutres.2020.02.013. Epub 2020 Mar 2.","Zhang X","Nutr Res","2020","2020/04/22","PMC7295658","NIHMS1570362","10.1016/j.nutres.2020.02.013"
"32315710","Examining fMRI time-series entropy as a marker for brain E/I balance with pharmacological neuromodulation in a non-human primate translational model","Maltbie EA, Howell LH, Sun PZ, Miller R, Gopinath KS.","Neurosci Lett. 2020 May 29;728:134984. doi: 10.1016/j.neulet.2020.134984. Epub 2020 Apr 18.","Maltbie EA","Neurosci Lett","2020","2020/04/22","PMC7266677","NIHMS1593985","10.1016/j.neulet.2020.134984"
"32298231","Primate homologs of mouse cortico-striatal circuits","Balsters JH, Zerbi V, Sallet J, Wenderoth N, Mars RB.","Elife. 2020 Apr 16;9:e53680. doi: 10.7554/eLife.53680.","Balsters JH","Elife","2020","2020/04/17","PMC7162658","","10.7554/eLife.53680"
"32275880","Evidence for Hierarchical Cognitive Control in the Human Cerebellum","D'Mello AM, Gabrieli JDE, Nee DE.","Curr Biol. 2020 May 18;30(10):1881-1892.e3. doi: 10.1016/j.cub.2020.03.028. Epub 2020 Apr 9.","D'Mello AM","Curr Biol","2020","2020/04/11","PMC7289516","NIHMS1582964","10.1016/j.cub.2020.03.028"
"32227117","Stereomotion Processing in the Nonhuman Primate Brain","Héjja-Brichard Y, Rima S, Rapha E, Durand JB, Cottereau BR.","Cereb Cortex. 2020 Jun 30;30(8):4528-4543. doi: 10.1093/cercor/bhaa055.","Héjja-Brichard Y","Cereb Cortex","2020","2020/04/01","","","10.1093/cercor/bhaa055"
"32139585","Resolving the Spatial Profile of Figure Enhancement in Human V1 through Population Receptive Field Modeling","Poltoratski S, Tong F.","J Neurosci. 2020 Apr 15;40(16):3292-3303. doi: 10.1523/JNEUROSCI.2377-19.2020. Epub 2020 Mar 5.","Poltoratski S","J Neurosci","2020","2020/03/07","PMC7159895","","10.1523/JNEUROSCI.2377-19.2020"
"32132562","Repetition enhancement to voice identities in the dog brain","Boros M, Gábor A, Szabó D, Bozsik A, Gácsi M, Szalay F, Faragó T, Andics A.","Sci Rep. 2020 Mar 4;10(1):3989. doi: 10.1038/s41598-020-60395-7.","Boros M","Sci Rep","2020","2020/03/06","PMC7055288","","10.1038/s41598-020-60395-7"
"32094202","Ultra-high-resolution fMRI of Human Ventral Temporal Cortex Reveals Differential Representation of Categories and Domains","Margalit E, Jamison KW, Weiner KS, Vizioli L, Zhang RY, Kay KN, Grill-Spector K.","J Neurosci. 2020 Apr 8;40(15):3008-3024. doi: 10.1523/JNEUROSCI.2106-19.2020. Epub 2020 Feb 24.","Margalit E","J Neurosci","2020","2020/02/26","PMC7141875","","10.1523/JNEUROSCI.2106-19.2020"
"32085988","Neuroimaging the sleeping brain: Insight on memory functioning in infants and toddlers","Johnson EG, Prabhakar J, Mooney LN, Ghetti S.","Infant Behav Dev. 2020 Feb;58:101427. doi: 10.1016/j.infbeh.2020.101427. Epub 2020 Feb 18.","Johnson EG","Infant Behav Dev","2020","2020/02/23","PMC7089830","NIHMS1563525","10.1016/j.infbeh.2020.101427"
"31992744","Ultra High Field fMRI of Human Superior Colliculi Activity during Affective Visual Processing","Wang YC, Bianciardi M, Chanes L, Satpute AB.","Sci Rep. 2020 Jan 28;10(1):1331. doi: 10.1038/s41598-020-57653-z.","Wang YC","Sci Rep","2020","2020/01/30","PMC6987103","","10.1038/s41598-020-57653-z"
"31862856","Categorical Biases in Human Occipitoparietal Cortex","Ester EF, Sprague TC, Serences JT.","J Neurosci. 2020 Jan 22;40(4):917-931. doi: 10.1523/JNEUROSCI.2700-19.2019. Epub 2019 Dec 20.","Ester EF","J Neurosci","2020","2019/12/22","PMC6975303","","10.1523/JNEUROSCI.2700-19.2019"
"31858422","Effects of Chronic Ephedrine Toxicity on Functional Connections, Cell Apoptosis, and CREB-Related Proteins in the Prefrontal Cortex of Rhesus Monkeys","Duan S, Ma Y, Xie L, Zheng L, Huang J, Guo R, Sun Z, Xie Y, Lv J, Lin Z, Ma S.","Neurotox Res. 2020 Mar;37(3):602-615. doi: 10.1007/s12640-019-00146-3. Epub 2019 Dec 20.","Duan S","Neurotox Res","2020","2019/12/21","","","10.1007/s12640-019-00146-3"
"31847744","Canine sense of quantity: evidence for numerical ratio-dependent activation in parietotemporal cortex","Aulet LS, Chiu VC, Prichard A, Spivak M, Lourenco SF, Berns GS.","Biol Lett. 2019 Dec;15(12):20190666. doi: 10.1098/rsbl.2019.0666. Epub 2019 Dec 18.","Aulet LS","Biol Lett","2019","2019/12/19","PMC6936025","","10.1098/rsbl.2019.0666"
"31825706","Transcranial alternating current stimulation attenuates BOLD adaptation and increases functional connectivity","Kar K, Ito T, Cole MW, Krekelberg B.","J Neurophysiol. 2020 Jan 1;123(1):428-438. doi: 10.1152/jn.00376.2019. Epub 2019 Dec 11.","Kar K","J Neurophysiol","2020","2019/12/12","PMC6985864","","10.1152/jn.00376.2019"
"31770714","Lasting effects of stress physiology on the brain: Cortisol reactivity during preschool predicts hippocampal functional connectivity at school age","Blankenship SL, Botdorf M, Riggins T, Dougherty LR.","Dev Cogn Neurosci. 2019 Dec;40:100736. doi: 10.1016/j.dcn.2019.100736. Epub 2019 Nov 14.","Blankenship SL","Dev Cogn Neurosci","2019","2019/11/27","PMC6974891","","10.1016/j.dcn.2019.100736"
"31743789","Pypreclin: An automatic pipeline for macaque functional MRI preprocessing","Tasserie J, Grigis A, Uhrig L, Dupont M, Amadon A, Jarraya B.","Neuroimage. 2020 Feb 15;207:116353. doi: 10.1016/j.neuroimage.2019.116353. Epub 2019 Nov 16.","Tasserie J","Neuroimage","2020","2019/11/20","","","10.1016/j.neuroimage.2019.116353"
"31692192","Top-down versus bottom-up attention differentially modulate frontal-parietal connectivity","Bowling JT, Friston KJ, Hopfinger JB.","Hum Brain Mapp. 2020 Mar;41(4):928-942. doi: 10.1002/hbm.24850. Epub 2019 Nov 6.","Bowling JT","Hum Brain Mapp","2020","2019/11/07","PMC7267915","","10.1002/hbm.24850"
"31672243","Approach-Avoidance Conflict in Major Depressive Disorder: Congruent Neural Findings in Humans and Nonhuman Primates","Ironside M, Amemori KI, McGrath CL, Pedersen ML, Kang MS, Amemori S, Frank MJ, Graybiel AM, Pizzagalli DA.","Biol Psychiatry. 2020 Mar 1;87(5):399-408. doi: 10.1016/j.biopsych.2019.08.022. Epub 2019 Sep 6.","Ironside M","Biol Psychiatry","2020","2019/11/02","PMC7007869","NIHMS1539267","10.1016/j.biopsych.2019.08.022"
"31619951","fMRI in Non-human Primate: A Review on Factors That Can Affect Interpretation and Dynamic Causal Modeling Application","Jovellar DB, Doudet DJ.","Front Neurosci. 2019 Sep 18;13:973. doi: 10.3389/fnins.2019.00973. eCollection 2019.","Jovellar DB","Front Neurosci","2019","2019/10/18","PMC6759819","","10.3389/fnins.2019.00973"
"31589003","Meta-analytic and functional connectivity evidence from functional magnetic resonance imaging for an anterior to posterior gradient of function along the hippocampal axis","Grady CL.","Hippocampus. 2020 May;30(5):456-471. doi: 10.1002/hipo.23164. Epub 2019 Oct 7.","Grady CL","Hippocampus","2020","2019/10/08","","","10.1002/hipo.23164"
"31557544","Large scale networks for human hand-object interaction: Functionally distinct roles for two premotor regions identified intraoperatively","Simone L, Fornia L, Viganò L, Sambataro F, Rossi M, Leonetti A, Puglisi G, Howells H, Bellacicca A, Bello L, Cerri G.","Neuroimage. 2020 Jan 1;204:116215. doi: 10.1016/j.neuroimage.2019.116215. Epub 2019 Sep 24.","Simone L","Neuroimage","2020","2019/09/27","","","10.1016/j.neuroimage.2019.116215"
"31509738","Organized Toe Maps in Extreme Foot Users","Dempsey-Jones H, Wesselink DB, Friedman J, Makin TR.","Cell Rep. 2019 Sep 10;28(11):2748-2756.e4. doi: 10.1016/j.celrep.2019.08.027.","Dempsey-Jones H","Cell Rep","2019","2019/09/12","PMC6899508","","10.1016/j.celrep.2019.08.027"
"31443912","Neural Substrates of Inhibitory Control Maturation in Adolescence","Constantinidis C, Luna B.","Trends Neurosci. 2019 Sep;42(9):604-616. doi: 10.1016/j.tins.2019.07.004. Epub 2019 Aug 20.","Constantinidis C","Trends Neurosci","2019","2019/08/25","PMC6721973","NIHMS1534975","10.1016/j.tins.2019.07.004"
"31394491","A preliminary study of association between adolescent estradiol level and dorsolateral prefrontal cortex activity during emotion regulation","Chung YS, Poppe A, Novotny S, Epperson CN, Kober H, Granger DA, Blumberg HP, Ochsner K, Gross JJ, Pearlson G, Stevens MC.","Psychoneuroendocrinology. 2019 Nov;109:104398. doi: 10.1016/j.psyneuen.2019.104398. Epub 2019 Jul 30.","Chung YS","Psychoneuroendocrinology","2019","2019/08/09","PMC6842698","NIHMS1537095","10.1016/j.psyneuen.2019.104398"
"31389253","High-Resolution Resting-State Functional Connectivity of the Extended Amygdala","Weis CN, Huggins AA, Bennett KP, Parisi EA, Larson CL.","Brain Connect. 2019 Oct;9(8):627-637. doi: 10.1089/brain.2019.0688. Epub 2019 Sep 17.","Weis CN","Brain Connect","2019","2019/08/08","","","10.1089/brain.2019.0688"
"31263064","Neural Mechanisms for Accepting and Rejecting Artificial Social Partners in the Uncanny Valley","Rosenthal-von der Pütten AM, Krämer NC, Maderwald S, Brand M, Grabenhorst F.","J Neurosci. 2019 Aug 14;39(33):6555-6570. doi: 10.1523/JNEUROSCI.2956-18.2019. Epub 2019 Jul 1.","Rosenthal-von der Pütten AM","J Neurosci","2019","2019/07/03","PMC6697392","","10.1523/JNEUROSCI.2956-18.2019"
"31262949","Sex Differences in Cognitive Flexibility and Resting Brain Networks in Middle-Aged Marmosets","LaClair M, Febo M, Nephew B, Gervais NJ, Poirier G, Workman K, Chumachenko S, Payne L, Moore MC, King JA, Lacreuse A.","eNeuro. 2019 Jul 25;6(4):ENEURO.0154-19.2019. doi: 10.1523/ENEURO.0154-19.2019. Print 2019 Jul/Aug.","LaClair M","eNeuro","2019","2019/07/03","PMC6658914","","10.1523/ENEURO.0154-19.2019"
"31219563","From Synchrony to Asynchrony: Cerebellar-Basal Ganglia Functional Circuits in Young and Older Adults","Hausman HK, Jackson TB, Goen JRM, Bernard JA.","Cereb Cortex. 2020 Mar 21;30(2):718-729. doi: 10.1093/cercor/bhz121.","Hausman HK","Cereb Cortex","2020","2019/06/21","","","10.1093/cercor/bhz121"
"31072758","Interindividual Variability of Functional Connectivity in Awake and Anesthetized Rhesus Macaque Monkeys","Xu T, Sturgeon D, Ramirez JSB, Froudist-Walsh S, Margulies DS, Schroeder CE, Fair DA, Milham MP.","Biol Psychiatry Cogn Neurosci Neuroimaging. 2019 Jun;4(6):543-553. doi: 10.1016/j.bpsc.2019.02.005. Epub 2019 Mar 11.","Xu T","Biol Psychiatry Cogn Neurosci Neuroimaging","2019","2019/05/11","PMC7063583","NIHMS1564519","10.1016/j.bpsc.2019.02.005"
