PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33833228","Primate ventral striatum maintains neural representations of the value of previously rewarded objects for habitual seeking","Kang J, Kim H, Hwang SH, Han M, Lee SH, Kim HF.","Nat Commun. 2021 Apr 8;12(1):2100. doi: 10.1038/s41467-021-22335-5.","Kang J","Nat Commun","2021","2021/04/09","PMC8032767","","10.1038/s41467-021-22335-5"
"33787492","Neural network of social interaction observation in marmosets","Cléry JC, Hori Y, Schaeffer DJ, Menon RS, Everling S.","Elife. 2021 Mar 31;10:e65012. doi: 10.7554/eLife.65012.","Cléry JC","Elife","2021","2021/03/31","PMC8024015","","10.7554/eLife.65012"
"33654627","A Novel Case of Cerebral Diplopia Secondary to a Posterior Parietal Cortex Ischemic Infarct: Proposal of a Mechanism of Generation of Polyopia Due to Convergence Insufficiency","Kesserwani H.","Cureus. 2021 Jan 28;13(1):e12962. doi: 10.7759/cureus.12962.","Kesserwani H","Cureus","2021","2021/03/03","PMC7912157","","10.7759/cureus.12962"
"33652142","Tactile acuity of fingertips and hand representation size in human Area 3b and Area 1 of the primary somatosensory cortex","Härtner J, Strauss S, Pfannmöller J, Lotze M.","Neuroimage. 2021 May 15;232:117912. doi: 10.1016/j.neuroimage.2021.117912. Epub 2021 Feb 27.","Härtner J","Neuroimage","2021","2021/03/02","","","10.1016/j.neuroimage.2021.117912"
"33631015","Magnetic Resonance Imaging of Marmoset Monkeys","Schaeffer DJ, Liu C, Silva AC, Everling S.","ILAR J. 2021 Feb 26:ilaa029. doi: 10.1093/ilar/ilaa029. Online ahead of print.","Schaeffer DJ","ILAR J","2021","2021/02/25","","","10.1093/ilar/ilaa029"
"33484849","The nonhuman primate neuroimaging and neuroanatomy project","Hayashi T, Hou Y, Glasser MF, Autio JA, Knoblauch K, Inoue-Murayama M, Coalson T, Yacoub E, Smith S, Kennedy H, Van Essen DC.","Neuroimage. 2021 Apr 1;229:117726. doi: 10.1016/j.neuroimage.2021.117726. Epub 2021 Jan 20.","Hayashi T","Neuroimage","2021","2021/01/23","PMC8079967","NIHMS1688396","10.1016/j.neuroimage.2021.117726"
"33408410","Activation and disruption of a neural mechanism for novel choice in monkeys","Bongioanni A, Folloni D, Verhagen L, Sallet J, Klein-Flügge MC, Rushworth MFS.","Nature. 2021 Mar;591(7849):270-274. doi: 10.1038/s41586-020-03115-5. Epub 2021 Jan 6.","Bongioanni A","Nature","2021","2021/01/07","PMC7116896","EMS115990","10.1038/s41586-020-03115-5"
"33385552","Resting-State functional networks of different topographic representations in the somatosensory cortex of macaque monkeys and humans","Thomas J, Sharma D, Mohanta S, Jain N.","Neuroimage. 2021 Mar;228:117694. doi: 10.1016/j.neuroimage.2020.117694. Epub 2020 Dec 30.","Thomas J","Neuroimage","2021","2021/01/01","","","10.1016/j.neuroimage.2020.117694"
"33338613","Altered hippocampal-prefrontal functional network integrity in adult macaque monkeys with neonatal hippocampal lesions","Li CX, Li Z, Hu X, Zhang X, Bachevalier J.","Neuroimage. 2021 Feb 15;227:117645. doi: 10.1016/j.neuroimage.2020.117645. Epub 2020 Dec 15.","Li CX","Neuroimage","2021","2020/12/18","","","10.1016/j.neuroimage.2020.117645"
"33307225","Hierarchical disruption in the cortex of anesthetized monkeys as a new signature of consciousness loss","Signorelli CM, Uhrig L, Kringelbach M, Jarraya B, Deco G.","Neuroimage. 2021 Feb 15;227:117618. doi: 10.1016/j.neuroimage.2020.117618. Epub 2020 Dec 8.","Signorelli CM","Neuroimage","2021","2020/12/11","","","10.1016/j.neuroimage.2020.117618"
"33268770","Effects of long-term cocaine self-administration on brain resting-state functional connectivity in nonhuman primates","Kohut SJ, Mintzopoulos D, Kangas BD, Shields H, Brown K, Gillis TE, Rohan ML, Bergman J, Kaufman MJ.","Transl Psychiatry. 2020 Dec 2;10(1):420. doi: 10.1038/s41398-020-01101-z.","Kohut SJ","Transl Psychiatry","2020","2020/12/03","PMC7710734","","10.1038/s41398-020-01101-z"
"33248258","Response modality-dependent categorical choice representations for vibrotactile comparisons","Wu YH, Velenosi LA, Blankenburg F.","Neuroimage. 2021 Feb 1;226:117592. doi: 10.1016/j.neuroimage.2020.117592. Epub 2020 Nov 26.","Wu YH","Neuroimage","2021","2020/11/28","","","10.1016/j.neuroimage.2020.117592"
"33156829","Task-related activity in human visual cortex","Roth ZN, Ryoo M, Merriam EP.","PLoS Biol. 2020 Nov 6;18(11):e3000921. doi: 10.1371/journal.pbio.3000921. eCollection 2020 Nov.","Roth ZN","PLoS Biol","2020","2020/11/06","PMC7673548","","10.1371/journal.pbio.3000921"
"33137472","Sharing voxelwise neuroimaging results from rhesus monkeys and other species with Neurovault","Fox AS, Holley D, Klink PC, Arbuckle SA, Barnes CA, Diedrichsen J, Kwok SC, Kyle C, Pruszynski JA, Seidlitz J, Zhou X, Poldrack RA, Gorgolewski KJ.","Neuroimage. 2021 Jan 15;225:117518. doi: 10.1016/j.neuroimage.2020.117518. Epub 2020 Oct 31.","Fox AS","Neuroimage","2021","2020/11/02","PMC7846271","NIHMS1659144","10.1016/j.neuroimage.2020.117518"
"33112698","Whole brain mapping of somatosensory responses in awake marmosets investigated with ultra-high-field fMRI","Cléry JC, Hori Y, Schaeffer DJ, Gati JS, Pruszynski JA, Everling S.","J Neurophysiol. 2020 Dec 1;124(6):1900-1913. doi: 10.1152/jn.00480.2020. Epub 2020 Oct 28.","Cléry JC","J Neurophysiol","2020","2020/10/28","","","10.1152/jn.00480.2020"
"33087474","Structure of Population Activity in Primary Motor Cortex for Single Finger Flexion and Extension","Arbuckle SA, Weiler J, Kirk EA, Rice CL, Schieber M, Pruszynski JA, Ejaz N, Diedrichsen J.","J Neurosci. 2020 Nov 25;40(48):9210-9223. doi: 10.1523/JNEUROSCI.0999-20.2020. Epub 2020 Oct 21.","Arbuckle SA","J Neurosci","2020","2020/10/22","PMC7687056","","10.1523/JNEUROSCI.0999-20.2020"
"33028641","Effective Connectivity Reveals an Interconnected Inferotemporal Network for Three-Dimensional Structure Processing","Premereur E, Janssen P.","J Neurosci. 2020 Oct 28;40(44):8501-8512. doi: 10.1523/JNEUROSCI.3024-19.2020. Epub 2020 Oct 7.","Premereur E","J Neurosci","2020","2020/10/08","PMC7605415","","10.1523/JNEUROSCI.3024-19.2020"
"32971263","Motor resonance in monkey parietal and premotor cortex during action observation: Influence of viewing perspective and effector identity","Fiave PA, Nelissen K.","Neuroimage. 2021 Jan 1;224:117398. doi: 10.1016/j.neuroimage.2020.117398. Epub 2020 Sep 22.","Fiave PA","Neuroimage","2021","2020/09/24","","","10.1016/j.neuroimage.2020.117398"
"32875354","Wide-field retinotopy reveals a new visuotopic cluster in macaque posterior parietal cortex","Rima S, Cottereau BR, Héjja-Brichard Y, Trotter Y, Durand JB.","Brain Struct Funct. 2020 Nov;225(8):2447-2461. doi: 10.1007/s00429-020-02134-2. Epub 2020 Sep 2.","Rima S","Brain Struct Funct","2020","2020/09/03","PMC7544618","","10.1007/s00429-020-02134-2"
"32848562","Statistical Learning Signals for Complex Visual Images in Macaque Early Visual Cortex","Vergnieux V, Vogels R.","Front Neurosci. 2020 Jul 31;14:789. doi: 10.3389/fnins.2020.00789. eCollection 2020.","Vergnieux V","Front Neurosci","2020","2020/08/28","PMC7411161","","10.3389/fnins.2020.00789"
"32835823","Curvature processing in human visual cortical areas","Yue X, Robert S, Ungerleider LG.","Neuroimage. 2020 Nov 15;222:117295. doi: 10.1016/j.neuroimage.2020.117295. Epub 2020 Aug 21.","Yue X","Neuroimage","2020","2020/08/25","PMC7885662","NIHMS1658221","10.1016/j.neuroimage.2020.117295"
"32758424","Selective Mesoaccumbal Pathway Inactivation Affects Motivation but Not Reinforcement-Based Learning in Macaques","Vancraeyenest P, Arsenault JT, Li X, Zhu Q, Kobayashi K, Isa K, Isa T, Vanduffel W.","Neuron. 2020 Nov 11;108(3):568-581.e6. doi: 10.1016/j.neuron.2020.07.013. Epub 2020 Aug 5.","Vancraeyenest P","Neuron","2020","2020/08/08","","","10.1016/j.neuron.2020.07.013"
"32724052","Global reward state affects learning and activity in raphe nucleus and anterior insula in monkeys","Wittmann MK, Fouragnan E, Folloni D, Klein-Flügge MC, Chau BKH, Khamassi M, Rushworth MFS.","Nat Commun. 2020 Jul 28;11(1):3771. doi: 10.1038/s41467-020-17343-w.","Wittmann MK","Nat Commun","2020","2020/07/30","PMC7387352","","10.1038/s41467-020-17343-w"
"32711068","A nociresponsive specific area of human somatosensory cortex within BA3a: BA3c?","Panchuelo RMS, Eldeghaidy S, Marshall A, McGlone F, Francis ST, Favorov O.","Neuroimage. 2020 Nov 1;221:117187. doi: 10.1016/j.neuroimage.2020.117187. Epub 2020 Jul 22.","Panchuelo RMS","Neuroimage","2020","2020/07/26","PMC7762820","","10.1016/j.neuroimage.2020.117187"
"32539526","Diagnostic Classification for Human Autism and Obsessive-Compulsive Disorder Based on Machine Learning From a Primate Genetic Model","Zhan Y, Wei J, Liang J, Xu X, He R, Robbins TW, Wang Z.","Am J Psychiatry. 2021 Jan 1;178(1):65-76. doi: 10.1176/appi.ajp.2020.19101091. Epub 2020 Jun 16.","Zhan Y","Am J Psychiatry","2021","2020/06/17","","","10.1176/appi.ajp.2020.19101091"
"32366956","Rapid event-related, BOLD fMRI, non-human primates (NHP): choose two out of three","Pelekanos V, Mok RM, Joly O, Ainsworth M, Kyriazis D, Kelly MG, Bell AH, Kriegeskorte N.","Sci Rep. 2020 May 4;10(1):7485. doi: 10.1038/s41598-020-64376-8.","Pelekanos V","Sci Rep","2020","2020/05/06","PMC7198564","","10.1038/s41598-020-64376-8"
"32360168","Anterior superior temporal sulcus is specialized for non-rigid facial motion in both monkeys and humans","Zhang H, Japee S, Stacy A, Flessert M, Ungerleider LG.","Neuroimage. 2020 Sep;218:116878. doi: 10.1016/j.neuroimage.2020.116878. Epub 2020 Apr 28.","Zhang H","Neuroimage","2020","2020/05/04","PMC7478875","NIHMS1619225","10.1016/j.neuroimage.2020.116878"
"32353487","An investigation of the effect of temporal contiguity training on size-tolerant representations in object-selective cortex","Van Meel C, Op de Beeck HP.","Neuroimage. 2020 Aug 15;217:116881. doi: 10.1016/j.neuroimage.2020.116881. Epub 2020 Apr 28.","Van Meel C","Neuroimage","2020","2020/05/01","","","10.1016/j.neuroimage.2020.116881"
"32279076","Frequency- and State-Dependent Network Effects of Electrical Stimulation Targeting the Ventral Tegmental Area in Macaques","Murris SR, Arsenault JT, Vanduffel W.","Cereb Cortex. 2020 Jun 30;30(8):4281-4296. doi: 10.1093/cercor/bhaa007.","Murris SR","Cereb Cortex","2020","2020/04/13","PMC7325806","","10.1093/cercor/bhaa007"
"32278898","Looming and receding visual networks in awake marmosets investigated with fMRI","Cléry JC, Schaeffer DJ, Hori Y, Gilbert KM, Hayrynen LK, Gati JS, Menon RS, Everling S.","Neuroimage. 2020 Jul 15;215:116815. doi: 10.1016/j.neuroimage.2020.116815. Epub 2020 Apr 9.","Cléry JC","Neuroimage","2020","2020/04/13","","","10.1016/j.neuroimage.2020.116815"
"32276072","Towards HCP-Style macaque connectomes: 24-Channel 3T multi-array coil, MRI sequences and preprocessing","Autio JA, Glasser MF, Ose T, Donahue CJ, Bastiani M, Ohno M, Kawabata Y, Urushibata Y, Murata K, Nishigori K, Yamaguchi M, Hori Y, Yoshida A, Go Y, Coalson TS, Jbabdi S, Sotiropoulos SN, Kennedy H, Smith S, Van Essen DC, Hayashi T.","Neuroimage. 2020 Jul 15;215:116800. doi: 10.1016/j.neuroimage.2020.116800. Epub 2020 Apr 8.","Autio JA","Neuroimage","2020","2020/04/11","PMC7116593","EMS109745","10.1016/j.neuroimage.2020.116800"
"32269107","MECP2 Duplication Causes Aberrant GABA Pathways, Circuits and Behaviors in Transgenic Monkeys: Neural Mappings to Patients with Autism","Cai DC, Wang Z, Bo T, Yan S, Liu Y, Liu Z, Zeljic K, Chen X, Zhan Y, Xu X, Du Y, Wang Y, Cang J, Wang GZ, Zhang J, Sun Q, Qiu Z, Ge S, Ye Z, Wang Z.","J Neurosci. 2020 May 6;40(19):3799-3814. doi: 10.1523/JNEUROSCI.2727-19.2020. Epub 2020 Apr 8.","Cai DC","J Neurosci","2020","2020/04/10","PMC7204082","","10.1523/JNEUROSCI.2727-19.2020"
"32240763","Obesogenic diet-associated C-reactive protein predicts reduced central dopamine and corticostriatal functional connectivity in female rhesus monkeys","Godfrey JR, Pincus M, Kovacs-Balint Z, Feczko E, Earl E, Miranda-Dominguez O, Fair DA, Jones SR, Locke J, Sanchez MM, Wilson ME, Michopoulos V.","Brain Behav Immun. 2020 Aug;88:166-173. doi: 10.1016/j.bbi.2020.03.030. Epub 2020 Mar 30.","Godfrey JR","Brain Behav Immun","2020","2020/04/03","PMC7416544","NIHMS1581700","10.1016/j.bbi.2020.03.030"
"31858422","Effects of Chronic Ephedrine Toxicity on Functional Connections, Cell Apoptosis, and CREB-Related Proteins in the Prefrontal Cortex of Rhesus Monkeys","Duan S, Ma Y, Xie L, Zheng L, Huang J, Guo R, Sun Z, Xie Y, Lv J, Lin Z, Ma S.","Neurotox Res. 2020 Mar;37(3):602-615. doi: 10.1007/s12640-019-00146-3. Epub 2019 Dec 20.","Duan S","Neurotox Res","2020","2019/12/21","","","10.1007/s12640-019-00146-3"
"31846515","Effects of social subordination and oestradiol on resting-state amygdala functional connectivity in adult female rhesus monkeys","Reding KM, Grayson DS, Miranda-Dominguez O, Ray S, Wilson ME, Toufexis D, Fair DA, Sanchez MM.","J Neuroendocrinol. 2020 Feb;32(2):e12822. doi: 10.1111/jne.12822. Epub 2020 Feb 11.","Reding KM","J Neuroendocrinol","2020","2019/12/18","PMC7066536","NIHMS1064649","10.1111/jne.12822"
"31836661","Taste Quality Representation in the Human Brain","Avery JA, Liu AG, Ingeholm JE, Riddell CD, Gotts SJ, Martin A.","J Neurosci. 2020 Jan 29;40(5):1042-1052. doi: 10.1523/JNEUROSCI.1751-19.2019. Epub 2019 Dec 13.","Avery JA","J Neurosci","2020","2019/12/15","PMC6989007","","10.1523/JNEUROSCI.1751-19.2019"
"31778818","A 16-channel AC/DC array coil for anesthetized monkey whole-brain imaging at 7T","Gao Y, Mareyam A, Sun Y, Witzel T, Arango N, Kuang I, White J, Roe AW, Wald L, Stockmann J, Zhang X.","Neuroimage. 2020 Feb 15;207:116396. doi: 10.1016/j.neuroimage.2019.116396. Epub 2019 Nov 25.","Gao Y","Neuroimage","2020","2019/11/29","PMC7309650","NIHMS1595681","10.1016/j.neuroimage.2019.116396"
"31732670","Body map proto-organization in newborn macaques","Arcaro MJ, Schade PF, Livingstone MS.","Proc Natl Acad Sci U S A. 2019 Dec 3;116(49):24861-24871. doi: 10.1073/pnas.1912636116. Epub 2019 Nov 15.","Arcaro MJ","Proc Natl Acad Sci U S A","2019","2019/11/17","PMC6900594","","10.1073/pnas.1912636116"
"31707193","Functional reorganization during the recovery of contralesional target selection deficits after prefrontal cortex lesions in macaque monkeys","Adam R, Johnston K, Menon RS, Everling S.","Neuroimage. 2020 Feb 15;207:116339. doi: 10.1016/j.neuroimage.2019.116339. Epub 2019 Nov 9.","Adam R","Neuroimage","2020","2019/11/11","","","10.1016/j.neuroimage.2019.116339"
"31672243","Approach-Avoidance Conflict in Major Depressive Disorder: Congruent Neural Findings in Humans and Nonhuman Primates","Ironside M, Amemori KI, McGrath CL, Pedersen ML, Kang MS, Amemori S, Frank MJ, Graybiel AM, Pizzagalli DA.","Biol Psychiatry. 2020 Mar 1;87(5):399-408. doi: 10.1016/j.biopsych.2019.08.022. Epub 2019 Sep 6.","Ironside M","Biol Psychiatry","2020","2019/11/02","PMC7007869","NIHMS1539267","10.1016/j.biopsych.2019.08.022"
"31579844","Neuroimaging of pain in animal models: a review of recent literature","Da Silva JT, Seminowicz DA.","Pain Rep. 2019 Aug 7;4(4):e732. doi: 10.1097/PR9.0000000000000732. eCollection 2019 Jul-Aug.","Da Silva JT","Pain Rep","2019","2019/10/04","PMC6728006","","10.1097/PR9.0000000000000732"
"31518460","Abstract inference of unchosen option values","Cox KM, Fiez JA.","Eur J Neurosci. 2020 Feb;51(3):909-921. doi: 10.1111/ejn.14577. Epub 2019 Oct 23.","Cox KM","Eur J Neurosci","2020","2019/09/14","","","10.1111/ejn.14577"
"31479755","Task-based fMRI of a free-viewing visuo-saccadic network in the marmoset monkey","Schaeffer DJ, Gilbert KM, Hori Y, Hayrynen LK, Johnston KD, Gati JS, Menon RS, Everling S.","Neuroimage. 2019 Nov 15;202:116147. doi: 10.1016/j.neuroimage.2019.116147. Epub 2019 Aug 31.","Schaeffer DJ","Neuroimage","2019","2019/09/04","","","10.1016/j.neuroimage.2019.116147"
"31429499","Microstimulation of primate neocortex targeting striosomes induces negative decision-making","Amemori S, Amemori KI, Yoshida T, Papageorgiou GK, Xu R, Shimazu H, Desimone R, Graybiel AM.","Eur J Neurosci. 2020 Feb;51(3):731-741. doi: 10.1111/ejn.14555. Epub 2019 Sep 23.","Amemori S","Eur J Neurosci","2020","2019/08/21","PMC7031011","NIHMS1047087","10.1111/ejn.14555"
"31222020","On the Relationship between MRI and Local Field Potential Measurements of Spatial and Temporal Variations in Functional Connectivity","Shi Z, Wilkes DM, Yang PF, Wang F, Wu R, Wu TL, Chen LM, Gore JC.","Sci Rep. 2019 Jun 20;9(1):8871. doi: 10.1038/s41598-019-45404-8.","Shi Z","Sci Rep","2019","2019/06/22","PMC6586888","","10.1038/s41598-019-45404-8"
"31182868","Divergence in the functional organization of human and macaque auditory cortex revealed by fMRI responses to harmonic tones","Norman-Haignere SV, Kanwisher N, McDermott JH, Conway BR.","Nat Neurosci. 2019 Jul;22(7):1057-1060. doi: 10.1038/s41593-019-0410-7. Epub 2019 Jun 10.","Norman-Haignere SV","Nat Neurosci","2019","2019/06/12","PMC6592717","NIHMS1527466","10.1038/s41593-019-0410-7"
"31072758","Interindividual Variability of Functional Connectivity in Awake and Anesthetized Rhesus Macaque Monkeys","Xu T, Sturgeon D, Ramirez JSB, Froudist-Walsh S, Margulies DS, Schroeder CE, Fair DA, Milham MP.","Biol Psychiatry Cogn Neurosci Neuroimaging. 2019 Jun;4(6):543-553. doi: 10.1016/j.bpsc.2019.02.005. Epub 2019 Mar 11.","Xu T","Biol Psychiatry Cogn Neurosci Neuroimaging","2019","2019/05/11","PMC7063583","NIHMS1564519","10.1016/j.bpsc.2019.02.005"
"31031580","Isoflurane-Induced Burst Suppression Increases Intrinsic Functional Connectivity of the Monkey Brain","Zhang Z, Cai DC, Wang Z, Zeljic K, Wang Z, Wang Y.","Front Neurosci. 2019 Apr 11;13:296. doi: 10.3389/fnins.2019.00296. eCollection 2019.","Zhang Z","Front Neurosci","2019","2019/04/30","PMC6470287","","10.3389/fnins.2019.00296"
"31015550","Optical intrinsic signal imaging with optogenetics reveals functional cortico-cortical connectivity at the columnar level in living macaques","Nakamichi Y, Okubo K, Sato T, Hashimoto M, Tanifuji M.","Sci Rep. 2019 Apr 23;9(1):6466. doi: 10.1038/s41598-019-42923-2.","Nakamichi Y","Sci Rep","2019","2019/04/25","PMC6478906","","10.1038/s41598-019-42923-2"
"30926817","Intrinsic functional architecture of the non-human primate spinal cord derived from fMRI and electrophysiology","Wu TL, Yang PF, Wang F, Shi Z, Mishra A, Wu R, Chen LM, Gore JC.","Nat Commun. 2019 Mar 29;10(1):1416. doi: 10.1038/s41467-019-09485-3.","Wu TL","Nat Commun","2019","2019/03/31","PMC6440970","","10.1038/s41467-019-09485-3"
"30873000","Brain Map of Intrinsic Functional Flexibility in Anesthetized Monkeys and Awake Humans","Yin D, Zhang Z, Wang Z, Zeljic K, Lv Q, Cai D, Wang Y, Wang Z.","Front Neurosci. 2019 Feb 28;13:174. doi: 10.3389/fnins.2019.00174. eCollection 2019.","Yin D","Front Neurosci","2019","2019/03/16","PMC6403192","","10.3389/fnins.2019.00174"
"30802514","Functional specialization of macaque premotor F5 subfields with respect to hand and mouth movements: A comparison of task and resting-state fMRI","Sharma S, Mantini D, Vanduffel W, Nelissen K.","Neuroimage. 2019 May 1;191:441-456. doi: 10.1016/j.neuroimage.2019.02.045. Epub 2019 Feb 23.","Sharma S","Neuroimage","2019","2019/02/26","","","10.1016/j.neuroimage.2019.02.045"
"30796824","Neurofeedback Training of Gamma Oscillations in Monkey Primary Visual Cortex","Chauvière L, Singer W.","Cereb Cortex. 2019 Dec 17;29(11):4785-4802. doi: 10.1093/cercor/bhz013.","Chauvière L","Cereb Cortex","2019","2019/02/24","","","10.1093/cercor/bhz013"
"30773369","Spatial Attention Deficits Are Causally Linked to an Area in Macaque Temporal Cortex","Bogadhi AR, Bollimunta A, Leopold DA, Krauzlis RJ.","Curr Biol. 2019 Mar 4;29(5):726-736.e4. doi: 10.1016/j.cub.2019.01.028. Epub 2019 Feb 14.","Bogadhi AR","Curr Biol","2019","2019/02/19","PMC6401289","NIHMS1521394","10.1016/j.cub.2019.01.028"
"30769145","Directional tuning for eye and arm movements in overlapping regions in human posterior parietal cortex","Magri C, Fabbri S, Caramazza A, Lingnau A.","Neuroimage. 2019 May 1;191:234-242. doi: 10.1016/j.neuroimage.2019.02.029. Epub 2019 Feb 13.","Magri C","Neuroimage","2019","2019/02/16","","","10.1016/j.neuroimage.2019.02.029"
"30711619","Action perception and motor imagery: Mental practice of action","Savaki HE, Raos V.","Prog Neurobiol. 2019 Apr;175:107-125. doi: 10.1016/j.pneurobio.2019.01.007. Epub 2019 Jan 31.","Savaki HE","Prog Neurobiol","2019","2019/02/04","","","10.1016/j.pneurobio.2019.01.007"
"30674668","Submillimeter fMRI reveals a layout of dorsal visual cortex in macaques, remarkably similar to New World monkeys","Zhu Q, Vanduffel W.","Proc Natl Acad Sci U S A. 2019 Feb 5;116(6):2306-2311. doi: 10.1073/pnas.1805561116. Epub 2019 Jan 23.","Zhu Q","Proc Natl Acad Sci U S A","2019","2019/01/25","PMC6369784","","10.1073/pnas.1805561116"
"30665007","A behavioral face preference deficit in a monkey with an incomplete face patch system","Vinken K, Vogels R.","Neuroimage. 2019 Apr 1;189:415-424. doi: 10.1016/j.neuroimage.2019.01.043. Epub 2019 Jan 18.","Vinken K","Neuroimage","2019","2019/01/22","","","10.1016/j.neuroimage.2019.01.043"
"30530862","Intrinsic Functional Boundaries of Lateral Frontal Cortex in the Common Marmoset Monkey","Schaeffer DJ, Gilbert KM, Gati JS, Menon RS, Everling S.","J Neurosci. 2019 Feb 6;39(6):1020-1029. doi: 10.1523/JNEUROSCI.2595-18.2018. Epub 2018 Dec 10.","Schaeffer DJ","J Neurosci","2019","2018/12/12","PMC6363921","","10.1523/JNEUROSCI.2595-18.2018"
"30530859","Changes in Endogenous Dopamine Induced by Methylphenidate Predict Functional Connectivity in Nonhuman Primates","Birn RM, Converse AK, Rajala AZ, Alexander AL, Block WF, McMillan AB, Christian BT, Filla CN, Murali D, Hurley SA, Jenison RL, Populin LC.","J Neurosci. 2019 Feb 20;39(8):1436-1444. doi: 10.1523/JNEUROSCI.2513-18.2018. Epub 2018 Dec 10.","Birn RM","J Neurosci","2019","2018/12/12","PMC6381257","","10.1523/JNEUROSCI.2513-18.2018"
"30454597","Efferent thermoregulatory pathways regulating cutaneous blood flow and sweating","McAllen RM, McKinley MJ.","Handb Clin Neurol. 2018;156:305-316. doi: 10.1016/B978-0-444-63912-7.00018-7.","McAllen RM","Handb Clin Neurol","2018","2018/11/21","","","10.1016/B978-0-444-63912-7.00018-7"
"30355629","Functional MRI in Macaque Monkeys during Task Switching","Premereur E, Janssen P, Vanduffel W.","J Neurosci. 2018 Dec 12;38(50):10619-10630. doi: 10.1523/JNEUROSCI.1539-18.2018. Epub 2018 Oct 24.","Premereur E","J Neurosci","2018","2018/10/26","PMC6580658","","10.1523/JNEUROSCI.1539-18.2018"
