PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28100746","End-Stopping Predicts Curvature Tuning along the Ventral Stream","Ponce CR, Hartmann TS, Livingstone MS.","J Neurosci. 2017 Jan 18;37(3):648-659. doi: 10.1523/JNEUROSCI.2507-16.2016.","Ponce CR","J Neurosci","2017","2017/01/20","PMC5242411","","10.1523/JNEUROSCI.2507-16.2016"
"27358462","Implications of Lateral Cerebellum in Proactive Control of Saccades","Kunimatsu J, Suzuki TW, Tanaka M.","J Neurosci. 2016 Jun 29;36(26):7066-74. doi: 10.1523/JNEUROSCI.0733-16.2016.","Kunimatsu J","J Neurosci","2016","2016/07/01","PMC6604892","","10.1523/JNEUROSCI.0733-16.2016"
"27053213","Monkey Prefrontal Neurons Reflect Logical Operations for Cognitive Control in a Variant of the AX Continuous Performance Task (AX-CPT)","Blackman RK, Crowe DA, DeNicola AL, Sakellaridi S, MacDonald AW 3rd, Chafee MV.","J Neurosci. 2016 Apr 6;36(14):4067-79. doi: 10.1523/JNEUROSCI.3578-15.2016.","Blackman RK","J Neurosci","2016","2016/04/08","PMC4821916","","10.1523/JNEUROSCI.3578-15.2016"
"26599502","Functional imaging of the nonhuman primate Placenta with endogenous blood oxygen level-dependent contrast","Schabel MC, Roberts VHJ, Lo JO, Platt S, Grant KA, Frias AE, Kroenke CD.","Magn Reson Med. 2016 Nov;76(5):1551-1562. doi: 10.1002/mrm.26052. Epub 2015 Nov 24.","Schabel MC","Magn Reson Med","2016","2015/11/25","PMC4879634","NIHMS734169","10.1002/mrm.26052"
"26238057","Imaging the Dynamics of Neocortical Population Activity in Behaving and Freely Moving Mammals","Grinvald A, Petersen CC.","Adv Exp Med Biol. 2015;859:273-96. doi: 10.1007/978-3-319-17641-3_11.","Grinvald A","Adv Exp Med Biol","2015","2015/08/05","","","10.1007/978-3-319-17641-3_11"
"26105175","Localization of CGRP receptor components and receptor binding sites in rhesus monkey brainstem: A detailed study using in situ hybridization, immunofluorescence, and autoradiography","Eftekhari S, Gaspar RC, Roberts R, Chen TB, Zeng Z, Villarreal S, Edvinsson L, Salvatore CA.","J Comp Neurol. 2016 Jan 1;524(1):90-118. doi: 10.1002/cne.23828. Epub 2015 Aug 6.","Eftekhari S","J Comp Neurol","2016","2015/06/25","","","10.1002/cne.23828"
"25453739","Responses of monkey prefrontal neurons during the execution of transverse patterning","Nejime M, Inoue M, Saruwatari M, Mikami A, Nakamura K, Miyachi S.","Behav Brain Res. 2015 Feb 1;278:293-302. doi: 10.1016/j.bbr.2014.10.015. Epub 2014 Oct 22.","Nejime M","Behav Brain Res","2015","2014/12/03","","","10.1016/j.bbr.2014.10.015"
"25102559","Monkey cortex through fMRI glasses","Vanduffel W, Zhu Q, Orban GA.","Neuron. 2014 Aug 6;83(3):533-50. doi: 10.1016/j.neuron.2014.07.015.","Vanduffel W","Neuron","2014","2014/08/08","PMC4698430","NIHMS614180","10.1016/j.neuron.2014.07.015"
"24752643","Cortical innervation of the hypoglossal nucleus in the non-human primate (Macaca mulatta)","Morecraft RJ, Stilwell-Morecraft KS, Solon-Cline KM, Ge J, Darling WG.","J Comp Neurol. 2014 Oct 15;522(15):3456-84. doi: 10.1002/cne.23614. Epub 2014 May 14.","Morecraft RJ","J Comp Neurol","2014","2014/04/23","PMC4139435","NIHMS586669","10.1002/cne.23614"
"24315566","A nonhuman primate model of human radiation-induced venocclusive liver disease and hepatocyte injury","Yannam GR, Han B, Setoyama K, Yamamoto T, Ito R, Brooks JM, Guzman-Lepe J, Galambos C, Fong JV, Deutsch M, Quader MA, Yamanouchi K, Kabarriti R, Mehta K, Soto-Gutierrez A, Roy-Chowdhury J, Locker J, Abe M, Enke CA, Baranowska-Kortylewicz J, Solberg TD, Guha C, Fox IJ.","Int J Radiat Oncol Biol Phys. 2014 Feb 1;88(2):404-411. doi: 10.1016/j.ijrobp.2013.10.037. Epub 2013 Dec 5.","Yannam GR","Int J Radiat Oncol Biol Phys","2014","2013/12/10","PMC3905315","NIHMS547945","10.1016/j.ijrobp.2013.10.037"
"23940831","Rapid quantitative pharmacodynamic imaging by a novel method: theory, simulation testing and proof of principle","Black KJ, Koller JM, Miller BD.","PeerJ. 2013 Aug 1;1:e117. doi: 10.7717/peerj.117. Print 2013.","Black KJ","PeerJ","2013","2013/08/14","PMC3740141","","10.7717/peerj.117"
"22783188","The dual loop model: its relation to language and other modalities","Rijntjes M, Weiller C, Bormann T, Musso M.","Front Evol Neurosci. 2012 Jul 3;4:9. doi: 10.3389/fnevo.2012.00009. eCollection 2012.","Rijntjes M","Front Evol Neurosci","2012","2012/07/12","PMC3388276","","10.3389/fnevo.2012.00009"
"22715879","Primary visual cortex: awareness and blindsight","Leopold DA.","Annu Rev Neurosci. 2012;35:91-109. doi: 10.1146/annurev-neuro-062111-150356.","Leopold DA","Annu Rev Neurosci","2012","2012/06/22","PMC3476047","NIHMS413122","10.1146/annurev-neuro-062111-150356"
"22308358","Phoneme and word recognition in the auditory ventral stream","DeWitt I, Rauschecker JP.","Proc Natl Acad Sci U S A. 2012 Feb 21;109(8):E505-14. doi: 10.1073/pnas.1113427109. Epub 2012 Feb 1.","DeWitt I","Proc Natl Acad Sci U S A","2012","2012/02/07","PMC3286918","","10.1073/pnas.1113427109"
"21843550","Multimodal vessel mapping for precise large area alignment of functional optical imaging data to neuroanatomical preparations in marmosets","Valverde Salzmann MF, Wallace DJ, Logothetis NK, Schüz A.","J Neurosci Methods. 2011 Sep 30;201(1):159-72. doi: 10.1016/j.jneumeth.2011.07.029. Epub 2011 Aug 6.","Valverde Salzmann MF","J Neurosci Methods","2011","2011/08/17","","","10.1016/j.jneumeth.2011.07.029"
"21653858","Neuronal responses to texture-defined form in macaque visual area V2","El-Shamayleh Y, Movshon JA.","J Neurosci. 2011 Jun 8;31(23):8543-55. doi: 10.1523/JNEUROSCI.5974-10.2011.","El-Shamayleh Y","J Neurosci","2011","2011/06/10","PMC3142611","NIHMS302798","10.1523/JNEUROSCI.5974-10.2011"
"21576110","Lesion evidence for the critical role of the intraparietal sulcus in spatial attention","Gillebert CR, Mantini D, Thijs V, Sunaert S, Dupont P, Vandenberghe R.","Brain. 2011 Jun;134(Pt 6):1694-709. doi: 10.1093/brain/awr085. Epub 2011 May 15.","Gillebert CR","Brain","2011","2011/05/18","","","10.1093/brain/awr085"
"21326644","Images of photoreceptors in living primate eyes using adaptive optics two-photon ophthalmoscopy","Hunter JJ, Masella B, Dubra A, Sharma R, Yin L, Merigan WH, Palczewska G, Palczewski K, Williams DR.","Biomed Opt Express. 2010 Dec 17;2(1):139-48. doi: 10.1364/BOE.2.000139.","Hunter JJ","Biomed Opt Express","2010","2011/02/18","PMC3028489","","10.1364/BOE.2.000139"
"20950281","Representations of visual proportions in the primate posterior parietal and prefrontal cortices","Vallentin D, Nieder A.","Eur J Neurosci. 2010 Oct;32(8):1380-7. doi: 10.1111/j.1460-9568.2010.07427.x.","Vallentin D","Eur J Neurosci","2010","2010/10/19","","","10.1111/j.1460-9568.2010.07427.x"
"20661461","Exploring the electrophysiological correlates of the default-mode network with intracerebral EEG","Jerbi K, Vidal JR, Ossandon T, Dalal SS, Jung J, Hoffmann D, Minotti L, Bertrand O, Kahane P, Lachaux JP.","Front Syst Neurosci. 2010 Jun 28;4:27. doi: 10.3389/fnsys.2010.00027. eCollection 2010.","Jerbi K","Front Syst Neurosci","2010","2010/07/28","PMC2907269","","10.3389/fnsys.2010.00027"
"20484644","Orbitofrontal cortex lesions alter anxiety-related activity in the primate bed nucleus of stria terminalis","Fox AS, Shelton SE, Oakes TR, Converse AK, Davidson RJ, Kalin NH.","J Neurosci. 2010 May 19;30(20):7023-7. doi: 10.1523/JNEUROSCI.5952-09.2010.","Fox AS","J Neurosci","2010","2010/05/21","PMC2915894","NIHMS187483","10.1523/JNEUROSCI.5952-09.2010"
"20385808","Space representation for eye movements is more contralateral in monkeys than in humans","Kagan I, Iyer A, Lindner A, Andersen RA.","Proc Natl Acad Sci U S A. 2010 Apr 27;107(17):7933-8. doi: 10.1073/pnas.1002825107. Epub 2010 Apr 12.","Kagan I","Proc Natl Acad Sci U S A","2010","2010/04/14","PMC2867911","","10.1073/pnas.1002825107"
"20232478","Thalamic label patterns suggest primary and ventral auditory fields are distinct core regions","Storace DA, Higgins NC, Read HL.","J Comp Neurol. 2010 May 15;518(10):1630-46. doi: 10.1002/cne.22345.","Storace DA","J Comp Neurol","2010","2010/03/17","","","10.1002/cne.22345"
"19805199","Monkey drumming reveals common networks for perceiving vocal and nonvocal communication sounds","Remedios R, Logothetis NK, Kayser C.","Proc Natl Acad Sci U S A. 2009 Oct 20;106(42):18010-5. doi: 10.1073/pnas.0909756106. Epub 2009 Oct 1.","Remedios R","Proc Natl Acad Sci U S A","2009","2009/10/07","PMC2755465","","10.1073/pnas.0909756106"
"19633556","Functional imaging of human auditory cortex","Woods DL, Alain C.","Curr Opin Otolaryngol Head Neck Surg. 2009 Oct;17(5):407-11. doi: 10.1097/MOO.0b013e3283303330.","Woods DL","Curr Opin Otolaryngol Head Neck Surg","2009","2009/07/28","","","10.1097/MOO.0b013e3283303330"
"19471271","Maps and streams in the auditory cortex: nonhuman primates illuminate human speech processing","Rauschecker JP, Scott SK.","Nat Neurosci. 2009 Jun;12(6):718-24. doi: 10.1038/nn.2331. Epub 2009 May 26.","Rauschecker JP","Nat Neurosci","2009","2009/05/28","PMC2846110","NIHMS147975","10.1038/nn.2331"
"19446348","Functional imaging of the human dopaminergic midbrain","Düzel E, Bunzeck N, Guitart-Masip M, Wittmann B, Schott BH, Tobler PN.","Trends Neurosci. 2009 Jun;32(6):321-8. doi: 10.1016/j.tins.2009.02.005. Epub 2009 May 14.","Düzel E","Trends Neurosci","2009","2009/05/19","","","10.1016/j.tins.2009.02.005"
"19321641","Contributions of primate prefrontal and posterior parietal cortices to length and numerosity representation","Tudusciuc O, Nieder A.","J Neurophysiol. 2009 Jun;101(6):2984-94. doi: 10.1152/jn.90713.2008. Epub 2009 Mar 25.","Tudusciuc O","J Neurophysiol","2009","2009/03/27","","","10.1152/jn.90713.2008"
"19190042","Crossmodal integration of object features: voxel-based correlations in brain-damaged patients","Taylor KI, Stamatakis EA, Tyler LK.","Brain. 2009 Mar;132(Pt 3):671-83. doi: 10.1093/brain/awn361. Epub 2009 Feb 3.","Taylor KI","Brain","2009","2009/02/05","","","10.1093/brain/awn361"
"19084909","A unique case of cortical myoclonus sensitive to visual stimuli in the peripersonal space","Parasivam S, Cowey M, Day B, Thyagarajan D.","Mov Disord. 2009 Feb 15;24(3):422-5. doi: 10.1002/mds.21931.","Parasivam S","Mov Disord","2009","2008/12/17","","","10.1002/mds.21931"
"18453154","[Neuromodulation for Parkinson's disease]","Takahashi J.","Rinsho Shinkeigaku. 2008 Apr;48(4):233-41. doi: 10.5692/clinicalneurol.48.233.","Takahashi J","Rinsho Shinkeigaku","2008","2008/05/06","","","10.5692/clinicalneurol.48.233"
"18445214","Medial orbitofrontal cortex codes relative rather than absolute value of financial rewards in humans","Elliott R, Agnew Z, Deakin JF.","Eur J Neurosci. 2008 May;27(9):2213-8. doi: 10.1111/j.1460-9568.2008.06202.x.","Elliott R","Eur J Neurosci","2008","2008/05/01","","","10.1111/j.1460-9568.2008.06202.x"
"18337404","Human insula activation reflects risk prediction errors as well as risk","Preuschoff K, Quartz SR, Bossaerts P.","J Neurosci. 2008 Mar 12;28(11):2745-52. doi: 10.1523/JNEUROSCI.4286-07.2008.","Preuschoff K","J Neurosci","2008","2008/03/14","PMC6670675","","10.1523/JNEUROSCI.4286-07.2008"
"17537970","A labeled-line code for small and large numerosities in the monkey prefrontal cortex","Nieder A, Merten K.","J Neurosci. 2007 May 30;27(22):5986-93. doi: 10.1523/JNEUROSCI.1056-07.2007.","Nieder A","J Neurosci","2007","2007/06/01","PMC6672244","","10.1523/JNEUROSCI.1056-07.2007"
"17208181","Separate coding of different gaze directions in the superior temporal sulcus and inferior parietal lobule","Calder AJ, Beaver JD, Winston JS, Dolan RJ, Jenkins R, Eger E, Henson RN.","Curr Biol. 2007 Jan 9;17(1):20-5. doi: 10.1016/j.cub.2006.10.052.","Calder AJ","Curr Biol","2007","2007/01/09","PMC1885952","","10.1016/j.cub.2006.10.052"
"16968984","Deterioration of hemiparesis after recurrent stroke in the unaffected hemisphere: Three further cases with possible interpretation","Yamamoto S, Takasawa M, Kajiyama K, Baron JC, Yamaguchi T.","Cerebrovasc Dis. 2007;23(1):35-9. doi: 10.1159/000095756. Epub 2006 Sep 12.","Yamamoto S","Cerebrovasc Dis","2007","2006/09/14","","","10.1159/000095756"
"16899640","Laser-evoked potentials are graded and somatotopically organized anteroposteriorly in the operculoinsular cortex of anesthetized monkeys","Baumgärtner U, Tiede W, Treede RD, Craig AD.","J Neurophysiol. 2006 Nov;96(5):2802-8. doi: 10.1152/jn.00512.2006. Epub 2006 Aug 9.","Baumgärtner U","J Neurophysiol","2006","2006/08/11","","","10.1152/jn.00512.2006"
"16774452","Functional imaging reveals numerous fields in the monkey auditory cortex","Petkov CI, Kayser C, Augath M, Logothetis NK.","PLoS Biol. 2006 Jul;4(7):e215. doi: 10.1371/journal.pbio.0040215.","Petkov CI","PLoS Biol","2006","2006/06/16","PMC1479693","","10.1371/journal.pbio.0040215"
"16624587","Functional imaging of the intraparietal cortex during saccades to visual and memorized targets","Bakola S, Gregoriou GG, Moschovakis AK, Savaki HE.","Neuroimage. 2006 Jul 15;31(4):1637-49. doi: 10.1016/j.neuroimage.2006.02.030. Epub 2006 Apr 19.","Bakola S","Neuroimage","2006","2006/04/21","","","10.1016/j.neuroimage.2006.02.030"
"15936269","Patchy organization and asymmetric distribution of the neural correlates of face processing in monkey inferotemporal cortex","Zangenehpour S, Chaudhuri A.","Curr Biol. 2005 Jun 7;15(11):993-1005. doi: 10.1016/j.cub.2005.04.031.","Zangenehpour S","Curr Biol","2005","2005/06/07","","","10.1016/j.cub.2005.04.031"
"15862200","The missing link: analogous human and primate cortical gamma oscillations","Hall SD, Holliday IE, Hillebrand A, Singh KD, Furlong PL, Hadjipapas A, Barnes GR.","Neuroimage. 2005 May 15;26(1):13-7. doi: 10.1016/j.neuroimage.2005.01.009.","Hall SD","Neuroimage","2005","2005/05/03","","","10.1016/j.neuroimage.2005.01.009"
"15849888","Domain specificity in the primate prefrontal cortex","Romanski LM.","Cogn Affect Behav Neurosci. 2004 Dec;4(4):421-9. doi: 10.3758/cabn.4.4.421.","Romanski LM","Cogn Affect Behav Neurosci","2004","2005/04/27","","","10.3758/cabn.4.4.421"
"15795051","Estrogen modulates cognitive and cholinergic processes in surgically menopausal monkeys","Tinkler GP, Voytko ML.","Prog Neuropsychopharmacol Biol Psychiatry. 2005 Mar;29(3):423-31. doi: 10.1016/j.pnpbp.2004.12.016.","Tinkler GP","Prog Neuropsychopharmacol Biol Psychiatry","2005","2005/03/30","","","10.1016/j.pnpbp.2004.12.016"
"15661310","Design of a head fixation device for experiments in behaving monkeys","Isoda M, Tsutsui K, Katsuyama N, Naganuma T, Saito N, Furusawa Y, Mushiake H, Taira M, Tanji J.","J Neurosci Methods. 2005 Feb 15;141(2):277-82. doi: 10.1016/j.jneumeth.2004.07.003.","Isoda M","J Neurosci Methods","2005","2005/01/22","","","10.1016/j.jneumeth.2004.07.003"
"15630449","Dopaminergic neurons generated from monkey embryonic stem cells function in a Parkinson primate model","Takagi Y, Takahashi J, Saiki H, Morizane A, Hayashi T, Kishi Y, Fukuda H, Okamoto Y, Koyanagi M, Ideguchi M, Hayashi H, Imazato T, Kawasaki H, Suemori H, Omachi S, Iida H, Itoh N, Nakatsuji N, Sasai Y, Hashimoto N.","J Clin Invest. 2005 Jan;115(1):102-9. doi: 10.1172/JCI21137.","Takagi Y","J Clin Invest","2005","2005/01/05","PMC539189","","10.1172/JCI21137"
"15522243","New approaches for exploring anatomical and functional connectivity in the human brain","Ramnani N, Behrens TE, Penny W, Matthews PM.","Biol Psychiatry. 2004 Nov 1;56(9):613-9. doi: 10.1016/j.biopsych.2004.02.004.","Ramnani N","Biol Psychiatry","2004","2004/11/04","","","10.1016/j.biopsych.2004.02.004"
"15319511","Online retrieval, processing, and visualization of primate connectivity data from the CoCoMac database","Kötter R.","Neuroinformatics. 2004;2(2):127-44. doi: 10.1385/NI:2:2:127.","Kötter R","Neuroinformatics","2004","2004/08/21","","","10.1385/NI:2:2:127"
"15215295","Oculomotor areas of the primate frontal lobes: a transneuronal transfer of rabies virus and [14C]-2-deoxyglucose functional imaging study","Moschovakis AK, Gregoriou GG, Ugolini G, Doldan M, Graf W, Guldin W, Hadjidimitrakis K, Savaki HE.","J Neurosci. 2004 Jun 23;24(25):5726-40. doi: 10.1523/JNEUROSCI.1223-04.2004.","Moschovakis AK","J Neurosci","2004","2004/06/25","PMC6729209","","10.1523/JNEUROSCI.1223-04.2004"
"15182673","One picture is worth at least a million neurons","Levy I, Hasson U, Malach R.","Curr Biol. 2004 Jun 8;14(11):996-1001. doi: 10.1016/j.cub.2004.05.045.","Levy I","Curr Biol","2004","2004/06/09","","","10.1016/j.cub.2004.05.045"
"14561612","Model of reversible cerebral ischemia in a monkey model","Jungreis CA, Nemoto E, Boada F, Horowitz MB.","AJNR Am J Neuroradiol. 2003 Oct;24(9):1834-6.","Jungreis CA","AJNR Am J Neuroradiol","2003","2003/10/17","PMC7976288","",""
"12524689","Stereologic characterization and spatial distribution patterns of Betz cells in the human primary motor cortex","Rivara CB, Sherwood CC, Bouras C, Hof PR.","Anat Rec A Discov Mol Cell Evol Biol. 2003 Feb;270(2):137-51. doi: 10.1002/ar.a.10015.","Rivara CB","Anat Rec A Discov Mol Cell Evol Biol","2003","2003/01/14","","","10.1002/ar.a.10015"
"12204305","Functional MRI studies in awake rhesus monkeys: methodological and analytical strategies","Andersen AH, Zhang Z, Barber T, Rayens WS, Zhang J, Grondin R, Hardy P, Gerhardt GA, Gash DM.","J Neurosci Methods. 2002 Aug 30;118(2):141-52. doi: 10.1016/s0165-0270(02)00123-1.","Andersen AH","J Neurosci Methods","2002","2002/09/03","","","10.1016/s0165-0270(02)00123-1"
"11559850","Functional imaging of the primate superior colliculus during saccades to visual targets","Moschovakis AK, Gregoriou GG, Savaki HE.","Nat Neurosci. 2001 Oct;4(10):1026-31. doi: 10.1038/nn727.","Moschovakis AK","Nat Neurosci","2001","2001/09/18","","","10.1038/nn727"
"11530838","Medial temporal and prefrontal contributions to working memory tasks with novel and familiar stimuli","Stern CE, Sherman SJ, Kirchhoff BA, Hasselmo ME.","Hippocampus. 2001;11(4):337-46. doi: 10.1002/hipo.1048.","Stern CE","Hippocampus","2001","2001/09/04","","","10.1002/hipo.1048"
"11506546","Template images for nonhuman primate neuroimaging: 2. Macaque","Black KJ, Koller JM, Snyder AZ, Perlmutter JS.","Neuroimage. 2001 Sep;14(3):744-8. doi: 10.1006/nimg.2001.0871.","Black KJ","Neuroimage","2001","2001/08/17","","","10.1006/nimg.2001.0871"
"11373132","Space coding in primate posterior parietal cortex","Bremmer F, Schlack A, Duhamel JR, Graf W, Fink GR.","Neuroimage. 2001 Jul;14(1 Pt 2):S46-51. doi: 10.1006/nimg.2001.0817.","Bremmer F","Neuroimage","2001","2001/05/25","","","10.1006/nimg.2001.0817"
"11073870","Lesions affecting the parahippocampal cortex yield spatial memory deficits in humans","Ploner CJ, Gaymard BM, Rivaud-Péchoux S, Baulac M, Clémenceau S, Samson S, Pierrot-Deseilligny C.","Cereb Cortex. 2000 Dec;10(12):1211-6. doi: 10.1093/cercor/10.12.1211.","Ploner CJ","Cereb Cortex","2000","2000/11/14","","","10.1093/cercor/10.12.1211"
"10899226","Dopamine D(1) agonist activates temporal lobe structures in primates","Black KJ, Hershey T, Gado MH, Perlmutter JS.","J Neurophysiol. 2000 Jul;84(1):549-57. doi: 10.1152/jn.2000.84.1.549.","Black KJ","J Neurophysiol","2000","2000/07/19","","","10.1152/jn.2000.84.1.549"
"9819274","Functional MRI of galvanic vestibular stimulation","Lobel E, Kleine JF, Bihan DL, Leroy-Willig A, Berthoz A.","J Neurophysiol. 1998 Nov;80(5):2699-709. doi: 10.1152/jn.1998.80.5.2699.","Lobel E","J Neurophysiol","1998","1998/11/18","","","10.1152/jn.1998.80.5.2699"
"1763070","High-resolution optical imaging of functional brain architecture in the awake monkey","Grinvald A, Frostig RD, Siegel RM, Bartfeld E.","Proc Natl Acad Sci U S A. 1991 Dec 15;88(24):11559-63. doi: 10.1073/pnas.88.24.11559.","Grinvald A","Proc Natl Acad Sci U S A","1991","1991/12/15","PMC53175","","10.1073/pnas.88.24.11559"
