PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"15661310","Design of a head fixation device for experiments in behaving monkeys","Isoda M, Tsutsui K, Katsuyama N, Naganuma T, Saito N, Furusawa Y, Mushiake H, Taira M, Tanji J.","J Neurosci Methods. 2005 Feb 15;141(2):277-82. doi: 10.1016/j.jneumeth.2004.07.003.","Isoda M","J Neurosci Methods","2005","2005/01/22","","","10.1016/j.jneumeth.2004.07.003"
"15630449","Dopaminergic neurons generated from monkey embryonic stem cells function in a Parkinson primate model","Takagi Y, Takahashi J, Saiki H, Morizane A, Hayashi T, Kishi Y, Fukuda H, Okamoto Y, Koyanagi M, Ideguchi M, Hayashi H, Imazato T, Kawasaki H, Suemori H, Omachi S, Iida H, Itoh N, Nakatsuji N, Sasai Y, Hashimoto N.","J Clin Invest. 2005 Jan;115(1):102-9. doi: 10.1172/JCI21137.","Takagi Y","J Clin Invest","2005","2005/01/05","PMC539189","","10.1172/JCI21137"
"15215295","Oculomotor areas of the primate frontal lobes: a transneuronal transfer of rabies virus and [14C]-2-deoxyglucose functional imaging study","Moschovakis AK, Gregoriou GG, Ugolini G, Doldan M, Graf W, Guldin W, Hadjidimitrakis K, Savaki HE.","J Neurosci. 2004 Jun 23;24(25):5726-40. doi: 10.1523/JNEUROSCI.1223-04.2004.","Moschovakis AK","J Neurosci","2004","2004/06/25","PMC6729209","","10.1523/JNEUROSCI.1223-04.2004"
"15167550","Time predictability modulates pre-supplementary motor area neuronal activity","Akkal D, Escola L, Bioulac B, Burbaud P.","Neuroreport. 2004 Jun 7;15(8):1283-6. doi: 10.1097/01.wnr.0000127347.87552.87.","Akkal D","Neuroreport","2004","2004/05/29","","","10.1097/01.wnr.0000127347.87552.87"
"14755627","Effects of acute acetylcholinesterase inhibition on the cerebral cholinergic neuronal system and cognitive function: Functional imaging of the conscious monkey brain using animal PET in combination with microdialysis","Tsukada H, Nishiyama S, Fukumoto D, Ohba H, Sato K, Kakiuchi T.","Synapse. 2004 Apr;52(1):1-10. doi: 10.1002/syn.10310.","Tsukada H","Synapse","2004","2004/02/03","","","10.1002/syn.10310"
"14744209","On building a bridge between brain and behavior","Schall JD.","Annu Rev Psychol. 2004;55:23-50. doi: 10.1146/annurev.psych.55.090902.141907.","Schall JD","Annu Rev Psychol","2004","2004/01/28","","","10.1146/annurev.psych.55.090902.141907"
"14681146","Chemically defined parallel pathways in the monkey auditory system","Jones EG.","Ann N Y Acad Sci. 2003 Nov;999:218-33. doi: 10.1196/annals.1284.033.","Jones EG","Ann N Y Acad Sci","2003","2003/12/19","","","10.1196/annals.1284.033"
"12916490","Disorders of face perception and recognition","Barton JJ.","Neurol Clin. 2003 May;21(2):521-48. doi: 10.1016/s0733-8619(02)00106-8.","Barton JJ","Neurol Clin","2003","2003/08/15","","","10.1016/s0733-8619(02)00106-8"
"12902397","Activation of the supplementary motor area (SMA) during performance of visually guided movements","Picard N, Strick PL.","Cereb Cortex. 2003 Sep;13(9):977-86. doi: 10.1093/cercor/13.9.977.","Picard N","Cereb Cortex","2003","2003/08/07","","","10.1093/cercor/13.9.977"
"12880824","When vision guides movement: a functional imaging study of the monkey brain","Gregoriou GG, Savaki HE.","Neuroimage. 2003 Jul;19(3):959-67. doi: 10.1016/s1053-8119(03)00176-9.","Gregoriou GG","Neuroimage","2003","2003/07/26","","","10.1016/s1053-8119(03)00176-9"
"12477699","Disruption of information processing in the supplementary motor area of the MPTP-treated monkey: a clue to the pathophysiology of akinesia?","Escola L, Michelet T, Macia F, Guehl D, Bioulac B, Burbaud P.","Brain. 2003 Jan;126(Pt 1):95-114. doi: 10.1093/brain/awg004.","Escola L","Brain","2003","2002/12/13","","","10.1093/brain/awg004"
"12424086","Investigating temporal pole function by functional imaging","Dupont S.","Epileptic Disord. 2002 Sep;4 Suppl 1:S17-22.","Dupont S","Epileptic Disord","2002","2002/11/09","","",""
"12414278","Human vestibular cortex as identified with caloric stimulation in functional magnetic resonance imaging","Fasold O, von Brevern M, Kuhberg M, Ploner CJ, Villringer A, Lempert T, Wenzel R.","Neuroimage. 2002 Nov;17(3):1384-93. doi: 10.1006/nimg.2002.1241.","Fasold O","Neuroimage","2002","2002/11/05","","","10.1006/nimg.2002.1241"
"12373436","Functional imaging and neurochemical correlates of stimulant self-administration in primates","Howell LL, Wilcox KM.","Psychopharmacology (Berl). 2002 Oct;163(3-4):352-61. doi: 10.1007/s00213-002-1207-y. Epub 2002 Aug 29.","Howell LL","Psychopharmacology (Berl)","2002","2002/10/10","","","10.1007/s00213-002-1207-y"
"12204305","Functional MRI studies in awake rhesus monkeys: methodological and analytical strategies","Andersen AH, Zhang Z, Barber T, Rayens WS, Zhang J, Grondin R, Hardy P, Gerhardt GA, Gash DM.","J Neurosci Methods. 2002 Aug 30;118(2):141-52. doi: 10.1016/s0165-0270(02)00123-1.","Andersen AH","J Neurosci Methods","2002","2002/09/03","","","10.1016/s0165-0270(02)00123-1"
"11884353","Representation of pain and somatic sensation in the human insula: a study of responses to direct electrical cortical stimulation","Ostrowsky K, Magnin M, Ryvlin P, Isnard J, Guenot M, Mauguière F.","Cereb Cortex. 2002 Apr;12(4):376-85. doi: 10.1093/cercor/12.4.376.","Ostrowsky K","Cereb Cortex","2002","2002/03/09","","","10.1093/cercor/12.4.376"
"11600656","Distinguishing subregions of the human MT+ complex using visual fields and pursuit eye movements","Dukelow SP, DeSouza JF, Culham JC, van den Berg AV, Menon RS, Vilis T.","J Neurophysiol. 2001 Oct;86(4):1991-2000. doi: 10.1152/jn.2001.86.4.1991.","Dukelow SP","J Neurophysiol","2001","2001/10/16","","","10.1152/jn.2001.86.4.1991"
"11559850","Functional imaging of the primate superior colliculus during saccades to visual targets","Moschovakis AK, Gregoriou GG, Savaki HE.","Nat Neurosci. 2001 Oct;4(10):1026-31. doi: 10.1038/nn727.","Moschovakis AK","Nat Neurosci","2001","2001/09/18","","","10.1038/nn727"
"11506546","Template images for nonhuman primate neuroimaging: 2. Macaque","Black KJ, Koller JM, Snyder AZ, Perlmutter JS.","Neuroimage. 2001 Sep;14(3):744-8. doi: 10.1006/nimg.2001.0871.","Black KJ","Neuroimage","2001","2001/08/17","","","10.1006/nimg.2001.0871"
"11447340","Functional imaging of brain activity in conscious monkeys responding to sexually arousing cues","Ferris CF, Snowdon CT, King JA, Duong TQ, Ziegler TE, Ugurbil K, Ludwig R, Schultz-Darken NJ, Wu Z, Olson DP, Sullivan JM Jr, Tannenbaum PL, Vaughan JT.","Neuroreport. 2001 Jul 20;12(10):2231-6. doi: 10.1097/00001756-200107200-00037.","Ferris CF","Neuroreport","2001","2001/07/12","","","10.1097/00001756-200107200-00037"
"11073870","Lesions affecting the parahippocampal cortex yield spatial memory deficits in humans","Ploner CJ, Gaymard BM, Rivaud-Péchoux S, Baulac M, Clémenceau S, Samson S, Pierrot-Deseilligny C.","Cereb Cortex. 2000 Dec;10(12):1211-6. doi: 10.1093/cercor/10.12.1211.","Ploner CJ","Cereb Cortex","2000","2000/11/14","","","10.1093/cercor/10.12.1211"
"10652521","Attentional modulation of visual motion perception","Raymond JE.","Trends Cogn Sci. 2000 Feb;4(2):42-50. doi: 10.1016/s1364-6613(99)01437-0.","Raymond JE","Trends Cogn Sci","2000","2000/02/01","","","10.1016/s1364-6613(99)01437-0"
"10448221","Functional imaging of the monkey brain","Logothetis NK, Guggenberger H, Peled S, Pauls J.","Nat Neurosci. 1999 Jun;2(6):555-62. doi: 10.1038/9210.","Logothetis NK","Nat Neurosci","1999","1999/08/17","","","10.1038/9210"
"10387335","Higher cortical visual function","Barton JJ.","Curr Opin Ophthalmol. 1998 Dec;9(6):40-5. doi: 10.1097/00055735-199812000-00007.","Barton JJ","Curr Opin Ophthalmol","1998","1999/07/01","","","10.1097/00055735-199812000-00007"
"10097879","Neurology of saccades and smooth pursuit","Gaymard B, Pierrot-Deseilligny C.","Curr Opin Neurol. 1999 Feb;12(1):13-9. doi: 10.1097/00019052-199902000-00003.","Gaymard B","Curr Opin Neurol","1999","1999/03/31","","","10.1097/00019052-199902000-00003"
"9770241","Functional imaging of the brain by infrared radiation (thermoencephaloscopy)","Shevelev IA.","Prog Neurobiol. 1998 Oct;56(3):269-305. doi: 10.1016/s0301-0082(98)00038-0.","Shevelev IA","Prog Neurobiol","1998","1998/10/14","","","10.1016/s0301-0082(98)00038-0"
"9259453","Mapping of cortical areas involved in color vision in non-human primates","Takechi H, Onoe H, Shizuno H, Yoshikawa E, Sadato N, Tsukada H, Watanabe Y.","Neurosci Lett. 1997 Jul 11;230(1):17-20. doi: 10.1016/s0304-3940(97)00461-8.","Takechi H","Neurosci Lett","1997","1997/07/11","","","10.1016/s0304-3940(97)00461-8"
"21223865","The cerebral representation of space: insights from functional imaging data","Maguire EA.","Trends Cogn Sci. 1997 May;1(2):62-8. doi: 10.1016/S1364-6613(97)01011-5.","Maguire EA","Trends Cogn Sci","1997","2011/01/13","","","10.1016/S1364-6613(97)01011-5"
"9378611","Cerebellar output channels","Middleton FA, Strick PL.","Int Rev Neurobiol. 1997;41:61-82. doi: 10.1016/s0074-7742(08)60347-5.","Middleton FA","Int Rev Neurobiol","1997","1997/01/01","","","10.1016/s0074-7742(08)60347-5"
"8797528","Functional MRI of lateral occipitotemporal cortex during pursuit and motion perception","Barton JJ, Simpson T, Kiriakopoulos E, Stewart C, Crawley A, Guthrie B, Wood M, Mikulis D.","Ann Neurol. 1996 Sep;40(3):387-98. doi: 10.1002/ana.410400308.","Barton JJ","Ann Neurol","1996","1996/09/01","","","10.1002/ana.410400308"
"1489653","Temperature topography of the brain cortex: thermoencephaloscopy","Shevelev IA.","Brain Topogr. 1992 Winter;5(2):77-85. doi: 10.1007/BF01129034.","Shevelev IA","Brain Topogr","1992","1992/01/01","","","10.1007/BF01129034"
"1763070","High-resolution optical imaging of functional brain architecture in the awake monkey","Grinvald A, Frostig RD, Siegel RM, Bartfeld E.","Proc Natl Acad Sci U S A. 1991 Dec 15;88(24):11559-63. doi: 10.1073/pnas.88.24.11559.","Grinvald A","Proc Natl Acad Sci U S A","1991","1991/12/15","PMC53175","","10.1073/pnas.88.24.11559"
