PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33756104","Single-trial decoding of movement intentions using functional ultrasound neuroimaging","Norman SL, Maresca D, Christopoulos VN, Griggs WS, Demene C, Tanter M, Shapiro MG, Andersen RA.","Neuron. 2021 May 5;109(9):1554-1566.e4. doi: 10.1016/j.neuron.2021.03.003. Epub 2021 Mar 22.","Norman SL","Neuron","2021","2021/03/23","PMC8105283","NIHMS1683074","10.1016/j.neuron.2021.03.003"
"33560448","Resting fMRI-guided TMS results in subcortical and brain network modulation indexed by interleaved TMS/fMRI","Oathes DJ, Zimmerman JP, Duprat R, Japp SS, Scully M, Rosenberg BM, Flounders MW, Long H, Deluisi JA, Elliott M, Shandler G, Shinohara RT, Linn KA.","Exp Brain Res. 2021 Apr;239(4):1165-1178. doi: 10.1007/s00221-021-06036-5. Epub 2021 Feb 9.","Oathes DJ","Exp Brain Res","2021","2021/02/09","","","10.1007/s00221-021-06036-5"
"33549320","General anaesthesia during infancy reduces white matter micro-organisation in developing rhesus monkeys","Young JT, Vlasova RM, Howell BR, Knickmeyer RC, Morin E, Kuitchoua KI, Lubach GR, Noel J, Hu X, Shi Y, Caudill G, Alexander AL, Niethammer M, Paule MG, Coe CL, Sanchez M, Styner M.","Br J Anaesth. 2021 Apr;126(4):845-853. doi: 10.1016/j.bja.2020.12.029. Epub 2021 Feb 3.","Young JT","Br J Anaesth","2021","2021/02/07","PMC8132881","","10.1016/j.bja.2020.12.029"
"33484849","The nonhuman primate neuroimaging and neuroanatomy project","Hayashi T, Hou Y, Glasser MF, Autio JA, Knoblauch K, Inoue-Murayama M, Coalson T, Yacoub E, Smith S, Kennedy H, Van Essen DC.","Neuroimage. 2021 Apr 1;229:117726. doi: 10.1016/j.neuroimage.2021.117726. Epub 2021 Jan 20.","Hayashi T","Neuroimage","2021","2021/01/23","PMC8079967","NIHMS1688396","10.1016/j.neuroimage.2021.117726"
"33482086","Common fronto-temporal effective connectivity in humans and monkeys","Rocchi F, Oya H, Balezeau F, Billig AJ, Kocsis Z, Jenison RL, Nourski KV, Kovach CK, Steinschneider M, Kikuchi Y, Rhone AE, Dlouhy BJ, Kawasaki H, Adolphs R, Greenlee JDW, Griffiths TD, Howard MA 3rd, Petkov CI.","Neuron. 2021 Mar 3;109(5):852-868.e8. doi: 10.1016/j.neuron.2020.12.026. Epub 2021 Jan 21.","Rocchi F","Neuron","2021","2021/01/22","PMC7927917","NIHMS1670759","10.1016/j.neuron.2020.12.026"
"33453211","Translational value of non-human primates in opioid research","Ding H, Ko MC.","Exp Neurol. 2021 Apr;338:113602. doi: 10.1016/j.expneurol.2021.113602. Epub 2021 Jan 14.","Ding H","Exp Neurol","2021","2021/01/16","PMC7904625","NIHMS1662835","10.1016/j.expneurol.2021.113602"
"33431634","Face-Selective Units in Human Ventral Temporal Cortex Reactivate during Free Recall","Khuvis S, Yeagle EM, Norman Y, Grossman S, Malach R, Mehta AD.","J Neurosci. 2021 Apr 14;41(15):3386-3399. doi: 10.1523/JNEUROSCI.2918-19.2020. Epub 2021 Jan 11.","Khuvis S","J Neurosci","2021","2021/01/12","PMC8051680","","10.1523/JNEUROSCI.2918-19.2020"
"33418072","International primate neuroscience research regulation, public engagement and transparency opportunities","Mitchell AS, Hartig R, Basso MA, Jarrett W, Kastner S, Poirier C.","Neuroimage. 2021 Apr 1;229:117700. doi: 10.1016/j.neuroimage.2020.117700. Epub 2021 Jan 6.","Mitchell AS","Neuroimage","2021","2021/01/08","PMC7994292","","10.1016/j.neuroimage.2020.117700"
"33359353","Using non-invasive neuroimaging to enhance the care, well-being and experimental outcomes of laboratory non-human primates (monkeys)","Basso MA, Frey S, Guerriero KA, Jarraya B, Kastner S, Koyano KW, Leopold DA, Murphy K, Poirier C, Pope W, Silva AC, Tansey G, Uhrig L.","Neuroimage. 2021 Mar;228:117667. doi: 10.1016/j.neuroimage.2020.117667. Epub 2020 Dec 24.","Basso MA","Neuroimage","2021","2020/12/28","PMC8005297","NIHMS1677100","10.1016/j.neuroimage.2020.117667"
"33359348","PREEMACS: Pipeline for preprocessing and extraction of the macaque brain surface","Garcia-Saldivar P, Garimella A, Garza-Villarreal EA, Mendez FA, Concha L, Merchant H.","Neuroimage. 2021 Feb 15;227:117671. doi: 10.1016/j.neuroimage.2020.117671. Epub 2020 Dec 24.","Garcia-Saldivar P","Neuroimage","2021","2020/12/28","","","10.1016/j.neuroimage.2020.117671"
"33359343","Beyond MRI: on the scientific value of combining non-human primate neuroimaging with metadata","Poirier C, Hamed SB, Garcia-Saldivar P, Kwok SC, Meguerditchian A, Merchant H, Rogers J, Wells S, Fox AS.","Neuroimage. 2021 Mar;228:117679. doi: 10.1016/j.neuroimage.2020.117679. Epub 2021 Jan 6.","Poirier C","Neuroimage","2021","2020/12/28","PMC7903159","","10.1016/j.neuroimage.2020.117679"
"33357289","Neuroimaging with Radiopharmaceuticals Targeting the Glutamatergic System","Mu L, Krämer SD, Ahmed H, Gruber S, Geistlich S, Schibli R, Ametamey SM.","Chimia (Aarau). 2020 Dec 23;74(12):960-967. doi: 10.2533/chimia.2020.960.","Mu L","Chimia (Aarau)","2020","2020/12/28","","","10.2533/chimia.2020.960"
"33338616","DIKA-Nets: Domain-invariant knowledge-guided attention networks for brain skull stripping of early developing macaques","Zhong T, Zhao F, Pei Y, Ning Z, Liao L, Wu Z, Niu Y, Wang L, Shen D, Zhang Y, Li G.","Neuroimage. 2021 Feb 15;227:117649. doi: 10.1016/j.neuroimage.2020.117649. Epub 2020 Dec 15.","Zhong T","Neuroimage","2021","2020/12/18","","","10.1016/j.neuroimage.2020.117649"
"33307380","Socially relative reward valuation in the primate brain","Isoda M.","Curr Opin Neurobiol. 2021 Jun;68:15-22. doi: 10.1016/j.conb.2020.11.008. Epub 2020 Dec 8.","Isoda M","Curr Opin Neurobiol","2021","2020/12/11","","","10.1016/j.conb.2020.11.008"
"33227425","A collaborative resource platform for non-human primate neuroimaging","Messinger A, Sirmpilatze N, Heuer K, Loh KK, Mars RB, Sein J, Xu T, Glen D, Jung B, Seidlitz J, Taylor P, Toro R, Garza-Villarreal EA, Sponheim C, Wang X, Benn RA, Cagna B, Dadarwal R, Evrard HC, Garcia-Saldivar P, Giavasis S, Hartig R, Lepage C, Liu C, Majka P, Merchant H, Milham MP, Rosa MGP, Tasserie J, Uhrig L, Margulies DS, Klink PC.","Neuroimage. 2021 Feb 1;226:117519. doi: 10.1016/j.neuroimage.2020.117519. Epub 2020 Nov 20.","Messinger A","Neuroimage","2021","2020/11/23","","","10.1016/j.neuroimage.2020.117519"
"33227326","Using FACS to trace the neural specializations underlying the recognition of facial expressions: A commentary on Waller et al. (2020)","Taubert J, Japee S.","Neurosci Biobehav Rev. 2021 Jan;120:75-77. doi: 10.1016/j.neubiorev.2020.10.016. Epub 2020 Nov 20.","Taubert J","Neurosci Biobehav Rev","2021","2020/11/23","","","10.1016/j.neubiorev.2020.10.016"
"33203741","Why We Learn Less from Observing Outgroups","Kang P, Burke CJ, Tobler PN, Hein G.","J Neurosci. 2021 Jan 6;41(1):144-152. doi: 10.1523/JNEUROSCI.0926-20.2020. Epub 2020 Nov 17.","Kang P","J Neurosci","2021","2020/11/18","PMC7786220","","10.1523/JNEUROSCI.0926-20.2020"
"33180142","Red nucleus structure and function: from anatomy to clinical neurosciences","Basile GA, Quartu M, Bertino S, Serra MP, Boi M, Bramanti A, Anastasi GP, Milardi D, Cacciola A.","Brain Struct Funct. 2021 Jan;226(1):69-91. doi: 10.1007/s00429-020-02171-x. Epub 2020 Nov 12.","Basile GA","Brain Struct Funct","2021","2020/11/12","PMC7817566","","10.1007/s00429-020-02171-x"
"33137475","The macaque brain ONPRC18 template with combined gray and white matter labelmap for multimodal neuroimaging studies of Nonhuman Primates","Weiss AR, Liu Z, Wang X, Liguore WA, Kroenke CD, McBride JL.","Neuroimage. 2021 Jan 15;225:117517. doi: 10.1016/j.neuroimage.2020.117517. Epub 2020 Nov 1.","Weiss AR","Neuroimage","2021","2020/11/02","PMC7833476","NIHMS1659147","10.1016/j.neuroimage.2020.117517"
"33137472","Sharing voxelwise neuroimaging results from rhesus monkeys and other species with Neurovault","Fox AS, Holley D, Klink PC, Arbuckle SA, Barnes CA, Diedrichsen J, Kwok SC, Kyle C, Pruszynski JA, Seidlitz J, Zhou X, Poldrack RA, Gorgolewski KJ.","Neuroimage. 2021 Jan 15;225:117518. doi: 10.1016/j.neuroimage.2020.117518. Epub 2020 Oct 31.","Fox AS","Neuroimage","2021","2020/11/02","PMC7846271","NIHMS1659144","10.1016/j.neuroimage.2020.117518"
"33133729","Strategies for PET imaging of the receptor for advanced glycation endproducts (RAGE)","Drake LR, Brooks AF, Stauff J, Sherman PS, Arteaga J, Koeppe RA, Reed A, Montavon TJ, Skaddan MB, Scott PJH.","J Pharm Anal. 2020 Oct;10(5):452-465. doi: 10.1016/j.jpha.2020.07.009. Epub 2020 Aug 4.","Drake LR","J Pharm Anal","2020","2020/11/02","PMC7591811","","10.1016/j.jpha.2020.07.009"
"33130051","Protective cranial implant caps for macaques","Perry BAL, Mason S, Nacef J, Waddle A, Hynes B, Bergmann C, Schmid MC, Petkov CI, Thiele A, Mitchell AS.","J Neurosci Methods. 2021 Jan 15;348:108992. doi: 10.1016/j.jneumeth.2020.108992. Epub 2020 Oct 29.","Perry BAL","J Neurosci Methods","2021","2020/11/01","PMC7840592","","10.1016/j.jneumeth.2020.108992"
"33128126","Nonhuman primate meso-circuitry data: a translational tool to understand brain networks across species","Tang W, Choi EY, Heilbronner SR, Haber SN.","Brain Struct Funct. 2021 Jan;226(1):1-11. doi: 10.1007/s00429-020-02133-3. Epub 2020 Oct 30.","Tang W","Brain Struct Funct","2021","2020/10/31","","","10.1007/s00429-020-02133-3"
"33122437","Differential functional connectivity underlying asymmetric reward-related activity in human and nonhuman primates","Lopez-Persem A, Roumazeilles L, Folloni D, Marche K, Fouragnan EF, Khalighinejad N, Rushworth MFS, Sallet J.","Proc Natl Acad Sci U S A. 2020 Nov 10;117(45):28452-28462. doi: 10.1073/pnas.2000759117. Epub 2020 Oct 29.","Lopez-Persem A","Proc Natl Acad Sci U S A","2020","2020/10/30","PMC7668182","","10.1073/pnas.2000759117"
"33108588","Fine-Grained Topography and Modularity of the Macaque Frontal Pole Cortex Revealed by Anatomical Connectivity Profiles","He B, Cao L, Xia X, Zhang B, Zhang D, You B, Fan L, Jiang T.","Neurosci Bull. 2020 Dec;36(12):1454-1473. doi: 10.1007/s12264-020-00589-1. Epub 2020 Oct 27.","He B","Neurosci Bull","2020","2020/10/27","PMC7719154","","10.1007/s12264-020-00589-1"
"33063708","The use of hydrogel-delivered extracellular vesicles in recovery of motor function in stroke: a testable experimental hypothesis for clinical translation including behavioral and neuroimaging assessment approaches","Tsintou M, Dalamagkas K, Moore TL, Rathi Y, Kubicki M, Rosene DL, Makris N.","Neural Regen Res. 2021 Apr;16(4):605-613. doi: 10.4103/1673-5374.295269.","Tsintou M","Neural Regen Res","2021","2020/10/16","PMC8067932","","10.4103/1673-5374.295269"
"33005147","Age-Related Regional Network Covariance of Magnetic Resonance Imaging Gray Matter in the Rat","Alexander GE, Lin L, Yoshimaru ES, Bharadwaj PK, Bergfield KL, Hoang LT, Chawla MK, Chen K, Moeller JR, Barnes CA, Trouard TP.","Front Aging Neurosci. 2020 Aug 26;12:267. doi: 10.3389/fnagi.2020.00267. eCollection 2020.","Alexander GE","Front Aging Neurosci","2020","2020/10/02","PMC7479213","","10.3389/fnagi.2020.00267"
"32958652","Ventromedial prefrontal area 14 provides opposing regulation of threat and reward-elicited responses in the common marmoset","Stawicka ZM, Massoudi R, Horst NK, Koda K, Gaskin PLR, Alexander L, Santangelo AM, McIver L, Cockcroft GJ, Wood CM, Roberts AC.","Proc Natl Acad Sci U S A. 2020 Oct 6;117(40):25116-25127. doi: 10.1073/pnas.2009657117. Epub 2020 Sep 21.","Stawicka ZM","Proc Natl Acad Sci U S A","2020","2020/09/22","PMC7547281","","10.1073/pnas.2009657117"
"32927083","Associations between stress exposure and new mothers' brain responses to infant cry sounds","Kim P, Tribble R, Olsavsky AK, Dufford AJ, Erhart A, Hansen M, Grande L, Gonzalez DM.","Neuroimage. 2020 Dec;223:117360. doi: 10.1016/j.neuroimage.2020.117360. Epub 2020 Sep 11.","Kim P","Neuroimage","2020","2020/09/14","PMC8291268","NIHMS1667137","10.1016/j.neuroimage.2020.117360"
"32787546","Laterality 2020: entering the next decade","Ocklenburg S, Berretz G, Packheiser J, Friedrich P.","Laterality. 2021 May;26(3):265-297. doi: 10.1080/1357650X.2020.1804396. Epub 2020 Aug 12.","Ocklenburg S","Laterality","2021","2020/08/14","","","10.1080/1357650X.2020.1804396"
"32729642","A dedicated eight-channel receive RF coil array for monkey brain MRI at 9.4 T","Li M, Li Y, Jin J, Yang Z, Zhang B, Liu Y, Song M, Freakly C, Weber E, Liu F, Jiang T, Crozier S.","NMR Biomed. 2020 Oct;33(10):e4369. doi: 10.1002/nbm.4369. Epub 2020 Jul 30.","Li M","NMR Biomed","2020","2020/07/31","","","10.1002/nbm.4369"
"32683780","Neurobiological substrates of animal personality and cognition in a nonhuman primate (Microcebus murinus)","Fritz RG, Zimmermann E, Meier M, Mestre-Francés N, Radespiel U, Schmidtke D.","Brain Behav. 2020 Sep;10(9):e01752. doi: 10.1002/brb3.1752. Epub 2020 Jul 18.","Fritz RG","Brain Behav","2020","2020/07/20","PMC7507526","","10.1002/brb3.1752"
"32621974","Functional reorganization of brain networks across the human menstrual cycle","Pritschet L, Santander T, Taylor CM, Layher E, Yu S, Miller MB, Grafton ST, Jacobs EG.","Neuroimage. 2020 Oct 15;220:117091. doi: 10.1016/j.neuroimage.2020.117091. Epub 2020 Jul 2.","Pritschet L","Neuroimage","2020","2020/07/05","","","10.1016/j.neuroimage.2020.117091"
"32539526","Diagnostic Classification for Human Autism and Obsessive-Compulsive Disorder Based on Machine Learning From a Primate Genetic Model","Zhan Y, Wei J, Liang J, Xu X, He R, Robbins TW, Wang Z.","Am J Psychiatry. 2021 Jan 1;178(1):65-76. doi: 10.1176/appi.ajp.2020.19101091. Epub 2020 Jun 16.","Zhan Y","Am J Psychiatry","2021","2020/06/17","","","10.1176/appi.ajp.2020.19101091"
"32512135","The Ventral Part of Dorsolateral Frontal Area 8A Regulates Visual Attentional Selection and the Dorsal Part Auditory Attentional Selection","Germann J, Petrides M.","Neuroscience. 2020 Aug 10;441:209-216. doi: 10.1016/j.neuroscience.2020.05.057. Epub 2020 Jun 6.","Germann J","Neuroscience","2020","2020/06/09","","","10.1016/j.neuroscience.2020.05.057"
"32410977","MonkeyCBP: A Toolbox for Connectivity-Based Parcellation of Monkey Brain","He B, Yang Z, Fan L, Gao B, Li H, Ye C, You B, Jiang T.","Front Neuroinform. 2020 Apr 28;14:14. doi: 10.3389/fninf.2020.00014. eCollection 2020.","He B","Front Neuroinform","2020","2020/05/16","PMC7198896","","10.3389/fninf.2020.00014"
"32407906","Theory of mind and decision science: Towards a typology of tasks and computational models","Rusch T, Steixner-Kumar S, Doshi P, Spezio M, Gläscher J.","Neuropsychologia. 2020 Sep;146:107488. doi: 10.1016/j.neuropsychologia.2020.107488. Epub 2020 May 12.","Rusch T","Neuropsychologia","2020","2020/05/15","","","10.1016/j.neuropsychologia.2020.107488"
"32332897","Nonhuman primate neuroimaging opens up","Neff EP.","Lab Anim (NY). 2020 May;49(5):139-143. doi: 10.1038/s41684-020-0531-3.","Neff EP","Lab Anim (NY)","2020","2020/04/26","","","10.1038/s41684-020-0531-3"
"32315894","Fasting may increase incentive signaling for nonfood rewards","Zhang X, Melrose AJ, De Santis O, Luo S, Page KA, Hsu E, Monterosso JR.","Nutr Res. 2020 May;77:43-53. doi: 10.1016/j.nutres.2020.02.013. Epub 2020 Mar 2.","Zhang X","Nutr Res","2020","2020/04/22","PMC7295658","NIHMS1570362","10.1016/j.nutres.2020.02.013"
"32315710","Examining fMRI time-series entropy as a marker for brain E/I balance with pharmacological neuromodulation in a non-human primate translational model","Maltbie EA, Howell LH, Sun PZ, Miller R, Gopinath KS.","Neurosci Lett. 2020 May 29;728:134984. doi: 10.1016/j.neulet.2020.134984. Epub 2020 Apr 18.","Maltbie EA","Neurosci Lett","2020","2020/04/22","PMC7266677","NIHMS1593985","10.1016/j.neulet.2020.134984"
"32227117","Stereomotion Processing in the Nonhuman Primate Brain","Héjja-Brichard Y, Rima S, Rapha E, Durand JB, Cottereau BR.","Cereb Cortex. 2020 Jun 30;30(8):4528-4543. doi: 10.1093/cercor/bhaa055.","Héjja-Brichard Y","Cereb Cortex","2020","2020/04/01","","","10.1093/cercor/bhaa055"
"32203580","Basal forebrain volume reliably predicts the cortical spread of Alzheimer's degeneration","Fernández-Cabello S, Kronbichler M, Van Dijk KRA, Goodman JA, Spreng RN, Schmitz TW; Alzheimer’s Disease Neuroimaging Initiative.","Brain. 2020 Mar 1;143(3):993-1009. doi: 10.1093/brain/awaa012.","Fernández-Cabello S","Brain","2020","2020/03/24","PMC7092749","","10.1093/brain/awaa012"
"32179028","Effect of alcohol use on the adolescent brain and behavior","Lees B, Meredith LR, Kirkland AE, Bryant BE, Squeglia LM.","Pharmacol Biochem Behav. 2020 May;192:172906. doi: 10.1016/j.pbb.2020.172906. Epub 2020 Mar 13.","Lees B","Pharmacol Biochem Behav","2020","2020/03/18","PMC7183385","NIHMS1578284","10.1016/j.pbb.2020.172906"
"32172476","PET quantification of brain O-GlcNAcase with [(18)F]LSN3316612 in healthy human volunteers","Lee JH, Liow JS, Paul S, Morse CL, Haskali MB, Manly L, Shcherbinin S, Ruble JC, Kant N, Collins EC, Nuthall HN, Zanotti-Fregonara P, Zoghbi SS, Pike VW, Innis RB.","EJNMMI Res. 2020 Mar 14;10(1):20. doi: 10.1186/s13550-020-0616-4.","Lee JH","EJNMMI Res","2020","2020/03/16","PMC7072082","","10.1186/s13550-020-0616-4"
"32139585","Resolving the Spatial Profile of Figure Enhancement in Human V1 through Population Receptive Field Modeling","Poltoratski S, Tong F.","J Neurosci. 2020 Apr 15;40(16):3292-3303. doi: 10.1523/JNEUROSCI.2377-19.2020. Epub 2020 Mar 5.","Poltoratski S","J Neurosci","2020","2020/03/07","PMC7159895","","10.1523/JNEUROSCI.2377-19.2020"
"32135447","Neurotoxicity effects of anesthetic exposure on the developing brain of non-human primates","Yu W, Wu Z, Zhao P.","Med Hypotheses. 2020 Feb 26;140:109647. doi: 10.1016/j.mehy.2020.109647. Online ahead of print.","Yu W","Med Hypotheses","2020","2020/03/06","","","10.1016/j.mehy.2020.109647"
