PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22114283","Decoding effector-dependent and effector-independent movement intentions from human parieto-frontal brain activity","Gallivan JP, McLean DA, Smith FW, Culham JC.","J Neurosci. 2011 Nov 23;31(47):17149-68. doi: 10.1523/JNEUROSCI.1058-11.2011.","Gallivan JP","J Neurosci","2011","2011/11/25","PMC6623835","","10.1523/JNEUROSCI.1058-11.2011"
"21715625","Decoding action intentions from preparatory brain activity in human parieto-frontal networks","Gallivan JP, McLean DA, Valyear KF, Pettypiece CE, Culham JC.","J Neurosci. 2011 Jun 29;31(26):9599-610. doi: 10.1523/JNEUROSCI.0080-11.2011.","Gallivan JP","J Neurosci","2011","2011/07/01","PMC6623162","","10.1523/JNEUROSCI.0080-11.2011"
"21697384","Functional correlates of the anterolateral processing hierarchy in human auditory cortex","Chevillet M, Riesenhuber M, Rauschecker JP.","J Neurosci. 2011 Jun 22;31(25):9345-52. doi: 10.1523/JNEUROSCI.1448-11.2011.","Chevillet M","J Neurosci","2011","2011/06/24","PMC3142575","NIHMS305056","10.1523/JNEUROSCI.1448-11.2011"
"20220100","Distinct frontal systems for response inhibition, attentional capture, and error processing","Sharp DJ, Bonnelle V, De Boissezon X, Beckmann CF, James SG, Patel MC, Mehta MA.","Proc Natl Acad Sci U S A. 2010 Mar 30;107(13):6106-11. doi: 10.1073/pnas.1000175107. Epub 2010 Mar 10.","Sharp DJ","Proc Natl Acad Sci U S A","2010","2010/03/12","PMC2851908","","10.1073/pnas.1000175107"
"19812283","Visual-manual exploration and posterior parietal cortex in humans","Hinkley LB, Krubitzer LA, Padberg J, Disbrow EA.","J Neurophysiol. 2009 Dec;102(6):3433-46. doi: 10.1152/jn.90785.2008. Epub 2009 Oct 7.","Hinkley LB","J Neurophysiol","2009","2009/10/09","PMC2804435","","10.1152/jn.90785.2008"
"19074351","Modafinil shifts human locus coeruleus to low-tonic, high-phasic activity during functional MRI","Minzenberg MJ, Watrous AJ, Yoon JH, Ursu S, Carter CS.","Science. 2008 Dec 12;322(5908):1700-2. doi: 10.1126/science.1164908.","Minzenberg MJ","Science","2008","2008/12/17","","","10.1126/science.1164908"
"19073806","Dissociating vision and visual attention in the human pulvinar","Smith AT, Cotton PL, Bruno A, Moutsiana C.","J Neurophysiol. 2009 Feb;101(2):917-25. doi: 10.1152/jn.90963.2008. Epub 2008 Dec 10.","Smith AT","J Neurophysiol","2009","2008/12/17","PMC2657069","","10.1152/jn.90963.2008"
"18971297","Development of working memory maintenance","Geier CF, Garver K, Terwilliger R, Luna B.","J Neurophysiol. 2009 Jan;101(1):84-99. doi: 10.1152/jn.90562.2008. Epub 2008 Oct 29.","Geier CF","J Neurophysiol","2009","2008/10/31","PMC2637004","","10.1152/jn.90562.2008"
"17896395","MRI of spontaneous fluctuations after acute cerebral ischemia in nonhuman primates","Liu Y, D'Arceuil H, He J, Duggan M, Gonzalez G, Pryor J, de Crespigny A.","J Magn Reson Imaging. 2007 Oct;26(4):1112-6. doi: 10.1002/jmri.21131.","Liu Y","J Magn Reson Imaging","2007","2007/09/27","","","10.1002/jmri.21131"
"16702554","Binding crossmodal object features in perirhinal cortex","Taylor KI, Moss HE, Stamatakis EA, Tyler LK.","Proc Natl Acad Sci U S A. 2006 May 23;103(21):8239-44. doi: 10.1073/pnas.0509704103. Epub 2006 May 15.","Taylor KI","Proc Natl Acad Sci U S A","2006","2006/05/17","PMC1461402","","10.1073/pnas.0509704103"
"15944234","Visual responses of the human superior colliculus: a high-resolution functional magnetic resonance imaging study","Schneider KA, Kastner S.","J Neurophysiol. 2005 Oct;94(4):2491-503. doi: 10.1152/jn.00288.2005. Epub 2005 Jun 8.","Schneider KA","J Neurophysiol","2005","2005/06/10","","","10.1152/jn.00288.2005"
"15710884","Symmetry activates extrastriate visual cortex in human and nonhuman primates","Sasaki Y, Vanduffel W, Knutsen T, Tyler C, Tootell R.","Proc Natl Acad Sci U S A. 2005 Feb 22;102(8):3159-63. doi: 10.1073/pnas.0500319102. Epub 2005 Feb 14.","Sasaki Y","Proc Natl Acad Sci U S A","2005","2005/02/16","PMC549500","","10.1073/pnas.0500319102"
"12626765","Persistence and brain circuitry","Gusnard DA, Ollinger JM, Shulman GL, Cloninger CR, Price JL, Van Essen DC, Raichle ME.","Proc Natl Acad Sci U S A. 2003 Mar 18;100(6):3479-84. doi: 10.1073/pnas.0538050100. Epub 2003 Mar 7.","Gusnard DA","Proc Natl Acad Sci U S A","2003","2003/03/11","PMC152318","","10.1073/pnas.0538050100"
"12414256","Is it tonotopy after all?","Schönwiesner M, von Cramon DY, Rübsamen R.","Neuroimage. 2002 Nov;17(3):1144-61. doi: 10.1006/nimg.2002.1250.","Schönwiesner M","Neuroimage","2002","2002/11/05","","","10.1006/nimg.2002.1250"
"12148938","Human hippocampal activation in the delayed matching- and nonmatching-to-sample memory tasks: an event-related functional MRI approach","Monk CS, Zhuang J, Curtis WJ, Ofenloch IT, Tottenham N, Nelson CA, Hu X.","Behav Neurosci. 2002 Aug;116(4):716-21. doi: 10.1037//0735-7044.116.4.716.","Monk CS","Behav Neurosci","2002","2002/08/01","","","10.1037//0735-7044.116.4.716"
"11496106","Enhancing fMRI contrast in awake-behaving primates using intravascular magnetite dextran nanopartieles","Dubowitz DJ, Bernheim KA, Chen DY, Bradley WG Jr, Andersen RA.","Neuroreport. 2001 Aug 8;12(11):2335-40. doi: 10.1097/00001756-200108080-00011.","Dubowitz DJ","Neuroreport","2001","2001/08/10","","","10.1097/00001756-200108080-00011"
"10227627","Neural pathways in tactile object recognition","Deibert E, Kraut M, Kremen S, Hart J Jr.","Neurology. 1999 Apr 22;52(7):1413-7. doi: 10.1212/wnl.52.7.1413.","Deibert E","Neurology","1999","1999/05/05","","","10.1212/wnl.52.7.1413"
"9595971","Human anterior intraparietal area subserves prehension: a combined lesion and functional MRI activation study","Binkofski F, Dohle C, Posse S, Stephan KM, Hefter H, Seitz RJ, Freund HJ.","Neurology. 1998 May;50(5):1253-9. doi: 10.1212/wnl.50.5.1253.","Binkofski F","Neurology","1998","1998/05/22","","","10.1212/wnl.50.5.1253"
"9153483","Object shape processing in the visual system evaluated using functional MRI","Kraut M, Hart J Jr, Soher BJ, Gordon B.","Neurology. 1997 May;48(5):1416-20. doi: 10.1212/wnl.48.5.1416.","Kraut M","Neurology","1997","1997/05/01","","","10.1212/wnl.48.5.1416"
"8670685","Activation of human prefrontal cortex during spatial and nonspatial working memory tasks measured by functional MRI","McCarthy G, Puce A, Constable RT, Krystal JH, Gore JC, Goldman-Rakic P.","Cereb Cortex. 1996 Jul-Aug;6(4):600-11. doi: 10.1093/cercor/6.4.600.","McCarthy G","Cereb Cortex","1996","1996/07/01","","","10.1093/cercor/6.4.600"
"7722658","Functional analysis of human MT and related visual cortical areas using magnetic resonance imaging","Tootell RB, Reppas JB, Kwong KK, Malach R, Born RT, Brady TJ, Rosen BR, Belliveau JW.","J Neurosci. 1995 Apr;15(4):3215-30. doi: 10.1523/JNEUROSCI.15-04-03215.1995.","Tootell RB","J Neurosci","1995","1995/04/01","PMC6577785","","10.1523/JNEUROSCI.15-04-03215.1995"
