PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"16717257","Schizophrenia in translation: the presence of absence: habenular regulation of dopamine neurons and the encoding of negative outcomes","Shepard PD, Holcomb HH, Gold JM.","Schizophr Bull. 2006 Jul;32(3):417-21. doi: 10.1093/schbul/sbj083. Epub 2006 May 22.","Shepard PD","Schizophr Bull","2006","2006/05/24","PMC2632249","","10.1093/schbul/sbj083"
"16514012","Neurobiology of unilateral spatial neglect","Hillis AE.","Neuroscientist. 2006 Apr;12(2):153-63. doi: 10.1177/1073858405284257.","Hillis AE","Neuroscientist","2006","2006/03/04","","","10.1177/1073858405284257"
"16432904","Cytoarchitectonic identification and probabilistic mapping of two distinct areas within the anterior ventral bank of the human intraparietal sulcus","Choi HJ, Zilles K, Mohlberg H, Schleicher A, Fink GR, Armstrong E, Amunts K.","J Comp Neurol. 2006 Mar 1;495(1):53-69. doi: 10.1002/cne.20849.","Choi HJ","J Comp Neurol","2006","2006/01/25","PMC3429851","NIHMS68681","10.1002/cne.20849"
"16399806","The precuneus: a review of its functional anatomy and behavioural correlates","Cavanna AE, Trimble MR.","Brain. 2006 Mar;129(Pt 3):564-83. doi: 10.1093/brain/awl004. Epub 2006 Jan 6.","Cavanna AE","Brain","2006","2006/01/10","","","10.1093/brain/awl004"
"16352402","The functional neuroanatomy of working memory: contributions of human brain lesion studies","Müller NG, Knight RT.","Neuroscience. 2006 Apr 28;139(1):51-8. doi: 10.1016/j.neuroscience.2005.09.018. Epub 2005 Dec 15.","Müller NG","Neuroscience","2006","2005/12/15","","","10.1016/j.neuroscience.2005.09.018"
"16269093","Analysis of single-unit responses to emotional scenes in human ventromedial prefrontal cortex","Kawasaki H, Adolphs R, Oya H, Kovach C, Damasio H, Kaufman O, Howard M 3rd.","J Cogn Neurosci. 2005 Oct;17(10):1509-18. doi: 10.1162/089892905774597182.","Kawasaki H","J Cogn Neurosci","2005","2005/11/05","","","10.1162/089892905774597182"
"16249866","Functional clusters in the human parietal cortex as revealed by an observer-independent meta-analysis of functional activation studies","Nickel J, Seitz RJ.","Anat Embryol (Berl). 2005 Dec;210(5-6):463-72. doi: 10.1007/s00429-005-0037-1.","Nickel J","Anat Embryol (Berl)","2005","2005/10/27","","","10.1007/s00429-005-0037-1"
"15936269","Patchy organization and asymmetric distribution of the neural correlates of face processing in monkey inferotemporal cortex","Zangenehpour S, Chaudhuri A.","Curr Biol. 2005 Jun 7;15(11):993-1005. doi: 10.1016/j.cub.2005.04.031.","Zangenehpour S","Curr Biol","2005","2005/06/07","","","10.1016/j.cub.2005.04.031"
"15888607","The human parietal operculum. I. Cytoarchitectonic mapping of subdivisions","Eickhoff SB, Schleicher A, Zilles K, Amunts K.","Cereb Cortex. 2006 Feb;16(2):254-67. doi: 10.1093/cercor/bhi105. Epub 2005 May 11.","Eickhoff SB","Cereb Cortex","2006","2005/05/13","","","10.1093/cercor/bhi105"
"15849888","Domain specificity in the primate prefrontal cortex","Romanski LM.","Cogn Affect Behav Neurosci. 2004 Dec;4(4):421-9. doi: 10.3758/cabn.4.4.421.","Romanski LM","Cogn Affect Behav Neurosci","2004","2005/04/27","","","10.3758/cabn.4.4.421"
"15006672","A functional neuroimaging study of motivation and executive function","Taylor SF, Welsh RC, Wager TD, Phan KL, Fitzgerald KD, Gehring WJ.","Neuroimage. 2004 Mar;21(3):1045-54. doi: 10.1016/j.neuroimage.2003.10.032.","Taylor SF","Neuroimage","2004","2004/03/10","","","10.1016/j.neuroimage.2003.10.032"
"12954439","Basal ganglia systems in ritualistic social displays: reptiles and humans; function and illness","Baxter LR Jr.","Physiol Behav. 2003 Aug;79(3):451-60. doi: 10.1016/s0031-9384(03)00164-1.","Baxter LR Jr","Physiol Behav","2003","2003/09/05","","","10.1016/s0031-9384(03)00164-1"
"12697619","Language systems in normal and aphasic human subjects: functional imaging studies and inferences from animal studies","Wise RJ.","Br Med Bull. 2003;65:95-119. doi: 10.1093/bmb/65.1.95.","Wise RJ","Br Med Bull","2003","2003/04/17","","","10.1093/bmb/65.1.95"
"12626765","Persistence and brain circuitry","Gusnard DA, Ollinger JM, Shulman GL, Cloninger CR, Price JL, Van Essen DC, Raichle ME.","Proc Natl Acad Sci U S A. 2003 Mar 18;100(6):3479-84. doi: 10.1073/pnas.0538050100. Epub 2003 Mar 7.","Gusnard DA","Proc Natl Acad Sci U S A","2003","2003/03/11","PMC152318","","10.1073/pnas.0538050100"
"12611944","Neural basis of visually guided head movements studied with fMRI","Petit L, Beauchamp MS.","J Neurophysiol. 2003 May;89(5):2516-27. doi: 10.1152/jn.00988.2002. Epub 2003 Jan 29.","Petit L","J Neurophysiol","2003","2003/03/04","","","10.1152/jn.00988.2002"
"12595178","Differential cortical activation during voluntary and reflexive saccades in man","Mort DJ, Perry RJ, Mannan SK, Hodgson TL, Anderson E, Quest R, McRobbie D, McBride A, Husain M, Kennard C.","Neuroimage. 2003 Feb;18(2):231-46. doi: 10.1016/s1053-8119(02)00028-9.","Mort DJ","Neuroimage","2003","2003/02/22","","","10.1016/s1053-8119(02)00028-9"
"12495872","Normal functional imaging of the basal ganglia","Lehéricy S, Gerardin E.","Epileptic Disord. 2002 Dec;4 Suppl 3:S23-30.","Lehéricy S","Epileptic Disord","2002","2002/12/24","","",""
"12373436","Functional imaging and neurochemical correlates of stimulant self-administration in primates","Howell LL, Wilcox KM.","Psychopharmacology (Berl). 2002 Oct;163(3-4):352-61. doi: 10.1007/s00213-002-1207-y. Epub 2002 Aug 29.","Howell LL","Psychopharmacology (Berl)","2002","2002/10/10","","","10.1007/s00213-002-1207-y"
"11530838","Medial temporal and prefrontal contributions to working memory tasks with novel and familiar stimuli","Stern CE, Sherman SJ, Kirchhoff BA, Hasselmo ME.","Hippocampus. 2001;11(4):337-46. doi: 10.1002/hipo.1048.","Stern CE","Hippocampus","2001","2001/09/04","","","10.1002/hipo.1048"
"11135639","Single-neuron responses to emotional visual stimuli recorded in human ventral prefrontal cortex","Kawasaki H, Kaufman O, Damasio H, Damasio AR, Granner M, Bakken H, Hori T, Howard MA 3rd, Adolphs R.","Nat Neurosci. 2001 Jan;4(1):15-6. doi: 10.1038/82850.","Kawasaki H","Nat Neurosci","2001","2001/01/03","","","10.1038/82850"
"11001157","Injury- and use-related plasticity in the adult auditory system","Irvine DR.","J Commun Disord. 2000 Jul-Aug;33(4):293-311; quiz 311-2. doi: 10.1016/s0021-9924(00)00026-5.","Irvine DR","J Commun Disord","2000","2000/09/23","","","10.1016/s0021-9924(00)00026-5"
"10962185","Injury-induced reorganization in adult auditory cortex and its perceptual consequences","Irvine DR, Rajan R, McDermott HJ.","Hear Res. 2000 Sep;147(1-2):188-99. doi: 10.1016/s0378-5955(00)00131-3.","Irvine DR","Hear Res","2000","2000/08/30","","","10.1016/s0378-5955(00)00131-3"
"10899226","Dopamine D(1) agonist activates temporal lobe structures in primates","Black KJ, Hershey T, Gado MH, Perlmutter JS.","J Neurophysiol. 2000 Jul;84(1):549-57. doi: 10.1152/jn.2000.84.1.549.","Black KJ","J Neurophysiol","2000","2000/07/19","","","10.1152/jn.2000.84.1.549"
"10645730","Neural substrates of orthographic lexical access as demonstrated by functional brain imaging","Hart J Jr, Kraut MA, Kremen S, Soher B, Gordon B.","Neuropsychiatry Neuropsychol Behav Neurol. 2000 Jan;13(1):1-7.","Hart J Jr","Neuropsychiatry Neuropsychol Behav Neurol","2000","2000/01/25","","",""
"10554993","An anatomical landmark for the supplementary eye fields in human revealed with functional magnetic resonance imaging","Grosbras MH, Lobel E, Van de Moortele PF, LeBihan D, Berthoz A.","Cereb Cortex. 1999 Oct-Nov;9(7):705-11. doi: 10.1093/cercor/9.7.705.","Grosbras MH","Cereb Cortex","1999","1999/11/11","","","10.1093/cercor/9.7.705"
"10448221","Functional imaging of the monkey brain","Logothetis NK, Guggenberger H, Peled S, Pauls J.","Nat Neurosci. 1999 Jun;2(6):555-62. doi: 10.1038/9210.","Logothetis NK","Nat Neurosci","1999","1999/08/17","","","10.1038/9210"
"10077669","Stimulated changes in localized cerebral energy consumption under anesthesia","Shulman RG, Rothman DL, Hyder F.","Proc Natl Acad Sci U S A. 1999 Mar 16;96(6):3245-50. doi: 10.1073/pnas.96.6.3245.","Shulman RG","Proc Natl Acad Sci U S A","1999","1999/03/17","PMC15927","","10.1073/pnas.96.6.3245"
"9259453","Mapping of cortical areas involved in color vision in non-human primates","Takechi H, Onoe H, Shizuno H, Yoshikawa E, Sadato N, Tsukada H, Watanabe Y.","Neurosci Lett. 1997 Jul 11;230(1):17-20. doi: 10.1016/s0304-3940(97)00461-8.","Takechi H","Neurosci Lett","1997","1997/07/11","","","10.1016/s0304-3940(97)00461-8"
"1763070","High-resolution optical imaging of functional brain architecture in the awake monkey","Grinvald A, Frostig RD, Siegel RM, Bartfeld E.","Proc Natl Acad Sci U S A. 1991 Dec 15;88(24):11559-63. doi: 10.1073/pnas.88.24.11559.","Grinvald A","Proc Natl Acad Sci U S A","1991","1991/12/15","PMC53175","","10.1073/pnas.88.24.11559"
