PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27646127","Convergence of prefrontal and parietal anatomical projections in a connectional hub in the striatum","Choi EY, Tanimura Y, Vage PR, Yates EH, Haber SN.","Neuroimage. 2017 Feb 1;146:821-832. doi: 10.1016/j.neuroimage.2016.09.037. Epub 2016 Sep 17.","Choi EY","Neuroimage","2017","2016/09/21","PMC5841917","NIHMS865144","10.1016/j.neuroimage.2016.09.037"
"27477019","The Rhesus Monkey Connectome Predicts Disrupted Functional Networks Resulting from Pharmacogenetic Inactivation of the Amygdala","Grayson DS, Bliss-Moreau E, Machado CJ, Bennett J, Shen K, Grant KA, Fair DA, Amaral DG.","Neuron. 2016 Jul 20;91(2):453-66. doi: 10.1016/j.neuron.2016.06.005.","Grayson DS","Neuron","2016","2016/08/02","PMC5233431","NIHMS803969","10.1016/j.neuron.2016.06.005"
"26706280","Longitudinal evaluation of functional connectivity variation in the monkey sensorimotor network induced by spinal cord injury","Rao JS, Liu Z, Zhao C, Wei RH, Zhao W, Yang ZY, Li XG.","Acta Physiol (Oxf). 2016 Jun;217(2):164-73. doi: 10.1111/apha.12645. Epub 2016 Jan 13.","Rao JS","Acta Physiol (Oxf)","2016","2015/12/27","","","10.1111/apha.12645"
"26415043","Partial Correlation-Based Retinotopically Organized Resting-State Functional Connectivity Within and Between Areas of the Visual Cortex Reflects More Than Cortical Distance","Dawson DA, Lam J, Lewis LB, Carbonell F, Mendola JD, Shmuel A.","Brain Connect. 2016 Feb;6(1):57-75. doi: 10.1089/brain.2014.0331.","Dawson DA","Brain Connect","2016","2015/09/29","PMC4744894","","10.1089/brain.2014.0331"
"25947150","Connectivity reveals relationship of brain areas for reward-guided learning and decision making in human and monkey frontal cortex","Neubert FX, Mars RB, Sallet J, Rushworth MF.","Proc Natl Acad Sci U S A. 2015 May 19;112(20):E2695-704. doi: 10.1073/pnas.1410767112. Epub 2015 May 6.","Neubert FX","Proc Natl Acad Sci U S A","2015","2015/05/08","PMC4443352","","10.1073/pnas.1410767112"
"25902510","Injury alters intrinsic functional connectivity within the primate spinal cord","Chen LM, Mishra A, Yang PF, Wang F, Gore JC.","Proc Natl Acad Sci U S A. 2015 May 12;112(19):5991-6. doi: 10.1073/pnas.1424106112. Epub 2015 Apr 22.","Chen LM","Proc Natl Acad Sci U S A","2015","2015/04/23","PMC4434735","","10.1073/pnas.1424106112"
"25096286","Resting-state connectivity and functional specialization in human medial parieto-occipital cortex","Tosoni A, Pitzalis S, Committeri G, Fattori P, Galletti C, Galati G.","Brain Struct Funct. 2015 Nov;220(6):3307-21. doi: 10.1007/s00429-014-0858-x. Epub 2014 Aug 6.","Tosoni A","Brain Struct Funct","2015","2014/08/07","","","10.1007/s00429-014-0858-x"
"24133284","Distinct parietal and temporal connectivity profiles of ventrolateral frontal areas involved in language production","Margulies DS, Petrides M.","J Neurosci. 2013 Oct 16;33(42):16846-52. doi: 10.1523/JNEUROSCI.2259-13.2013.","Margulies DS","J Neurosci","2013","2013/10/18","PMC6618526","","10.1523/JNEUROSCI.2259-13.2013"
"24068551","Large-scale brain networks of the human left temporal pole: a functional connectivity MRI study","Pascual B, Masdeu JC, Hollenbeck M, Makris N, Insausti R, Ding SL, Dickerson BC.","Cereb Cortex. 2015 Mar;25(3):680-702. doi: 10.1093/cercor/bht260. Epub 2013 Sep 24.","Pascual B","Cereb Cortex","2015","2013/09/27","PMC4318532","","10.1093/cercor/bht260"
"22832566","The organization of the human striatum estimated by intrinsic functional connectivity","Choi EY, Yeo BT, Buckner RL.","J Neurophysiol. 2012 Oct;108(8):2242-63. doi: 10.1152/jn.00270.2012. Epub 2012 Jul 25.","Choi EY","J Neurophysiol","2012","2012/07/27","PMC3545026","","10.1152/jn.00270.2012"
"21653723","The organization of the human cerebral cortex estimated by intrinsic functional connectivity","Yeo BT, Krienen FM, Sepulcre J, Sabuncu MR, Lashkari D, Hollinshead M, Roffman JL, Smoller JW, Zöllei L, Polimeni JR, Fischl B, Liu H, Buckner RL.","J Neurophysiol. 2011 Sep;106(3):1125-65. doi: 10.1152/jn.00338.2011. Epub 2011 Jun 8.","Yeo BT","J Neurophysiol","2011","2011/06/10","PMC3174820","","10.1152/jn.00338.2011"
"20662902","Broca's region: linking human brain functional connectivity data and non-human primate tracing anatomy studies","Kelly C, Uddin LQ, Shehzad Z, Margulies DS, Castellanos FX, Milham MP, Petrides M.","Eur J Neurosci. 2010 Aug;32(3):383-98. doi: 10.1111/j.1460-9568.2010.07279.x. Epub 2010 Jul 21.","Kelly C","Eur J Neurosci","2010","2010/07/29","PMC3111969","NIHMS294225","10.1111/j.1460-9568.2010.07279.x"
"19903877","Precuneus shares intrinsic functional architecture in humans and monkeys","Margulies DS, Vincent JL, Kelly C, Lohmann G, Uddin LQ, Biswal BB, Villringer A, Castellanos FX, Milham MP, Petrides M.","Proc Natl Acad Sci U S A. 2009 Nov 24;106(47):20069-74. doi: 10.1073/pnas.0905314106. Epub 2009 Nov 10.","Margulies DS","Proc Natl Acad Sci U S A","2009","2009/11/12","PMC2775700","","10.1073/pnas.0905314106"
