PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34284336","Altered effective connectivity within an oculomotor control network in individuals with schizophrenia","Lehet M, Tso IF, Neggers SFW, Thompson IA, Yao B, Kahn RS, Thakkar KN.","Neuroimage Clin. 2021 Jul 14;31:102764. doi: 10.1016/j.nicl.2021.102764. Online ahead of print.","Lehet M","Neuroimage Clin","2021","2021/07/20","PMC8313596","","10.1016/j.nicl.2021.102764"
"34271158","Functional networks in non-human primate spinal cord and the effects of injury","Sengupta A, Mishra A, Wang F, Li M, Yang PF, Chen LM, Gore JC.","Neuroimage. 2021 Jul 14;240:118391. doi: 10.1016/j.neuroimage.2021.118391. Online ahead of print.","Sengupta A","Neuroimage","2021","2021/07/16","","","10.1016/j.neuroimage.2021.118391"
"34253629","Predicting identity-preserving object transformations across the human ventral visual stream","Mocz V, Vaziri-Pashkam M, Chun M, Xu Y.","J Neurosci. 2021 Jul 12:JN-RM-2137-20. doi: 10.1523/JNEUROSCI.2137-20.2021. Online ahead of print.","Mocz V","J Neurosci","2021","2021/07/13","","","10.1523/JNEUROSCI.2137-20.2021"
"34120262","An egocentric straight-ahead bias in primate's vision","Cottereau BR, Trotter Y, Durand JB.","Brain Struct Funct. 2021 Jun 13. doi: 10.1007/s00429-021-02314-8. Online ahead of print.","Cottereau BR","Brain Struct Funct","2021","2021/06/13","","","10.1007/s00429-021-02314-8"
"34048898","Common functional localizers to enhance NHP & cross-species neuroscience imaging research","Russ BE, Petkov CI, Kwok SC, Zhu Q, Belin P, Vanduffel W, Hamed SB.","Neuroimage. 2021 Aug 15;237:118203. doi: 10.1016/j.neuroimage.2021.118203. Epub 2021 May 25.","Russ BE","Neuroimage","2021","2021/05/28","","","10.1016/j.neuroimage.2021.118203"
"34011626","Na(v)1.7 target modulation and efficacy can be measured in nonhuman primate assays","Kraus RL, Zhao F, Pall PS, Zhou D, Vardigan JD, Danziger A, Li Y, Daley C, Ballard JE, Clements MK, Klein RM, Holahan MA, Greshock TJ, Kim RM, Layton ME, Burgey CS, Serra J, Henze DA, Houghton AK.","Sci Transl Med. 2021 May 19;13(594):eaay1050. doi: 10.1126/scitranslmed.aay1050.","Kraus RL","Sci Transl Med","2021","2021/05/20","","","10.1126/scitranslmed.aay1050"
"33945242","A thermal nociceptive patch in S2 cortex of nonhuman primates: a combined fMRI and electrophysiology study","Ye X, Yang PF, Liu Q, Dillenburger BD, Friedman RM, Chen LM.","Pain. 2021 Feb 23. doi: 10.1097/j.pain.0000000000002247. Online ahead of print.","Ye X","Pain","2021","2021/05/04","","","10.1097/j.pain.0000000000002247"
"33833228","Primate ventral striatum maintains neural representations of the value of previously rewarded objects for habitual seeking","Kang J, Kim H, Hwang SH, Han M, Lee SH, Kim HF.","Nat Commun. 2021 Apr 8;12(1):2100. doi: 10.1038/s41467-021-22335-5.","Kang J","Nat Commun","2021","2021/04/09","PMC8032767","","10.1038/s41467-021-22335-5"
"33794355","Combining brain perturbation and neuroimaging in non-human primates","Klink PC, Aubry JF, Ferrera VP, Fox AS, Froudist-Walsh S, Jarraya B, Konofagou EE, Krauzlis RJ, Messinger A, Mitchell AS, Ortiz-Rios M, Oya H, Roberts AC, Roe AW, Rushworth MFS, Sallet J, Schmid MC, Schroeder CE, Tasserie J, Tsao DY, Uhrig L, Vanduffel W, Wilke M, Kagan I, Petkov CI.","Neuroimage. 2021 Jul 15;235:118017. doi: 10.1016/j.neuroimage.2021.118017. Epub 2021 Mar 29.","Klink PC","Neuroimage","2021","2021/04/01","","","10.1016/j.neuroimage.2021.118017"
"33789916","Examining the Coding Strength of Object Identity and Nonidentity Features in Human Occipito-Temporal Cortex and Convolutional Neural Networks","Xu Y, Vaziri-Pashkam M.","J Neurosci. 2021 May 12;41(19):4234-4252. doi: 10.1523/JNEUROSCI.1993-20.2021. Epub 2021 Mar 31.","Xu Y","J Neurosci","2021","2021/04/01","PMC8143201","","10.1523/JNEUROSCI.1993-20.2021"
"33789138","A comprehensive macaque fMRI pipeline and hierarchical atlas","Jung B, Taylor PA, Seidlitz J, Sponheim C, Perkins P, Ungerleider LG, Glen D, Messinger A.","Neuroimage. 2021 Jul 15;235:117997. doi: 10.1016/j.neuroimage.2021.117997. Epub 2021 Mar 28.","Jung B","Neuroimage","2021","2021/03/31","","","10.1016/j.neuroimage.2021.117997"
"33787492","Neural network of social interaction observation in marmosets","Cléry JC, Hori Y, Schaeffer DJ, Menon RS, Everling S.","Elife. 2021 Mar 31;10:e65012. doi: 10.7554/eLife.65012.","Cléry JC","Elife","2021","2021/03/31","PMC8024015","","10.7554/eLife.65012"
"33662442","A multisensory perspective onto primate pulvinar functions","Froesel M, Cappe C, Ben Hamed S.","Neurosci Biobehav Rev. 2021 Jun;125:231-243. doi: 10.1016/j.neubiorev.2021.02.043. Epub 2021 Mar 1.","Froesel M","Neurosci Biobehav Rev","2021","2021/03/04","","","10.1016/j.neubiorev.2021.02.043"
"33640412","Human hippocampal connectivity is stronger in olfaction than other sensory systems","Zhou G, Olofsson JK, Koubeissi MZ, Menelaou G, Rosenow J, Schuele SU, Xu P, Voss JL, Lane G, Zelano C.","Prog Neurobiol. 2021 Jun;201:102027. doi: 10.1016/j.pneurobio.2021.102027. Epub 2021 Feb 25.","Zhou G","Prog Neurobiol","2021","2021/02/28","PMC8096712","NIHMS1681625","10.1016/j.pneurobio.2021.102027"
"33636119","Audiovisual integration in macaque face patch neurons","Khandhadia AP, Murphy AP, Romanski LM, Bizley JK, Leopold DA.","Curr Biol. 2021 May 10;31(9):1826-1835.e3. doi: 10.1016/j.cub.2021.01.102. Epub 2021 Feb 25.","Khandhadia AP","Curr Biol","2021","2021/02/26","","","10.1016/j.cub.2021.01.102"
"33631015","Magnetic Resonance Imaging of Marmoset Monkeys","Schaeffer DJ, Liu C, Silva AC, Everling S.","ILAR J. 2021 Feb 26:ilaa029. doi: 10.1093/ilar/ilaa029. Online ahead of print.","Schaeffer DJ","ILAR J","2021","2021/02/25","","","10.1093/ilar/ilaa029"
"33593900","An ecologically motivated image dataset for deep learning yields better models of human vision","Mehrer J, Spoerer CJ, Jones EC, Kriegeskorte N, Kietzmann TC.","Proc Natl Acad Sci U S A. 2021 Feb 23;118(8):e2011417118. doi: 10.1073/pnas.2011417118.","Mehrer J","Proc Natl Acad Sci U S A","2021","2021/02/17","PMC7923360","","10.1073/pnas.2011417118"
"33548458","Infrared neural stimulation with 7T fMRI: A rapid in vivo method for mapping cortical connections of primate amygdala","Shi S, Xu AG, Rui YY, Zhang X, Romanski LM, Gothard KM, Roe AW.","Neuroimage. 2021 May 1;231:117818. doi: 10.1016/j.neuroimage.2021.117818. Epub 2021 Feb 4.","Shi S","Neuroimage","2021","2021/02/06","","","10.1016/j.neuroimage.2021.117818"
"33500275","Representation of Contralateral Visual Space in the Human Hippocampus","Silson EH, Zeidman P, Knapen T, Baker CI.","J Neurosci. 2021 Mar 17;41(11):2382-2392. doi: 10.1523/JNEUROSCI.1990-20.2020. Epub 2021 Jan 26.","Silson EH","J Neurosci","2021","2021/01/27","PMC7984600","","10.1523/JNEUROSCI.1990-20.2020"
"33484849","The nonhuman primate neuroimaging and neuroanatomy project","Hayashi T, Hou Y, Glasser MF, Autio JA, Knoblauch K, Inoue-Murayama M, Coalson T, Yacoub E, Smith S, Kennedy H, Van Essen DC.","Neuroimage. 2021 Apr 1;229:117726. doi: 10.1016/j.neuroimage.2021.117726. Epub 2021 Jan 20.","Hayashi T","Neuroimage","2021","2021/01/23","PMC8079967","NIHMS1688396","10.1016/j.neuroimage.2021.117726"
"33408410","Activation and disruption of a neural mechanism for novel choice in monkeys","Bongioanni A, Folloni D, Verhagen L, Sallet J, Klein-Flügge MC, Rushworth MFS.","Nature. 2021 Mar;591(7849):270-274. doi: 10.1038/s41586-020-03115-5. Epub 2021 Jan 6.","Bongioanni A","Nature","2021","2021/01/07","PMC7116896","EMS115990","10.1038/s41586-020-03115-5"
"33338618","Intrinsic functional clustering of ventral premotor F5 in the macaque brain","Sharma S, Schaeffer DJ, Vinken K, Everling S, Nelissen K.","Neuroimage. 2021 Feb 15;227:117647. doi: 10.1016/j.neuroimage.2020.117647. Epub 2020 Dec 15.","Sharma S","Neuroimage","2021","2020/12/18","","","10.1016/j.neuroimage.2020.117647"
"33338613","Altered hippocampal-prefrontal functional network integrity in adult macaque monkeys with neonatal hippocampal lesions","Li CX, Li Z, Hu X, Zhang X, Bachevalier J.","Neuroimage. 2021 Feb 15;227:117645. doi: 10.1016/j.neuroimage.2020.117645. Epub 2020 Dec 15.","Li CX","Neuroimage","2021","2020/12/18","","","10.1016/j.neuroimage.2020.117645"
"33338395","Midbrain activity shapes high-level visual properties in the primate temporal cortex","Bogadhi AR, Katz LN, Bollimunta A, Leopold DA, Krauzlis RJ.","Neuron. 2021 Feb 17;109(4):690-699.e5. doi: 10.1016/j.neuron.2020.11.023. Epub 2020 Dec 17.","Bogadhi AR","Neuron","2021","2020/12/18","PMC7897281","NIHMS1650878","10.1016/j.neuron.2020.11.023"
"33314443","Extended-amygdala intrinsic functional connectivity networks: A population study","Berry SC, Wise RG, Lawrence AD, Lancaster TM.","Hum Brain Mapp. 2021 Apr 15;42(6):1594-1616. doi: 10.1002/hbm.25314. Epub 2020 Dec 12.","Berry SC","Hum Brain Mapp","2021","2020/12/14","PMC7978137","","10.1002/hbm.25314"
"33137476","The role of MRI in applying the 3Rs to non-human primate neuroscience","Prescott MJ, Poirier C.","Neuroimage. 2021 Jan 15;225:117521. doi: 10.1016/j.neuroimage.2020.117521. Epub 2020 Nov 1.","Prescott MJ","Neuroimage","2021","2020/11/02","","","10.1016/j.neuroimage.2020.117521"
"33137475","The macaque brain ONPRC18 template with combined gray and white matter labelmap for multimodal neuroimaging studies of Nonhuman Primates","Weiss AR, Liu Z, Wang X, Liguore WA, Kroenke CD, McBride JL.","Neuroimage. 2021 Jan 15;225:117517. doi: 10.1016/j.neuroimage.2020.117517. Epub 2020 Nov 1.","Weiss AR","Neuroimage","2021","2020/11/02","PMC7833476","NIHMS1659147","10.1016/j.neuroimage.2020.117517"
"33137474","Depth-dependent functional MRI responses to chromatic and achromatic stimuli throughout V1 and V2","Navarro KT, Sanchez MJ, Engel SA, Olman CA, Weldon KB.","Neuroimage. 2021 Feb 1;226:117520. doi: 10.1016/j.neuroimage.2020.117520. Epub 2020 Nov 1.","Navarro KT","Neuroimage","2021","2020/11/02","PMC7958868","NIHMS1666838","10.1016/j.neuroimage.2020.117520"
"33137472","Sharing voxelwise neuroimaging results from rhesus monkeys and other species with Neurovault","Fox AS, Holley D, Klink PC, Arbuckle SA, Barnes CA, Diedrichsen J, Kwok SC, Kyle C, Pruszynski JA, Seidlitz J, Zhou X, Poldrack RA, Gorgolewski KJ.","Neuroimage. 2021 Jan 15;225:117518. doi: 10.1016/j.neuroimage.2020.117518. Epub 2020 Oct 31.","Fox AS","Neuroimage","2021","2020/11/02","PMC7846271","NIHMS1659144","10.1016/j.neuroimage.2020.117518"
"33115927","Spatially Specific Working Memory Activity in the Human Superior Colliculus","Rahmati M, DeSimone K, Curtis CE, Sreenivasan KK.","J Neurosci. 2020 Dec 2;40(49):9487-9495. doi: 10.1523/JNEUROSCI.2016-20.2020. Epub 2020 Oct 28.","Rahmati M","J Neurosci","2020","2020/10/29","PMC7724141","","10.1523/JNEUROSCI.2016-20.2020"
"33112698","Whole brain mapping of somatosensory responses in awake marmosets investigated with ultra-high-field fMRI","Cléry JC, Hori Y, Schaeffer DJ, Gati JS, Pruszynski JA, Everling S.","J Neurophysiol. 2020 Dec 1;124(6):1900-1913. doi: 10.1152/jn.00480.2020. Epub 2020 Oct 28.","Cléry JC","J Neurophysiol","2020","2020/10/28","","","10.1152/jn.00480.2020"
"33099005","Cortical hierarchy, dual counterstream architecture and the importance of top-down generative networks","Vezoli J, Magrou L, Goebel R, Wang XJ, Knoblauch K, Vinck M, Kennedy H.","Neuroimage. 2021 Jan 15;225:117479. doi: 10.1016/j.neuroimage.2020.117479. Epub 2020 Oct 21.","Vezoli J","Neuroimage","2021","2020/10/25","PMC8244994","NIHMS1713738","10.1016/j.neuroimage.2020.117479"
"33097633","Cortico-Subcortical Functional Connectivity Profiles of Resting-State Networks in Marmosets and Humans","Hori Y, Schaeffer DJ, Yoshida A, Cléry JC, Hayrynen LK, Gati JS, Menon RS, Everling S.","J Neurosci. 2020 Nov 25;40(48):9236-9249. doi: 10.1523/JNEUROSCI.1984-20.2020. Epub 2020 Oct 23.","Hori Y","J Neurosci","2020","2020/10/24","PMC7687060","","10.1523/JNEUROSCI.1984-20.2020"
"33065012","Dynamic Suppression of Average Facial Structure Shapes Neural Tuning in Three Macaque Face Patches","Koyano KW, Jones AP, McMahon DBT, Waidmann EN, Russ BE, Leopold DA.","Curr Biol. 2021 Jan 11;31(1):1-12.e5. doi: 10.1016/j.cub.2020.09.070. Epub 2020 Oct 15.","Koyano KW","Curr Biol","2021","2020/10/16","PMC7855058","NIHMS1633765","10.1016/j.cub.2020.09.070"
"33020215","Comparative Brain Imaging Reveals Analogous and Divergent Patterns of Species and Face Sensitivity in Humans and Dogs","Bunford N, Hernández-Pérez R, Farkas EB, Cuaya LV, Szabó D, Szabó ÁG, Gácsi M, Miklósi Á, Andics A.","J Neurosci. 2020 Oct 21;40(43):8396-8408. doi: 10.1523/JNEUROSCI.2800-19.2020. Epub 2020 Oct 5.","Bunford N","J Neurosci","2020","2020/10/06","PMC7577605","","10.1523/JNEUROSCI.2800-19.2020"
"32960419","MRI-based Parcellation and Morphometry of the Individual Rhesus Monkey Brain: the macaque Harvard-Oxford Atlas (mHOA), a translational system referencing a standardized ontology","Rushmore RJ, Bouix S, Kubicki M, Rathi Y, Rosene DL, Yeterian EH, Makris N.","Brain Imaging Behav. 2021 Jun;15(3):1589-1621. doi: 10.1007/s11682-020-00357-9.","Rushmore RJ","Brain Imaging Behav","2021","2020/09/22","","","10.1007/s11682-020-00357-9"
"32888082","Application of Pharmacokinetic-Pharmacodynamic Modeling to Inform Translation of In Vitro NaV1.7 Inhibition to In Vivo Pharmacological Response in Non-human Primate","Ballard JE, Pall P, Vardigan J, Zhao F, Holahan MA, Kraus R, Li Y, Henze D, Houghton A, Burgey CS, Gibson C.","Pharm Res. 2020 Sep 4;37(10):181. doi: 10.1007/s11095-020-02914-9.","Ballard JE","Pharm Res","2020","2020/09/05","PMC7473964","","10.1007/s11095-020-02914-9"
"32885886","Dynamic frontostriatal functional peak connectivity (in alcohol use disorder)","Gerchen MF, Weiss F, Kirsch M, Rentsch A, Halli P, Kiefer F, Kirsch P.","Hum Brain Mapp. 2021 Jan;42(1):36-46. doi: 10.1002/hbm.25201. Epub 2020 Sep 4.","Gerchen MF","Hum Brain Mapp","2021","2020/09/05","PMC7721230","","10.1002/hbm.25201"
"32882388","Toward a connectivity gradient-based framework for reproducible biomarker discovery","Hong SJ, Xu T, Nikolaidis A, Smallwood J, Margulies DS, Bernhardt B, Vogelstein J, Milham MP.","Neuroimage. 2020 Dec;223:117322. doi: 10.1016/j.neuroimage.2020.117322. Epub 2020 Sep 1.","Hong SJ","Neuroimage","2020","2020/09/04","","","10.1016/j.neuroimage.2020.117322"
"32817555","Divergence of rodent and primate medial frontal cortex functional connectivity","Schaeffer DJ, Hori Y, Gilbert KM, Gati JS, Menon RS, Everling S.","Proc Natl Acad Sci U S A. 2020 Sep 1;117(35):21681-21689. doi: 10.1073/pnas.2003181117. Epub 2020 Aug 17.","Schaeffer DJ","Proc Natl Acad Sci U S A","2020","2020/08/21","PMC7474619","","10.1073/pnas.2003181117"
"32770200","Computation-Based Feature Representation of Body Expressions in the Human Brain","Poyo Solanas M, Vaessen M, de Gelder B.","Cereb Cortex. 2020 Nov 3;30(12):6376-6390. doi: 10.1093/cercor/bhaa196.","Poyo Solanas M","Cereb Cortex","2020","2020/08/10","","","10.1093/cercor/bhaa196"
"32711067","Optical imaging reveals functional domains in primate sensorimotor cortex","Friedman RM, Chehade NG, Roe AW, Gharbawie OA.","Neuroimage. 2020 Nov 1;221:117188. doi: 10.1016/j.neuroimage.2020.117188. Epub 2020 Jul 23.","Friedman RM","Neuroimage","2020","2020/07/26","PMC7841645","NIHMS1657533","10.1016/j.neuroimage.2020.117188"
"32556184","Altered Resting-State Functional Connectivity Between Awake and Isoflurane Anesthetized Marmosets","Hori Y, Schaeffer DJ, Gilbert KM, Hayrynen LK, Cléry JC, Gati JS, Menon RS, Everling S.","Cereb Cortex. 2020 Oct 1;30(11):5943-5959. doi: 10.1093/cercor/bhaa168.","Hori Y","Cereb Cortex","2020","2020/06/20","PMC7899065","","10.1093/cercor/bhaa168"
"32539526","Diagnostic Classification for Human Autism and Obsessive-Compulsive Disorder Based on Machine Learning From a Primate Genetic Model","Zhan Y, Wei J, Liang J, Xu X, He R, Robbins TW, Wang Z.","Am J Psychiatry. 2021 Jan 1;178(1):65-76. doi: 10.1176/appi.ajp.2020.19101091. Epub 2020 Jun 16.","Zhan Y","Am J Psychiatry","2021","2020/06/17","","","10.1176/appi.ajp.2020.19101091"
"32500144","Neural Correlates of Evidence and Urgency During Human Perceptual Decision-Making in Dynamically Changing Conditions","Yau Y, Dadar M, Taylor M, Zeighami Y, Fellows LK, Cisek P, Dagher A.","Cereb Cortex. 2020 Sep 3;30(10):5471-5483. doi: 10.1093/cercor/bhaa129.","Yau Y","Cereb Cortex","2020","2020/06/06","PMC7566688","","10.1093/cercor/bhaa129"
"32335327","Predictive processing account of action perception: Evidence from effective connectivity in the action observation network","Urgen BA, Saygin AP.","Cortex. 2020 Jul;128:132-142. doi: 10.1016/j.cortex.2020.03.014. Epub 2020 Apr 6.","Urgen BA","Cortex","2020","2020/04/27","","","10.1016/j.cortex.2020.03.014"
"32315710","Examining fMRI time-series entropy as a marker for brain E/I balance with pharmacological neuromodulation in a non-human primate translational model","Maltbie EA, Howell LH, Sun PZ, Miller R, Gopinath KS.","Neurosci Lett. 2020 May 29;728:134984. doi: 10.1016/j.neulet.2020.134984. Epub 2020 Apr 18.","Maltbie EA","Neurosci Lett","2020","2020/04/22","PMC7266677","NIHMS1593985","10.1016/j.neulet.2020.134984"
"32298231","Primate homologs of mouse cortico-striatal circuits","Balsters JH, Zerbi V, Sallet J, Wenderoth N, Mars RB.","Elife. 2020 Apr 16;9:e53680. doi: 10.7554/eLife.53680.","Balsters JH","Elife","2020","2020/04/17","PMC7162658","","10.7554/eLife.53680"
"32290803","Robust functional mapping of layer-selective responses in human lateral geniculate nucleus with high-resolution 7T fMRI","Qian Y, Zou J, Zhang Z, An J, Zuo Z, Zhuo Y, Wang DJJ, Zhang P.","Proc Biol Sci. 2020 Apr 29;287(1925):20200245. doi: 10.1098/rspb.2020.0245. Epub 2020 Apr 15.","Qian Y","Proc Biol Sci","2020","2020/04/16","PMC7211434","","10.1098/rspb.2020.0245"
"32276072","Towards HCP-Style macaque connectomes: 24-Channel 3T multi-array coil, MRI sequences and preprocessing","Autio JA, Glasser MF, Ose T, Donahue CJ, Bastiani M, Ohno M, Kawabata Y, Urushibata Y, Murata K, Nishigori K, Yamaguchi M, Hori Y, Yoshida A, Go Y, Coalson TS, Jbabdi S, Sotiropoulos SN, Kennedy H, Smith S, Van Essen DC, Hayashi T.","Neuroimage. 2020 Jul 15;215:116800. doi: 10.1016/j.neuroimage.2020.116800. Epub 2020 Apr 8.","Autio JA","Neuroimage","2020","2020/04/11","PMC7116593","EMS109745","10.1016/j.neuroimage.2020.116800"
"32227117","Stereomotion Processing in the Nonhuman Primate Brain","Héjja-Brichard Y, Rima S, Rapha E, Durand JB, Cottereau BR.","Cereb Cortex. 2020 Jun 30;30(8):4528-4543. doi: 10.1093/cercor/bhaa055.","Héjja-Brichard Y","Cereb Cortex","2020","2020/04/01","","","10.1093/cercor/bhaa055"
"32132562","Repetition enhancement to voice identities in the dog brain","Boros M, Gábor A, Szabó D, Bozsik A, Gácsi M, Szalay F, Faragó T, Andics A.","Sci Rep. 2020 Mar 4;10(1):3989. doi: 10.1038/s41598-020-60395-7.","Boros M","Sci Rep","2020","2020/03/06","PMC7055288","","10.1038/s41598-020-60395-7"
"32038217","Animal Functional Magnetic Resonance Imaging: Trends and Path Toward Standardization","Mandino F, Cerri DH, Garin CM, Straathof M, van Tilborg GAF, Chakravarty MM, Dhenain M, Dijkhuizen RM, Gozzi A, Hess A, Keilholz SD, Lerch JP, Shih YI, Grandjean J.","Front Neuroinform. 2020 Jan 22;13:78. doi: 10.3389/fninf.2019.00078. eCollection 2019.","Mandino F","Front Neuroinform","2020","2020/02/11","PMC6987455","","10.3389/fninf.2019.00078"
"31858422","Effects of Chronic Ephedrine Toxicity on Functional Connections, Cell Apoptosis, and CREB-Related Proteins in the Prefrontal Cortex of Rhesus Monkeys","Duan S, Ma Y, Xie L, Zheng L, Huang J, Guo R, Sun Z, Xie Y, Lv J, Lin Z, Ma S.","Neurotox Res. 2020 Mar;37(3):602-615. doi: 10.1007/s12640-019-00146-3. Epub 2019 Dec 20.","Duan S","Neurotox Res","2020","2019/12/21","","","10.1007/s12640-019-00146-3"
"31847744","Canine sense of quantity: evidence for numerical ratio-dependent activation in parietotemporal cortex","Aulet LS, Chiu VC, Prichard A, Spivak M, Lourenco SF, Berns GS.","Biol Lett. 2019 Dec;15(12):20190666. doi: 10.1098/rsbl.2019.0666. Epub 2019 Dec 18.","Aulet LS","Biol Lett","2019","2019/12/19","PMC6936025","","10.1098/rsbl.2019.0666"
"31743789","Pypreclin: An automatic pipeline for macaque functional MRI preprocessing","Tasserie J, Grigis A, Uhrig L, Dupont M, Amadon A, Jarraya B.","Neuroimage. 2020 Feb 15;207:116353. doi: 10.1016/j.neuroimage.2019.116353. Epub 2019 Nov 16.","Tasserie J","Neuroimage","2020","2019/11/20","","","10.1016/j.neuroimage.2019.116353"
"31732670","Body map proto-organization in newborn macaques","Arcaro MJ, Schade PF, Livingstone MS.","Proc Natl Acad Sci U S A. 2019 Dec 3;116(49):24861-24871. doi: 10.1073/pnas.1912636116. Epub 2019 Nov 15.","Arcaro MJ","Proc Natl Acad Sci U S A","2019","2019/11/17","PMC6900594","","10.1073/pnas.1912636116"
"31672243","Approach-Avoidance Conflict in Major Depressive Disorder: Congruent Neural Findings in Humans and Nonhuman Primates","Ironside M, Amemori KI, McGrath CL, Pedersen ML, Kang MS, Amemori S, Frank MJ, Graybiel AM, Pizzagalli DA.","Biol Psychiatry. 2020 Mar 1;87(5):399-408. doi: 10.1016/j.biopsych.2019.08.022. Epub 2019 Sep 6.","Ironside M","Biol Psychiatry","2020","2019/11/02","PMC7007869","NIHMS1539267","10.1016/j.biopsych.2019.08.022"
"31619951","fMRI in Non-human Primate: A Review on Factors That Can Affect Interpretation and Dynamic Causal Modeling Application","Jovellar DB, Doudet DJ.","Front Neurosci. 2019 Sep 18;13:973. doi: 10.3389/fnins.2019.00973. eCollection 2019.","Jovellar DB","Front Neurosci","2019","2019/10/18","PMC6759819","","10.3389/fnins.2019.00973"
"31479755","Task-based fMRI of a free-viewing visuo-saccadic network in the marmoset monkey","Schaeffer DJ, Gilbert KM, Hori Y, Hayrynen LK, Johnston KD, Gati JS, Menon RS, Everling S.","Neuroimage. 2019 Nov 15;202:116147. doi: 10.1016/j.neuroimage.2019.116147. Epub 2019 Aug 31.","Schaeffer DJ","Neuroimage","2019","2019/09/04","","","10.1016/j.neuroimage.2019.116147"
"31429499","Microstimulation of primate neocortex targeting striosomes induces negative decision-making","Amemori S, Amemori KI, Yoshida T, Papageorgiou GK, Xu R, Shimazu H, Desimone R, Graybiel AM.","Eur J Neurosci. 2020 Feb;51(3):731-741. doi: 10.1111/ejn.14555. Epub 2019 Sep 23.","Amemori S","Eur J Neurosci","2020","2019/08/21","PMC7031011","NIHMS1047087","10.1111/ejn.14555"
"31394491","A preliminary study of association between adolescent estradiol level and dorsolateral prefrontal cortex activity during emotion regulation","Chung YS, Poppe A, Novotny S, Epperson CN, Kober H, Granger DA, Blumberg HP, Ochsner K, Gross JJ, Pearlson G, Stevens MC.","Psychoneuroendocrinology. 2019 Nov;109:104398. doi: 10.1016/j.psyneuen.2019.104398. Epub 2019 Jul 30.","Chung YS","Psychoneuroendocrinology","2019","2019/08/09","PMC6842698","NIHMS1537095","10.1016/j.psyneuen.2019.104398"
"31330815","Common and Distinct Functional Brain Networks for Intuitive and Deliberate Decision Making","Erdeniz B, Done J.","Brain Sci. 2019 Jul 20;9(7):174. doi: 10.3390/brainsci9070174.","Erdeniz B","Brain Sci","2019","2019/07/24","PMC6680530","","10.3390/brainsci9070174"
"31072758","Interindividual Variability of Functional Connectivity in Awake and Anesthetized Rhesus Macaque Monkeys","Xu T, Sturgeon D, Ramirez JSB, Froudist-Walsh S, Margulies DS, Schroeder CE, Fair DA, Milham MP.","Biol Psychiatry Cogn Neurosci Neuroimaging. 2019 Jun;4(6):543-553. doi: 10.1016/j.bpsc.2019.02.005. Epub 2019 Mar 11.","Xu T","Biol Psychiatry Cogn Neurosci Neuroimaging","2019","2019/05/11","PMC7063583","NIHMS1564519","10.1016/j.bpsc.2019.02.005"
"31036814","Anatomical and functional investigation of the marmoset default mode network","Liu C, Yen CC, Szczupak D, Ye FQ, Leopold DA, Silva AC.","Nat Commun. 2019 Apr 29;10(1):1975. doi: 10.1038/s41467-019-09813-7.","Liu C","Nat Commun","2019","2019/05/01","PMC6488610","","10.1038/s41467-019-09813-7"
"31031580","Isoflurane-Induced Burst Suppression Increases Intrinsic Functional Connectivity of the Monkey Brain","Zhang Z, Cai DC, Wang Z, Zeljic K, Wang Z, Wang Y.","Front Neurosci. 2019 Apr 11;13:296. doi: 10.3389/fnins.2019.00296. eCollection 2019.","Zhang Z","Front Neurosci","2019","2019/04/30","PMC6470287","","10.3389/fnins.2019.00296"
"31015550","Optical intrinsic signal imaging with optogenetics reveals functional cortico-cortical connectivity at the columnar level in living macaques","Nakamichi Y, Okubo K, Sato T, Hashimoto M, Tanifuji M.","Sci Rep. 2019 Apr 23;9(1):6466. doi: 10.1038/s41598-019-42923-2.","Nakamichi Y","Sci Rep","2019","2019/04/25","PMC6478906","","10.1038/s41598-019-42923-2"
"30953446","Social anxiety is associated with BNST response to unpredictability","Clauss JA, Avery SN, Benningfield MM, Blackford JU.","Depress Anxiety. 2019 Aug;36(8):666-675. doi: 10.1002/da.22891. Epub 2019 Apr 6.","Clauss JA","Depress Anxiety","2019","2019/04/07","PMC6679811","NIHMS1018775","10.1002/da.22891"
"30926817","Intrinsic functional architecture of the non-human primate spinal cord derived from fMRI and electrophysiology","Wu TL, Yang PF, Wang F, Shi Z, Mishra A, Wu R, Chen LM, Gore JC.","Nat Commun. 2019 Mar 29;10(1):1416. doi: 10.1038/s41467-019-09485-3.","Wu TL","Nat Commun","2019","2019/03/31","PMC6440970","","10.1038/s41467-019-09485-3"
"30858109","Assessing the Primacy of Human Amygdala-Inferotemporal Emotional Scene Discrimination with Rapid Whole-Brain fMRI","Sabatinelli D, Frank DW.","Neuroscience. 2019 May 15;406:212-224. doi: 10.1016/j.neuroscience.2019.03.001. Epub 2019 Mar 9.","Sabatinelli D","Neuroscience","2019","2019/03/13","","","10.1016/j.neuroscience.2019.03.001"
"30849407","Posterior parietal influences on visual network specialization during development: An fMRI study of functional connectivity in children ages 9 to 12","O'Rawe JF, Huang AS, Klein DN, Leung HC.","Neuropsychologia. 2019 Apr;127:158-170. doi: 10.1016/j.neuropsychologia.2019.03.001. Epub 2019 Mar 5.","O'Rawe JF","Neuropsychologia","2019","2019/03/09","PMC6440865","NIHMS1523483","10.1016/j.neuropsychologia.2019.03.001"
