PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32539526","Diagnostic Classification for Human Autism and Obsessive-Compulsive Disorder Based on Machine Learning From a Primate Genetic Model","Zhan Y, Wei J, Liang J, Xu X, He R, Robbins TW, Wang Z.","Am J Psychiatry. 2021 Jan 1;178(1):65-76. doi: 10.1176/appi.ajp.2020.19101091. Epub 2020 Jun 16.","Zhan Y","Am J Psychiatry","2021","2020/06/17","","","10.1176/appi.ajp.2020.19101091"
"32407906","Theory of mind and decision science: Towards a typology of tasks and computational models","Rusch T, Steixner-Kumar S, Doshi P, Spezio M, Gläscher J.","Neuropsychologia. 2020 Sep;146:107488. doi: 10.1016/j.neuropsychologia.2020.107488. Epub 2020 May 12.","Rusch T","Neuropsychologia","2020","2020/05/15","","","10.1016/j.neuropsychologia.2020.107488"
"32315894","Fasting may increase incentive signaling for nonfood rewards","Zhang X, Melrose AJ, De Santis O, Luo S, Page KA, Hsu E, Monterosso JR.","Nutr Res. 2020 May;77:43-53. doi: 10.1016/j.nutres.2020.02.013. Epub 2020 Mar 2.","Zhang X","Nutr Res","2020","2020/04/22","PMC7295658","NIHMS1570362","10.1016/j.nutres.2020.02.013"
"32172476","PET quantification of brain O-GlcNAcase with [(18)F]LSN3316612 in healthy human volunteers","Lee JH, Liow JS, Paul S, Morse CL, Haskali MB, Manly L, Shcherbinin S, Ruble JC, Kant N, Collins EC, Nuthall HN, Zanotti-Fregonara P, Zoghbi SS, Pike VW, Innis RB.","EJNMMI Res. 2020 Mar 14;10(1):20. doi: 10.1186/s13550-020-0616-4.","Lee JH","EJNMMI Res","2020","2020/03/16","PMC7072082","","10.1186/s13550-020-0616-4"
"32139585","Resolving the Spatial Profile of Figure Enhancement in Human V1 through Population Receptive Field Modeling","Poltoratski S, Tong F.","J Neurosci. 2020 Apr 15;40(16):3292-3303. doi: 10.1523/JNEUROSCI.2377-19.2020. Epub 2020 Mar 5.","Poltoratski S","J Neurosci","2020","2020/03/07","PMC7159895","","10.1523/JNEUROSCI.2377-19.2020"
"32106419","A New Positron Emission Tomography Probe for Orexin Receptors Neuroimaging","Bai P, Bai S, Placzek MS, Lu X, Fiedler SA, Ntaganda B, Wey HY, Wang C.","Molecules. 2020 Feb 25;25(5):1018. doi: 10.3390/molecules25051018.","Bai P","Molecules","2020","2020/02/29","PMC7179119","","10.3390/molecules25051018"
"31950091","Selection of preclinical models to evaluate intranasal brain cooling for acute ischemic stroke","Chen Y, Quddusi A, Harrison KA, Ryan PE, Cook DJ.","Brain Circ. 2019 Dec 27;5(4):160-168. doi: 10.4103/bc.bc_20_19. eCollection 2019 Oct-Dec.","Chen Y","Brain Circ","2019","2020/01/18","PMC6950506","","10.4103/bc.bc_20_19"
"31871175","Cerebral cortical folding, parcellation, and connectivity in humans, nonhuman primates, and mice","Van Essen DC, Donahue CJ, Coalson TS, Kennedy H, Hayashi T, Glasser MF.","Proc Natl Acad Sci U S A. 2019 Dec 23;116(52):26173-80. doi: 10.1073/pnas.1902299116. Online ahead of print.","Van Essen DC","Proc Natl Acad Sci U S A","2019","2019/12/25","PMC6936571","","10.1073/pnas.1902299116"
"31871143","From bed to bench side: Reverse translation to optimize neuromodulation for mood disorders","Rudebeck PH, Rich EL, Mayberg HS.","Proc Natl Acad Sci U S A. 2019 Dec 23;116(52):26288-96. doi: 10.1073/pnas.1902287116. Online ahead of print.","Rudebeck PH","Proc Natl Acad Sci U S A","2019","2019/12/25","PMC6936427","","10.1073/pnas.1902287116"
"31787014","Cortico-Limbic Interactions Mediate Adaptive and Maladaptive Responses Relevant to Psychopathology","Kovner R, Oler JA, Kalin NH.","Am J Psychiatry. 2019 Dec 1;176(12):987-999. doi: 10.1176/appi.ajp.2019.19101064.","Kovner R","Am J Psychiatry","2019","2019/12/03","PMC7014786","NIHMS1068245","10.1176/appi.ajp.2019.19101064"
"31692192","Top-down versus bottom-up attention differentially modulate frontal-parietal connectivity","Bowling JT, Friston KJ, Hopfinger JB.","Hum Brain Mapp. 2020 Mar;41(4):928-942. doi: 10.1002/hbm.24850. Epub 2019 Nov 6.","Bowling JT","Hum Brain Mapp","2020","2019/11/07","PMC7267915","","10.1002/hbm.24850"
"31204008","Investigating individual differences in chimpanzee mirror self-recognition and cortical thickness: A vertex-based and region-of-interest analysis","Hopkins WD, Latzman RD, Mahovetz LM, Li X, Roberts N.","Cortex. 2019 Sep;118:306-314. doi: 10.1016/j.cortex.2019.05.004. Epub 2019 May 16.","Hopkins WD","Cortex","2019","2019/06/18","PMC6697634","NIHMS1531872","10.1016/j.cortex.2019.05.004"
"31174078","The medial temporal written word processing system","Liuzzi AG, Bruffaerts R, Vandenberghe R.","Cortex. 2019 Oct;119:287-300. doi: 10.1016/j.cortex.2019.05.002. Epub 2019 May 15.","Liuzzi AG","Cortex","2019","2019/06/08","","","10.1016/j.cortex.2019.05.002"
"31011884","Next Generation Precision Medicine: CRISPR-mediated Genome Editing for the Treatment of Neurodegenerative Disorders","Raikwar SP, Kikkeri NS, Sakuru R, Saeed D, Zahoor H, Premkumar K, Mentor S, Thangavel R, Dubova I, Ahmed ME, Selvakumar GP, Kempuraj D, Zaheer S, Iyer SS, Zaheer A.","J Neuroimmune Pharmacol. 2019 Dec;14(4):608-641. doi: 10.1007/s11481-019-09849-y. Epub 2019 Apr 23.","Raikwar SP","J Neuroimmune Pharmacol","2019","2019/04/24","PMC8211357","NIHMS1709592","10.1007/s11481-019-09849-y"
"30979867","Preliminary evidence of increased striatal dopamine in a nonhuman primate model of maternal immune activation","Bauman MD, Lesh TA, Rowland DJ, Schumann CM, Smucny J, Kukis DL, Cherry SR, McAllister AK, Carter CS.","Transl Psychiatry. 2019 Apr 12;9(1):135. doi: 10.1038/s41398-019-0449-y.","Bauman MD","Transl Psychiatry","2019","2019/04/14","PMC6461624","","10.1038/s41398-019-0449-y"
"30467082","A nonhuman primate model of early Alzheimer's disease pathologic change: Implications for disease pathogenesis","Latimer CS, Shively CA, Keene CD, Jorgensen MJ, Andrews RN, Register TC, Montine TJ, Wilson AM, Neth BJ, Mintz A, Maldjian JA, Whitlow CT, Kaplan JR, Craft S.","Alzheimers Dement. 2019 Jan;15(1):93-105. doi: 10.1016/j.jalz.2018.06.3057. Epub 2018 Nov 19.","Latimer CS","Alzheimers Dement","2019","2018/11/24","PMC6383152","NIHMS1513084","10.1016/j.jalz.2018.06.3057"
"29701751","Lifespan Trajectories of White Matter Changes in Rhesus Monkeys","Kubicki M, Baxi M, Pasternak O, Tang Y, Karmacharya S, Chunga N, Lyall AE, Rathi Y, Eckbo R, Bouix S, Mortazavi F, Papadimitriou G, Shenton ME, Westin CF, Killiany R, Makris N, Rosene DL.","Cereb Cortex. 2019 Apr 1;29(4):1584-1593. doi: 10.1093/cercor/bhy056.","Kubicki M","Cereb Cortex","2019","2018/04/28","PMC6418383","","10.1093/cercor/bhy056"
"29604454","Bayesian convolutional neural network based MRI brain extraction on nonhuman primates","Zhao G, Liu F, Oler JA, Meyerand ME, Kalin NH, Birn RM.","Neuroimage. 2018 Jul 15;175:32-44. doi: 10.1016/j.neuroimage.2018.03.065. Epub 2018 Mar 28.","Zhao G","Neuroimage","2018","2018/04/01","PMC6095475","NIHMS957711","10.1016/j.neuroimage.2018.03.065"
"29298483","Metal Protein-Attenuating Compound for PET Neuroimaging: Synthesis and Preclinical Evaluation of [(11)C]PBT2","Krishnan HS, Bernard-Gauthier V, Placzek MS, Dahl K, Narayanaswami V, Livni E, Chen Z, Yang J, Collier TL, Ran C, Hooker JM, Liang SH, Vasdev N.","Mol Pharm. 2018 Feb 5;15(2):695-702. doi: 10.1021/acs.molpharmaceut.7b00936. Epub 2018 Jan 22.","Krishnan HS","Mol Pharm","2018","2018/01/05","","","10.1021/acs.molpharmaceut.7b00936"
"29049083","Ketamine and pharmacological imaging: use of functional magnetic resonance imaging to evaluate mechanisms of action","Maltbie EA, Kaundinya GS, Howell LL.","Behav Pharmacol. 2017 Dec;28(8):610-622. doi: 10.1097/FBP.0000000000000354.","Maltbie EA","Behav Pharmacol","2017","2017/10/20","PMC5687297","NIHMS909831","10.1097/FBP.0000000000000354"
"28917660","Stereotaxic (18)F-FDG PET and MRI templates with three-dimensional digital atlas for statistical parametric mapping analysis of tree shrew brain","Huang Q, Nie B, Ma C, Wang J, Zhang T, Duan S, Wu S, Liang S, Li P, Liu H, Sun H, Zhou J, Xu L, Shan B.","J Neurosci Methods. 2018 Jan 1;293:105-116. doi: 10.1016/j.jneumeth.2017.09.006. Epub 2017 Sep 14.","Huang Q","J Neurosci Methods","2018","2017/09/18","","","10.1016/j.jneumeth.2017.09.006"
"28716961","Structural Basis of Large-Scale Functional Connectivity in the Mouse","Grandjean J, Zerbi V, Balsters JH, Wenderoth N, Rudin M.","J Neurosci. 2017 Aug 23;37(34):8092-8101. doi: 10.1523/JNEUROSCI.0438-17.2017. Epub 2017 Jul 17.","Grandjean J","J Neurosci","2017","2017/07/19","PMC6596781","","10.1523/JNEUROSCI.0438-17.2017"
"28365775","Distinct Roles for the Anterior Cingulate and Dorsolateral Prefrontal Cortices During Conflict Between Abstract Rules","Boschin EA, Brkic MM, Simons JS, Buckley MJ.","Cereb Cortex. 2017 Jan 1;27(1):34-45. doi: 10.1093/cercor/bhw350.","Boschin EA","Cereb Cortex","2017","2017/04/03","PMC5939207","","10.1093/cercor/bhw350"
"28126752","Cerebral Temperature Dysregulation: MR Thermographic Monitoring in a Nonhuman Primate Study of Acute Ischemic Stroke","Dehkharghani S, Fleischer CC, Qiu D, Yepes M, Tong F.","AJNR Am J Neuroradiol. 2017 Apr;38(4):712-720. doi: 10.3174/ajnr.A5059. Epub 2017 Jan 26.","Dehkharghani S","AJNR Am J Neuroradiol","2017","2017/01/28","PMC5389900","NIHMS831525","10.3174/ajnr.A5059"
"28063612","Conserved Sequence Processing in Primate Frontal Cortex","Wilson B, Marslen-Wilson WD, Petkov CI.","Trends Neurosci. 2017 Feb;40(2):72-82. doi: 10.1016/j.tins.2016.11.004. Epub 2017 Jan 5.","Wilson B","Trends Neurosci","2017","2017/01/09","PMC5359391","","10.1016/j.tins.2016.11.004"
"27960560","Non human primate models for Alzheimer's disease-related research and drug discovery","Van Dam D, De Deyn PP.","Expert Opin Drug Discov. 2017 Feb;12(2):187-200. doi: 10.1080/17460441.2017.1271320. Epub 2016 Dec 25.","Van Dam D","Expert Opin Drug Discov","2017","2016/12/15","","","10.1080/17460441.2017.1271320"
"27553293","Preclinical PET Neuroimaging of [11C]Bexarotene","Rotstein BH, Placzek MS, Krishnan HS, Pekošak A, Collier TL, Wang C, Liang SH, Burstein ES, Hooker JM, Vasdev N.","Mol Imaging. 2016 Aug 23;15:1536012116663054. doi: 10.1177/1536012116663054. Print 2016.","Rotstein BH","Mol Imaging","2016","2016/08/25","PMC5011434","NIHMS813289","10.1177/1536012116663054"
"27488625","Contributions of the Central Extended Amygdala to Fear and Anxiety","Shackman AJ, Fox AS.","J Neurosci. 2016 Aug 3;36(31):8050-63. doi: 10.1523/JNEUROSCI.0982-16.2016.","Shackman AJ","J Neurosci","2016","2016/08/05","PMC4971357","","10.1523/JNEUROSCI.0982-16.2016"
"27074495","The Brain Analysis Library of Spatial maps and Atlases (BALSA) database","Van Essen DC, Smith J, Glasser MF, Elam J, Donahue CJ, Dierker DL, Reid EK, Coalson T, Harwell J.","Neuroimage. 2017 Jan;144(Pt B):270-274. doi: 10.1016/j.neuroimage.2016.04.002. Epub 2016 Apr 10.","Van Essen DC","Neuroimage","2017","2016/04/14","PMC5149446","NIHMS832657","10.1016/j.neuroimage.2016.04.002"
"26908365","Connectivity between the central nucleus of the amygdala and the bed nucleus of the stria terminalis in the non-human primate: neuronal tract tracing and developmental neuroimaging studies","Oler JA, Tromp DP, Fox AS, Kovner R, Davidson RJ, Alexander AL, McFarlin DR, Birn RM, E Berg B, deCampo DM, Kalin NH, Fudge JL.","Brain Struct Funct. 2017 Jan;222(1):21-39. doi: 10.1007/s00429-016-1198-9. Epub 2016 Feb 23.","Oler JA","Brain Struct Funct","2017","2016/02/25","PMC4995160","NIHMS762902","10.1007/s00429-016-1198-9"
"26735328","Patterns of anterior versus posterior white matter fractional anistotropy concordance in adult nonhuman primates: Effects of early life stress","Coplan JD, Kolavennu V, Abdallah CG, Mathew SJ, Perera TD, Pantol G, Carpenter D, Tang C.","J Affect Disord. 2016 Mar 1;192:167-75. doi: 10.1016/j.jad.2015.11.049. Epub 2015 Dec 9.","Coplan JD","J Affect Disord","2016","2016/01/07","PMC6129259","NIHMS748181","10.1016/j.jad.2015.11.049"
"26699223","Frontopolar Resource Allocation in Human and Nonhuman Primates","Pollmann S.","Trends Cogn Sci. 2016 Feb;20(2):84-86. doi: 10.1016/j.tics.2015.11.006. Epub 2015 Dec 14.","Pollmann S","Trends Cogn Sci","2016","2015/12/25","","","10.1016/j.tics.2015.11.006"
"26679723","The motor way: Clinical implications of understanding and shaping actions with the motor system in autism and drug addiction","Casartelli L, Chiamulera C.","Cogn Affect Behav Neurosci. 2016 Apr;16(2):191-206. doi: 10.3758/s13415-015-0399-7.","Casartelli L","Cogn Affect Behav Neurosci","2016","2015/12/19","","","10.3758/s13415-015-0399-7"
"28532379","Development of Three-Dimensional Perception in Human Infants","Norcia AM, Gerhard HE.","Annu Rev Vis Sci. 2015 Nov 24;1:569-594. doi: 10.1146/annurev-vision-082114-035835. Epub 2015 Sep 10.","Norcia AM","Annu Rev Vis Sci","2015","2017/05/24","","","10.1146/annurev-vision-082114-035835"
"26220508","Manganese-Induced Parkinsonism Is Not Idiopathic Parkinson's Disease: Environmental and Genetic Evidence","Guilarte TR, Gonzales KK.","Toxicol Sci. 2015 Aug;146(2):204-12. doi: 10.1093/toxsci/kfv099.","Guilarte TR","Toxicol Sci","2015","2015/07/30","PMC4607750","","10.1093/toxsci/kfv099"
"26156987","The Anatomical and Functional Organization of the Human Visual Pulvinar","Arcaro MJ, Pinsk MA, Kastner S.","J Neurosci. 2015 Jul 8;35(27):9848-71. doi: 10.1523/JNEUROSCI.1575-14.2015.","Arcaro MJ","J Neurosci","2015","2015/07/10","PMC4495241","","10.1523/JNEUROSCI.1575-14.2015"
"26156687","Striatal and Pallidal Activation during Reward Modulated Movement Using a Translational Paradigm","Bischoff-Grethe A, Buxton RB, Paulus MP, Fleisher AS, Yang TT, Brown GG.","J Int Neuropsychol Soc. 2015 Jul;21(6):399-411. doi: 10.1017/S1355617715000491. Epub 2015 Jul 9.","Bischoff-Grethe A","J Int Neuropsychol Soc","2015","2015/07/10","PMC4668805","NIHMS723842","10.1017/S1355617715000491"
"25776827","PET neuroimaging studies of [(18)F]CABS13 in a double transgenic mouse model of Alzheimer's disease and nonhuman primates","Liang SH, Holland JP, Stephenson NA, Kassenbrock A, Rotstein BH, Daignault CP, Lewis R, Collier L, Hooker JM, Vasdev N.","ACS Chem Neurosci. 2015 Apr 15;6(4):535-41. doi: 10.1021/acschemneuro.5b00055. Epub 2015 Mar 24.","Liang SH","ACS Chem Neurosci","2015","2015/03/18","PMC4879824","NIHMS785131","10.1021/acschemneuro.5b00055"
"25741905","The attentional set shifting task: a measure of cognitive flexibility in mice","Heisler JM, Morales J, Donegan JJ, Jett JD, Redus L, O'Connor JC.","J Vis Exp. 2015 Feb 4;(96):51944. doi: 10.3791/51944.","Heisler JM","J Vis Exp","2015","2015/03/06","PMC4354620","","10.3791/51944"
"25638816","Levodopa reverses cytokine-induced reductions in striatal dopamine release","Felger JC, Hernandez CR, Miller AH.","Int J Neuropsychopharmacol. 2015 Jan 31;18(4):pyu084. doi: 10.1093/ijnp/pyu084.","Felger JC","Int J Neuropsychopharmacol","2015","2015/02/02","PMC4360218","","10.1093/ijnp/pyu084"
"25588459","An ischemic stroke model of nonhuman primates for remote lesion studies: a behavioral and neuroimaging investigation","Chen X, Dang G, Dang C, Liu G, Xing S, Chen Y, Xu Q, Zeng J.","Restor Neurol Neurosci. 2015;33(2):131-42. doi: 10.3233/RNN-140440.","Chen X","Restor Neurol Neurosci","2015","2015/01/16","","","10.3233/RNN-140440"
"25453062","Tobacco smoking interferes with GABAA receptor neuroadaptations during prolonged alcohol withdrawal","Cosgrove KP, McKay R, Esterlis I, Kloczynski T, Perkins E, Bois F, Pittman B, Lancaster J, Glahn DC, O'Malley S, Carson RE, Krystal JH.","Proc Natl Acad Sci U S A. 2014 Dec 16;111(50):18031-6. doi: 10.1073/pnas.1413947111. Epub 2014 Dec 1.","Cosgrove KP","Proc Natl Acad Sci U S A","2014","2014/12/03","PMC4273348","","10.1073/pnas.1413947111"
"25337714","Investigation of cross-species translatability of pharmacological MRI in awake nonhuman primate - a buprenorphine challenge study","Seah S, Asad AB, Baumgartner R, Feng D, Williams DS, Manigbas E, Beaver JD, Reese T, Henry B, Evelhoch JL, Chin CL.","PLoS One. 2014 Oct 22;9(10):e110432. doi: 10.1371/journal.pone.0110432. eCollection 2014.","Seah S","PLoS One","2014","2014/10/23","PMC4206294","","10.1371/journal.pone.0110432"
"25273322","Synthesis and preclinical evaluation of [¹⁸F]FCHC for neuroimaging of fatty acid amide hydrolase","Shoup TM, Bonab AA, Wilson AA, Vasdev N.","Mol Imaging Biol. 2015 Apr;17(2):257-63. doi: 10.1007/s11307-014-0789-1.","Shoup TM","Mol Imaging Biol","2015","2014/10/03","","","10.1007/s11307-014-0789-1"
"25224997","Understanding human original actions directed at real-world goals: the role of the lateral prefrontal cortex","Sitnikova T, Rosen BR, Lord LD, West WC.","Neuroimage. 2014 Dec;103:91-105. doi: 10.1016/j.neuroimage.2014.09.012. Epub 2014 Sep 16.","Sitnikova T","Neuroimage","2014","2014/09/17","PMC4312188","NIHMS628219","10.1016/j.neuroimage.2014.09.012"
"25220896","The effects of chronic alcohol self-administration on serotonin-1A receptor binding in nonhuman primates","Hillmer AT, Wooten DW, Tudorascu DL, Barnhart TE, Ahlers EO, Resch LM, Larson JA, Converse AK, Moore CF, Schneider ML, Christian BT.","Drug Alcohol Depend. 2014 Nov 1;144:119-26. doi: 10.1016/j.drugalcdep.2014.08.015. Epub 2014 Aug 29.","Hillmer AT","Drug Alcohol Depend","2014","2014/09/16","PMC4253864","NIHMS628121","10.1016/j.drugalcdep.2014.08.015"
"25175878","Insights into human behavior from lesions to the prefrontal cortex","Szczepanski SM, Knight RT.","Neuron. 2014 Sep 3;83(5):1002-18. doi: 10.1016/j.neuron.2014.08.011. Epub 2014 Aug 28.","Szczepanski SM","Neuron","2014","2014/09/02","PMC4156912","NIHMS620691","10.1016/j.neuron.2014.08.011"
"25057206","Frontal cortical and subcortical projections provide a basis for segmenting the cingulum bundle: implications for neuroimaging and psychiatric disorders","Heilbronner SR, Haber SN.","J Neurosci. 2014 Jul 23;34(30):10041-54. doi: 10.1523/JNEUROSCI.5459-13.2014.","Heilbronner SR","J Neurosci","2014","2014/07/25","PMC4107396","","10.1523/JNEUROSCI.5459-13.2014"
"24984194","A thermostable bacterial cocaine esterase rapidly eliminates cocaine from brain in nonhuman primates","Howell LL, Nye JA, Stehouwer JS, Voll RJ, Mun J, Narasimhan D, Nichols J, Sunahara R, Goodman MM, Carroll FI, Woods JH.","Transl Psychiatry. 2014 Jul 1;4(7):e407. doi: 10.1038/tp.2014.48.","Howell LL","Transl Psychiatry","2014","2014/07/02","PMC4119218","","10.1038/tp.2014.48"
"24484977","Monoamine transporter inhibitors and substrates as treatments for stimulant abuse","Howell LL, Negus SS.","Adv Pharmacol. 2014;69:129-76. doi: 10.1016/B978-0-12-420118-7.00004-4.","Howell LL","Adv Pharmacol","2014","2014/02/04","PMC4406244","NIHMS675776","10.1016/B978-0-12-420118-7.00004-4"
"24295622","Pharmacological animal models of tic disorders","McCairn KW, Isoda M.","Int Rev Neurobiol. 2013;112:179-209. doi: 10.1016/B978-0-12-411546-0.00007-X.","McCairn KW","Int Rev Neurobiol","2013","2013/12/04","","","10.1016/B978-0-12-411546-0.00007-X"
"24077067","Monkeys that voluntarily and chronically drink alcohol damage their brains: a longitudinal MRI study","Kroenke CD, Rohlfing T, Park B, Sullivan EV, Pfefferbaum A, Grant KA.","Neuropsychopharmacology. 2014 Mar;39(4):823-30. doi: 10.1038/npp.2013.259. Epub 2013 Sep 27.","Kroenke CD","Neuropsychopharmacology","2014","2013/10/01","PMC3924514","","10.1038/npp.2013.259"
"23905720","The effects of alcohol on the nonhuman primate brain: a network science approach to neuroimaging","Telesford QK, Laurienti PJ, Friedman DP, Kraft RA, Daunais JB.","Alcohol Clin Exp Res. 2013 Nov;37(11):1891-900. doi: 10.1111/acer.12181. Epub 2013 Jul 26.","Telesford QK","Alcohol Clin Exp Res","2013","2013/08/03","PMC3812370","NIHMS471410","10.1111/acer.12181"
"23836455","Development of insula connectivity between ages 12 and 30 revealed by high angular resolution diffusion imaging","Dennis EL, Jahanshad N, McMahon KL, de Zubicaray GI, Martin NG, Hickie IB, Toga AW, Wright MJ, Thompson PM.","Hum Brain Mapp. 2014 Apr;35(4):1790-800. doi: 10.1002/hbm.22292. Epub 2013 Jul 8.","Dennis EL","Hum Brain Mapp","2014","2013/07/10","PMC4017914","NIHMS575973","10.1002/hbm.22292"
"23748095","Environmental modulation of drug taking: Nonhuman primate models of cocaine abuse and PET neuroimaging","Nader MA, Banks ML.","Neuropharmacology. 2014 Jan;76 Pt B(0 0):510-7. doi: 10.1016/j.neuropharm.2013.05.044. Epub 2013 Jun 7.","Nader MA","Neuropharmacology","2014","2013/06/11","PMC3812308","NIHMS490771","10.1016/j.neuropharm.2013.05.044"
"23723346","Neurovascular coupling to D2/D3 dopamine receptor occupancy using simultaneous PET/functional MRI","Sander CY, Hooker JM, Catana C, Normandin MD, Alpert NM, Knudsen GM, Vanduffel W, Rosen BR, Mandeville JB.","Proc Natl Acad Sci U S A. 2013 Jul 2;110(27):11169-74. doi: 10.1073/pnas.1220512110. Epub 2013 May 30.","Sander CY","Proc Natl Acad Sci U S A","2013","2013/06/01","PMC3703969","","10.1073/pnas.1220512110"
"23657438","Chronic interferon-α decreases dopamine 2 receptor binding and striatal dopamine release in association with anhedonia-like behavior in nonhuman primates","Felger JC, Mun J, Kimmel HL, Nye JA, Drake DF, Hernandez CR, Freeman AA, Rye DB, Goodman MM, Howell LL, Miller AH.","Neuropsychopharmacology. 2013 Oct;38(11):2179-87. doi: 10.1038/npp.2013.115. Epub 2013 May 9.","Felger JC","Neuropsychopharmacology","2013","2013/05/10","PMC3773667","","10.1038/npp.2013.115"
"23513045","Dissociable functional networks of the human dentate nucleus","Bernard JA, Peltier SJ, Benson BL, Wiggins JL, Jaeggi SM, Buschkuehl M, Jonides J, Monk CS, Seidler RD.","Cereb Cortex. 2014 Aug;24(8):2151-9. doi: 10.1093/cercor/bht065. Epub 2013 Mar 19.","Bernard JA","Cereb Cortex","2014","2013/03/21","PMC4089384","","10.1093/cercor/bht065"
"23460411","Representational demands modulate involvement of perirhinal cortex in face processing","O'Neil EB, Barkley VA, Köhler S.","Hippocampus. 2013 Jul;23(7):592-605. doi: 10.1002/hipo.22117. Epub 2013 Apr 12.","O'Neil EB","Hippocampus","2013","2013/03/06","","","10.1002/hipo.22117"
